mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.995408535003662,0.09078753512364043,0.030769729614257814,0.0016399234719809029,0.5872447065886396,0.09161116092618463,6,7,231,0.9813036369661614,"{'colsample_bytree': np.float64(0.5872447065886396), 'learning_rate': np.float64(0.09161116092618463), 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 231, 'subsample': np.float64(0.9813036369661614)}",0.8966526409562277,0.8529754542859861,0.9056916824969341,0.8730146715341096,0.8670824754753542,0.8790833849497224,0.019386363296185052,48
6.3257591247558596,0.2633819360207386,0.07923107147216797,0.001909583811000879,0.6665502939916659,0.05034072702010203,6,6,1054,0.606772644522806,"{'colsample_bytree': np.float64(0.6665502939916659), 'learning_rate': np.float64(0.05034072702010203), 'max_depth': 6, 'min_child_weight': 6, 'n_estimators': 1054, 'subsample': np.float64(0.606772644522806)}",0.8871755563435708,0.8445924615770491,0.9018880463081775,0.86582596584716,0.8589984255782972,0.871696091130851,0.02040325374552774,164
1.2893889904022218,0.0615024535792763,0.02239675521850586,0.0023530038045780663,0.40553161472908295,0.06773749388310114,3,8,269,0.9608251821176621,"{'colsample_bytree': np.float64(0.40553161472908295), 'learning_rate': np.float64(0.06773749388310114), 'max_depth': 3, 'min_child_weight': 8, 'n_estimators': 269, 'subsample': np.float64(0.9608251821176621)}",0.8996646370469032,0.8501548161666133,0.9234168457363205,0.8690980812816831,0.8616109275246977,0.8807890615512436,0.026893687621860264,28
2.5826127529144287,0.06986696105074287,0.027633810043334962,0.00153810996691301,0.7112145388818643,0.02152380566364646,3,5,392,0.5786172461753999,"{'colsample_bytree': np.float64(0.7112145388818643), 'learning_rate': np.float64(0.02152380566364646), 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 392, 'subsample': np.float64(0.5786172461753999)}",0.9005241262400429,0.866821338684149,0.917349608815692,0.8640244640910743,0.8614746794927248,0.8820388434647366,0.022660675121392544,19
1.506385087966919,0.05314557093739901,0.016623306274414062,0.0010013515199721974,0.8850142936980314,0.05424359552192651,2,8,301,0.5445328148351013,"{'colsample_bytree': np.float64(0.8850142936980314), 'learning_rate': np.float64(0.05424359552192651), 'max_depth': 2, 'min_child_weight': 8, 'n_estimators': 301, 'subsample': np.float64(0.5445328148351013)}",0.8988332569342938,0.8606903157730863,0.9209543192037721,0.8567989930621638,0.8497097700652261,0.8773973310077086,0.027664876851902026,80
1.901792573928833,0.05871782828522649,0.032607221603393556,0.0021100175641615235,0.5889661407890232,0.09097937609235476,9,6,230,0.8439827459302411,"{'colsample_bytree': np.float64(0.5889661407890232), 'learning_rate': np.float64(0.09097937609235476), 'max_depth': 9, 'min_child_weight': 6, 'n_estimators': 230, 'subsample': np.float64(0.8439827459302411)}",0.8920135615502374,0.841608574566904,0.8999982512017523,0.8635378639768854,0.8684752331355214,0.8731266968862601,0.02090821826121048,145
8.275222635269165,0.20187011810832378,0.092380952835083,0.0025258907133373673,0.8318757472822824,0.08656827841901671,5,5,1042,0.7893211265187172,"{'colsample_bytree': np.float64(0.8318757472822824), 'learning_rate': np.float64(0.08656827841901671), 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 1042, 'subsample': np.float64(0.7893211265187172)}",0.8720366542410116,0.8337942501794657,0.8761577590899254,0.8341861450890153,0.8594698870222668,0.8551289391243371,0.018114610140130626,240
3.720937156677246,0.06043654628986497,0.06409997940063476,0.007938188007525679,0.4913508515656162,0.05816905746697363,3,7,878,0.6599516208773607,"{'colsample_bytree': np.float64(0.4913508515656162), 'learning_rate': np.float64(0.05816905746697363), 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 878, 'subsample': np.float64(0.6599516208773607)}",0.8771654803193192,0.838823613357435,0.928787842354582,0.8638990293949722,0.85452170452776,0.8726395339908137,0.030728766247952465,150
1.0423205375671387,0.040242205914193696,0.014582061767578125,0.000766142686151883,0.3496056625644706,0.08111161578327844,2,3,282,0.6651856109503196,"{'colsample_bytree': np.float64(0.3496056625644706), 'learning_rate': np.float64(0.08111161578327844), 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 282, 'subsample': np.float64(0.6651856109503196)}",0.9004246633397047,0.8568469395698013,0.91275026942423,0.8559036488520563,0.8581290333742798,0.8768109109120145,0.024633039199080557,85
3.1791748046875,0.11016404182588162,0.05772552490234375,0.006178172408650013,0.44584422134334317,0.0627177425265938,10,7,588,0.7011917823837063,"{'colsample_bytree': np.float64(0.44584422134334317), 'learning_rate': np.float64(0.0627177425265938), 'max_depth': 10, 'min_child_weight': 7, 'n_estimators': 588, 'subsample': np.float64(0.7011917823837063)}",0.8891291374404304,0.8469438942752614,0.9199870151730107,0.8604539005865153,0.8549196352878077,0.8742867165526051,0.02691793200141862,131
2.0186861991882323,0.04573984598903516,0.039771413803100585,0.002728824467263675,0.42549886255132413,0.06150304189798607,4,6,369,0.7296198147767823,"{'colsample_bytree': np.float64(0.42549886255132413), 'learning_rate': np.float64(0.06150304189798607), 'max_depth': 4, 'min_child_weight': 6, 'n_estimators': 369, 'subsample': np.float64(0.7296198147767823)}",0.8942655313481116,0.8498921043755028,0.9341828849487492,0.8650928216751155,0.8540242910777003,0.8794915266850358,0.031437062455053795,41
2.9633485317230224,0.17459816437239978,0.03821706771850586,0.02010443276535531,0.7630223188763574,0.04902710883072224,4,3,280,0.9348437856977797,"{'colsample_bytree': np.float64(0.7630223188763574), 'learning_rate': np.float64(0.04902710883072224), 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 280, 'subsample': np.float64(0.9348437856977797)}",0.8912178583475321,0.8515829736812517,0.914890361279858,0.8647943736050796,0.8560139448779391,0.8756999023583321,0.02393655262014895,109
1.7876068115234376,0.08984360472515183,0.028312158584594727,0.009171271484530624,0.7209188009364028,0.05284490992290399,5,8,239,0.6687820444632344,"{'colsample_bytree': np.float64(0.7209188009364028), 'learning_rate': np.float64(0.05284490992290399), 'max_depth': 5, 'min_child_weight': 8, 'n_estimators': 239, 'subsample': np.float64(0.6687820444632344)}",0.8999630257479178,0.8608254555833283,0.9230189941349679,0.8590243775843873,0.870689804321874,0.8827043314744951,0.02492753033355278,12
3.1613322257995606,0.04338340867792838,0.03978095054626465,0.0008114362537749975,0.7949613516097205,0.04905640520882944,10,3,252,0.6758493700822115,"{'colsample_bytree': np.float64(0.7949613516097205), 'learning_rate': np.float64(0.04905640520882944), 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 252, 'subsample': np.float64(0.6758493700822115)}",0.894699059859368,0.856357192897484,0.9035789156139264,0.8660249312271838,0.8546579525597329,0.875063610431539,0.020232113857807196,122
4.0035080909729,0.09073877522467458,0.043161773681640626,0.005911290314698168,0.8789005189668309,0.06285810028159428,8,8,545,0.6388206718152154,"{'colsample_bytree': np.float64(0.8789005189668309), 'learning_rate': np.float64(0.06285810028159428), 'max_depth': 8, 'min_child_weight': 8, 'n_estimators': 545, 'subsample': np.float64(0.6388206718152154)}",0.8993024623554544,0.843860544364778,0.9123043258710655,0.857767867956193,0.864097994774996,0.8754666390644974,0.02594840817895974,112
2.668012809753418,0.06955544453677193,0.039435529708862306,0.0020920268202392553,0.5630336206340223,0.0650397677253729,8,8,387,0.831225214483095,"{'colsample_bytree': np.float64(0.5630336206340223), 'learning_rate': np.float64(0.0650397677253729), 'max_depth': 8, 'min_child_weight': 8, 'n_estimators': 387, 'subsample': np.float64(0.831225214483095)}",0.8991035365547781,0.8512845849802371,0.9036029615898324,0.8653912697451513,0.8547206699077838,0.8748206045555567,0.02220337275365446,124
3.6599836349487305,0.11777570038965456,0.054134368896484375,0.003859386870090464,0.5050187171560087,0.0649827420273344,4,3,538,0.5816467725407488,"{'colsample_bytree': np.float64(0.5050187171560087), 'learning_rate': np.float64(0.0649827420273344), 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 538, 'subsample': np.float64(0.5816467725407488)}",0.8909551465564214,0.8476758114875325,0.9113610678162101,0.852804546791467,0.857741915950103,0.8721076977203468,0.024786923076726683,159
4.125016880035401,0.1258575134844643,0.05239996910095215,0.0010771946506329144,0.395565739405091,0.046003637652576264,3,9,912,0.9695088628141154,"{'colsample_bytree': np.float64(0.395565739405091), 'learning_rate': np.float64(0.046003637652576264), 'max_depth': 3, 'min_child_weight': 9, 'n_estimators': 912, 'subsample': np.float64(0.9695088628141154)}",0.9030463756584012,0.8444573217668071,0.9173015168638801,0.8629042024948528,0.8660876485752349,0.8787594130718352,0.02707007610700145,54
5.971022891998291,0.2883217360969772,0.08168864250183105,0.0021130401088879525,0.5221364834207909,0.03645659545385928,5,5,816,0.7307738032519266,"{'colsample_bytree': np.float64(0.5221364834207909), 'learning_rate': np.float64(0.03645659545385928), 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 816, 'subsample': np.float64(0.7307738032519266)}",0.8846251978446822,0.8508229473884502,0.9087750324074175,0.860888596688524,0.8654280350871122,0.8741079618832372,0.020516835410739773,133
1.2213674545288087,0.042296234907645,0.016928815841674806,0.000709462444255882,0.83821330749477,0.0785126022981821,9,6,132,0.5801715102881526,"{'colsample_bytree': np.float64(0.83821330749477), 'learning_rate': np.float64(0.0785126022981821), 'max_depth': 9, 'min_child_weight': 6, 'n_estimators': 132, 'subsample': np.float64(0.5801715102881526)}",0.9013555063526522,0.8671554042950675,0.919613209547564,0.8651555390231664,0.8602181698645306,0.8826995658165963,0.023518028013722485,13
5.343152046203613,0.20703017606960483,0.0666839599609375,0.0018505900792023483,0.5394728114151556,0.05428658916710253,7,8,768,0.924351928982266,"{'colsample_bytree': np.float64(0.5394728114151556), 'learning_rate': np.float64(0.05428658916710253), 'max_depth': 7, 'min_child_weight': 8, 'n_estimators': 768, 'subsample': np.float64(0.924351928982266)}",0.8862803902405272,0.8442940728760346,0.9025842866105448,0.859197390958321,0.8646321735670167,0.8713976628504889,0.020607397434457435,166
2.5249212265014647,0.0750300539324197,0.043136310577392575,0.0016610057604109405,0.434385132298894,0.06480616767991842,9,8,407,0.9229221246519401,"{'colsample_bytree': np.float64(0.434385132298894), 'learning_rate': np.float64(0.06480616767991842), 'max_depth': 9, 'min_child_weight': 8, 'n_estimators': 407, 'subsample': np.float64(0.9229221246519401)}",0.8995013881561308,0.8511851220798989,0.9208821812760544,0.8614487274866347,0.8604539005865153,0.878694263917047,0.026831433267754883,57
1.9636019229888917,0.08933553484737984,0.030047035217285155,0.0017527657654021298,0.572183557125198,0.030611914264138645,9,4,173,0.8479091079806516,"{'colsample_bytree': np.float64(0.572183557125198), 'learning_rate': np.float64(0.030611914264138645), 'max_depth': 9, 'min_child_weight': 4, 'n_estimators': 173, 'subsample': np.float64(0.8479091079806516)}",0.9006949429601889,0.8611595211942467,0.9129011032730945,0.8682395024135365,0.8660876485752349,0.8818165436832602,0.02088583526327714,23
3.58355655670166,0.053573526015579256,0.06256904602050781,0.017346626826530993,0.5955164552454641,0.07246313176291985,5,4,494,0.6389144072967936,"{'colsample_bytree': np.float64(0.5955164552454641), 'learning_rate': np.float64(0.07246313176291985), 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 494, 'subsample': np.float64(0.6389144072967936)}",0.87435241002932,0.8481731259892233,0.9002725939268609,0.8417360161940518,0.8574434678800671,0.8643955228039047,0.021029761298979592,215
5.345660972595215,0.08550573716142937,0.060187149047851565,0.0058928638718185955,0.7678969567524659,0.08842960492017729,3,7,902,0.7689159657942319,"{'colsample_bytree': np.float64(0.7678969567524659), 'learning_rate': np.float64(0.08842960492017729), 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 902, 'subsample': np.float64(0.7689159657942319)}",0.8779968604319285,0.8351153769643923,0.9036783785142647,0.8565481236699597,0.8605901486184881,0.8667857776398067,0.022947601327246755,196
4.2581981182098385,0.13419378029661563,0.07578058242797851,0.0021810191103450124,0.3745082565889236,0.034927578667284326,6,3,559,0.7431275770911168,"{'colsample_bytree': np.float64(0.3745082565889236), 'learning_rate': np.float64(0.034927578667284326), 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 559, 'subsample': np.float64(0.7431275770911168)}",0.8908556836560833,0.8596394686086437,0.9064633397237336,0.8510138583712521,0.8587367428502224,0.873341818641987,0.02146332253716343,142
1.9347457408905029,0.053832628438792,0.025531244277954102,0.0005571102485802244,0.828607758954768,0.08842933396730954,10,8,229,0.8865187082192646,"{'colsample_bytree': np.float64(0.828607758954768), 'learning_rate': np.float64(0.08842933396730954), 'max_depth': 10, 'min_child_weight': 8, 'n_estimators': 229, 'subsample': np.float64(0.8865187082192646)}",0.8997003139568072,0.8460487281722179,0.9177988313655709,0.8712239831138947,0.8649933389851036,0.8799530391187188,0.025580266620592356,36
2.49728045463562,0.059247544630260156,0.03292727470397949,0.0007385643142647642,0.6212507719386384,0.024169577297569748,6,7,276,0.9539478808646216,"{'colsample_bytree': np.float64(0.6212507719386384), 'learning_rate': np.float64(0.024169577297569748), 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 276, 'subsample': np.float64(0.9539478808646216)}",0.9017533579540049,0.8666580897933767,0.9142181669533966,0.8643596775030711,0.8672446755134172,0.8828467935434533,0.02092316860830556,9
1.7582881927490235,0.052754079626175496,0.018746185302734374,0.00039833354551638376,0.6843301870344924,0.059059509232417116,3,4,246,0.7837864263575182,"{'colsample_bytree': np.float64(0.6843301870344924), 'learning_rate': np.float64(0.059059509232417116), 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 246, 'subsample': np.float64(0.7837864263575182)}",0.9021512095553577,0.8523429999740532,0.9210056901522985,0.870689804321874,0.8571709718161213,0.880672135163941,0.026618181016212182,29
4.137846517562866,0.16536404872599195,0.0688216209411621,0.005445619661934102,0.46200948376734396,0.03654147510464056,7,7,656,0.866772478861644,"{'colsample_bytree': np.float64(0.46200948376734396), 'learning_rate': np.float64(0.03654147510464056), 'max_depth': 7, 'min_child_weight': 7, 'n_estimators': 656, 'subsample': np.float64(0.866772478861644)}",0.8898253777427976,0.8399177052611551,0.9253820577671781,0.8663860966452707,0.8557154968079033,0.875445346844861,0.029779223292505676,113
5.460387420654297,0.15246455328190012,0.07937684059143066,0.008626981528644188,0.6159540067346305,0.03689891431481684,9,6,762,0.730125215807779,"{'colsample_bytree': np.float64(0.6159540067346305), 'learning_rate': np.float64(0.03689891431481684), 'max_depth': 9, 'min_child_weight': 6, 'n_estimators': 762, 'subsample': np.float64(0.730125215807779)}",0.8960558635541986,0.8488336893816868,0.9052938308955815,0.869171611965605,0.8621451063167183,0.876300020422758,0.021149513114524326,98
5.870186138153076,0.22118863811873699,0.08228282928466797,0.002720136898589652,0.5170424154139013,0.0706144553550343,5,4,909,0.5466335986262145,"{'colsample_bytree': np.float64(0.5170424154139013), 'learning_rate': np.float64(0.0706144553550343), 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 909, 'subsample': np.float64(0.5466335986262145)}",0.8774357599398033,0.8513559388000449,0.8878670563572095,0.8505532102631533,0.8596320870603298,0.8653688104841082,0.014836137738070037,211
1.4748820304870605,0.029316469134132675,0.019913768768310545,0.0023875105354462336,0.3816564164903408,0.06939571497530725,2,6,429,0.8074328581595127,"{'colsample_bytree': np.float64(0.3816564164903408), 'learning_rate': np.float64(0.06939571497530725), 'max_depth': 2, 'min_child_weight': 6, 'n_estimators': 429, 'subsample': np.float64(0.8074328581595127)}",0.9025133842468063,0.8535008778682074,0.9158336193347134,0.8658151525112892,0.8422226163082407,0.8759771300538514,0.028427196212357675,103
2.3631497383117677,0.252956550034112,0.03110060691833496,0.0004660098979283328,0.7400969974312872,0.05430442078660595,8,3,206,0.5970327858975151,"{'colsample_bytree': np.float64(0.7400969974312872), 'learning_rate': np.float64(0.05430442078660595), 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 206, 'subsample': np.float64(0.5970327858975151)}",0.9042756073723631,0.8592059400973872,0.9051943679952432,0.8749048426443364,0.8748053599543245,0.8836772236127309,0.018120647148506027,7
6.927361106872558,0.18359842817076608,0.11616239547729493,0.004418244612167628,0.4713262783187846,0.0839331732967682,5,3,1052,0.7990459810642772,"{'colsample_bytree': np.float64(0.4713262783187846), 'learning_rate': np.float64(0.0839331732967682), 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 1052, 'subsample': np.float64(0.7990459810642772)}",0.8646482905354564,0.8395630983990798,0.8707386705198521,0.823353345213585,0.8495324313569439,0.8495671672049834,0.01710508635564022,244
5.437401008605957,0.16012616116681452,0.06481466293334961,0.000933039582479698,0.8045116698776481,0.06577121685182477,5,3,555,0.7261104091853894,"{'colsample_bytree': np.float64(0.8045116698776481), 'learning_rate': np.float64(0.06577121685182477), 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 555, 'subsample': np.float64(0.7261104091853894)}",0.8763773449459873,0.849203431902509,0.8903536288656639,0.8474065295247323,0.8584750601221475,0.8643631990722079,0.016564175228498422,216
8.818179655075074,0.17335127558340993,0.09116120338439941,0.0035684862512464725,0.8345673266252052,0.06943070701554038,9,3,815,0.6320919188065559,"{'colsample_bytree': np.float64(0.8345673266252052), 'learning_rate': np.float64(0.06943070701554038), 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 815, 'subsample': np.float64(0.6320919188065559)}",0.8567269354183064,0.8360818968872437,0.8670585432073397,0.8244108894617554,0.8516842851952456,0.8471925100339781,0.015153801806457095,247
4.074129867553711,0.14878908510026614,0.04198780059814453,0.002747306436799721,0.8689100748580014,0.07309585833437958,8,7,376,0.9643539688377908,"{'colsample_bytree': np.float64(0.8689100748580014), 'learning_rate': np.float64(0.07309585833437958), 'max_depth': 8, 'min_child_weight': 7, 'n_estimators': 376, 'subsample': np.float64(0.9643539688377908)}",0.9104066302834259,0.8383619757656482,0.8961946150129958,0.8602917005484524,0.8639357947369332,0.8738381432694909,0.025989179090235997,137
6.030119132995606,0.22390104958307241,0.09277443885803223,0.011513627377340402,0.605597282552722,0.07171022052397666,9,3,673,0.703145152605579,"{'colsample_bytree': np.float64(0.605597282552722), 'learning_rate': np.float64(0.07171022052397666), 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 673, 'subsample': np.float64(0.703145152605579)}",0.8672981119346832,0.8415166794959392,0.873050363203536,0.8352804546791467,0.8612605754424818,0.8556812369511574,0.014728163187355531,239
1.0197386264801025,0.01738404875915707,0.017648029327392577,0.0003350503477068359,0.6010707941578499,0.04050925899567471,7,6,104,0.8701440214429896,"{'colsample_bytree': np.float64(0.6010707941578499), 'learning_rate': np.float64(0.04050925899567471), 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 104, 'subsample': np.float64(0.8701440214429896)}",0.9054972712569516,0.8698052256942943,0.9185191176438441,0.864260194813059,0.861014031384626,0.8838191681585549,0.0235501377202995,6
6.0986145496368405,0.07756216811198884,0.0595736026763916,0.001072048990079313,0.718035417754961,0.040456416392801786,3,6,919,0.742992880908795,"{'colsample_bytree': np.float64(0.718035417754961), 'learning_rate': np.float64(0.040456416392801786), 'max_depth': 3, 'min_child_weight': 6, 'n_estimators': 919, 'subsample': np.float64(0.742992880908795)}",0.8954590861521696,0.8533733058873387,0.908600152582647,0.872318292704026,0.8612497621066109,0.8782001198865584,0.020786125746305003,70
9.995166301727295,0.22479803592567585,0.11107015609741211,0.0021445233660566153,0.8097046799212753,0.035277672217060664,7,5,1039,0.858948885013343,"{'colsample_bytree': np.float64(0.8097046799212753), 'learning_rate': np.float64(0.035277672217060664), 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 1039, 'subsample': np.float64(0.858948885013343)}",0.8780325373418323,0.8397901332802864,0.9029580922359915,0.8489614872229623,0.8587367428502224,0.865695798586259,0.022539932473937277,207
2.314672565460205,0.08666183541682115,0.03226118087768555,0.002513291748481703,0.3612850002724424,0.07425619641558609,3,9,590,0.5729406058142339,"{'colsample_bytree': np.float64(0.3612850002724424), 'learning_rate': np.float64(0.07425619641558609), 'max_depth': 3, 'min_child_weight': 9, 'n_estimators': 590, 'subsample': np.float64(0.5729406058142339)}",0.8968158898470001,0.8503537419672897,0.9174250257401242,0.8639617467430233,0.8550818353258707,0.8767276479246615,0.02602654942966712,88
6.834052467346192,0.06995323892902458,0.09182024002075195,0.002194672291139332,0.6501310729739265,0.06257129380048805,5,5,1045,0.6434313876086029,"{'colsample_bytree': np.float64(0.6501310729739265), 'learning_rate': np.float64(0.06257129380048805), 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 1045, 'subsample': np.float64(0.6434313876086029)}",0.8827710796481608,0.8495656065939579,0.8975630496418243,0.8489614872229623,0.853003512171491,0.8663729470556794,0.020030520052559515,201
1.1837884426116942,0.06943715598518518,0.024821090698242187,0.0034155199126531884,0.3999504488747738,0.02172929272437227,8,3,113,0.8871943296308651,"{'colsample_bytree': np.float64(0.3999504488747738), 'learning_rate': np.float64(0.02172929272437227), 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 113, 'subsample': np.float64(0.8871943296308651)}",0.8931714394443916,0.8491958640731354,0.8985063076966797,0.8715224311839305,0.8511760584093151,0.8727144201614904,0.020504416332781272,148
6.5839861869812015,0.2246411507548656,0.08622169494628906,0.0014551122592596183,0.5003973630328103,0.06271035355986293,10,6,874,0.8882642971294412,"{'colsample_bytree': np.float64(0.5003973630328103), 'learning_rate': np.float64(0.06271035355986293), 'max_depth': 10, 'min_child_weight': 6, 'n_estimators': 874, 'subsample': np.float64(0.8882642971294412)}",0.8775352228401415,0.8393922816789338,0.8976625125421624,0.8489614872229623,0.8600300178203775,0.8647163044209154,0.020790666049393437,214
5.3960205078125,0.14026464690012902,0.0318854808807373,0.0005306483680852438,0.680183289393289,0.03625097635825201,2,3,982,0.9607122262967662,"{'colsample_bytree': np.float64(0.680183289393289), 'learning_rate': np.float64(0.03625097635825201), 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 982, 'subsample': np.float64(0.9607122262967662)}",0.8947271689398985,0.8522435370737149,0.8970384101675131,0.8679042890015398,0.8514377411373899,0.8726702292640113,0.019854970767448608,149
