mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
108.00311579704285,9.027088774242388,0.1291806221008301,0.025614451508470054,0.8612433301861593,0.3026332820318257,0.14523012412832884,7,5,800,0.7352030459355567,"{'colsample_bytree': np.float64(0.8612433301861593), 'gamma': np.float64(0.3026332820318257), 'learning_rate': np.float64(0.14523012412832884), 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 800, 'subsample': np.float64(0.7352030459355567)}",0.9801470588235294,0.9845588235294118,0.9852832965415746,0.9867549668874173,0.9867549668874173,0.9846998225338701,0.002430440975088845,71
98.20957493782043,12.84893165843028,0.11487331390380859,0.002282124907643498,0.8699009289036083,0.3537613936554369,0.2357201897875136,7,1,600,0.6054286542448439,"{'colsample_bytree': np.float64(0.8699009289036083), 'gamma': np.float64(0.3537613936554369), 'learning_rate': np.float64(0.2357201897875136), 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 600, 'subsample': np.float64(0.6054286542448439)}",0.9816176470588235,0.9816176470588235,0.9874908020603385,0.9823399558498896,0.9845474613686535,0.9835227026793056,0.0022562494084609427,119
67.5456883430481,8.971135411236693,0.11404972076416016,0.0050617220735251585,0.8491384382186677,0.6389277046686315,0.29186405072490307,7,5,100,0.8419382078980184,"{'colsample_bytree': np.float64(0.8491384382186677), 'gamma': np.float64(0.6389277046686315), 'learning_rate': np.float64(0.29186405072490307), 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': np.float64(0.8419382078980184)}",0.9816176470588235,0.9801470588235294,0.9830757910228108,0.9882266372332598,0.9845474613686535,0.9835229191014154,0.0027713198592716226,115
189.92833709716797,9.187058460887545,0.13122978210449218,0.002202193849972506,0.8957054317593207,0.13135023380345656,0.09201401914715877,5,7,800,0.7923574123344651,"{'colsample_bytree': np.float64(0.8957054317593207), 'gamma': np.float64(0.13135023380345656), 'learning_rate': np.float64(0.09201401914715877), 'max_depth': 5, 'min_child_weight': 7, 'n_estimators': 800, 'subsample': np.float64(0.7923574123344651)}",0.9860294117647059,0.9882352941176471,0.9882266372332598,0.9889624724061811,0.986019131714496,0.987494589447258,0.001229873075844741,5
79.30535869598388,10.8532161231088,0.11207876205444336,0.00045043403435984585,0.8754644731223081,0.8043807114020763,0.27628828524502197,7,5,400,0.946041024522154,"{'colsample_bytree': np.float64(0.8754644731223081), 'gamma': np.float64(0.8043807114020763), 'learning_rate': np.float64(0.27628828524502197), 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 400, 'subsample': np.float64(0.946041024522154)}",0.9764705882352941,0.9779411764705882,0.9845474613686535,0.9816041206769683,0.9830757910228108,0.980727827554863,0.0030581018767755802,207
60.551680946350096,9.616328415416424,0.11546359062194825,0.009039127452888688,0.8035875842668058,0.8333783632155687,0.2771357069687879,9,5,700,0.7274275809805295,"{'colsample_bytree': np.float64(0.8035875842668058), 'gamma': np.float64(0.8333783632155687), 'learning_rate': np.float64(0.2771357069687879), 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': np.float64(0.7274275809805295)}",0.9786764705882353,0.9816176470588235,0.9808682855040471,0.9852832965415746,0.9830757910228108,0.9819042981430982,0.002207459512672688,193
94.68943428993225,1.0542148565996219,0.1229853630065918,0.009542448753441485,0.8669641519854727,0.20543828992351376,0.217734889194384,1,5,400,0.7591283011034516,"{'colsample_bytree': np.float64(0.8669641519854727), 'gamma': np.float64(0.20543828992351376), 'learning_rate': np.float64(0.217734889194384), 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 400, 'subsample': np.float64(0.7591283011034516)}",0.9823529411764705,0.9801470588235294,0.9838116261957321,0.9874908020603385,0.9852832965415746,0.983817144959529,0.002500352470216787,103
81.73647103309631,0.7783433179482641,0.11554884910583496,0.0008848404542541841,0.8211285919550286,0.2319523681935073,0.1172443468970186,1,3,300,0.7080031892768659,"{'colsample_bytree': np.float64(0.8211285919550286), 'gamma': np.float64(0.2319523681935073), 'learning_rate': np.float64(0.1172443468970186), 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': np.float64(0.7080031892768659)}",0.9764705882352941,0.9742647058823529,0.9735099337748344,0.9786607799852833,0.9749816041206769,0.9755775223996883,0.0018252436796728961,230
203.04442238807678,12.640847489931511,0.12212543487548828,0.0017690215555078144,0.8940776088490379,0.8697508360939507,0.08213841162078782,7,7,900,0.9584153550036308,"{'colsample_bytree': np.float64(0.8940776088490379), 'gamma': np.float64(0.8697508360939507), 'learning_rate': np.float64(0.08213841162078782), 'max_depth': 7, 'min_child_weight': 7, 'n_estimators': 900, 'subsample': np.float64(0.9584153550036308)}",0.9764705882352941,0.9786764705882353,0.9830757910228108,0.9852832965415746,0.9823399558498896,0.9811692204475608,0.0031692964952913277,202
126.52513318061828,1.6889631925837902,0.1212658405303955,0.0035224356745262417,0.8555684304925251,0.8132435497805417,0.20721611514438956,1,1,400,0.8797917101270016,"{'colsample_bytree': np.float64(0.8555684304925251), 'gamma': np.float64(0.8132435497805417), 'learning_rate': np.float64(0.20721611514438956), 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 400, 'subsample': np.float64(0.8797917101270016)}",0.9816176470588235,0.9816176470588235,0.9823399558498896,0.9845474613686535,0.9845474613686535,0.9829340345409687,0.0013435009307088122,160
171.8891951084137,7.9817074450628605,0.12692666053771973,0.003411800509674422,0.7189747803420534,0.7510382557619818,0.12498666484562554,1,1,900,0.7252873327783804,"{'colsample_bytree': np.float64(0.7189747803420534), 'gamma': np.float64(0.7510382557619818), 'learning_rate': np.float64(0.12498666484562554), 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 900, 'subsample': np.float64(0.7252873327783804)}",0.9823529411764705,0.9816176470588235,0.9823399558498896,0.9882266372332598,0.986019131714496,0.9841112626065879,0.002569965495050536,95
122.08054747581483,13.553297308933358,0.12011275291442872,0.013282262391399489,0.9861664882079708,0.5707720680549996,0.20130383950012973,7,3,900,0.7695420194232718,"{'colsample_bytree': np.float64(0.9861664882079708), 'gamma': np.float64(0.5707720680549996), 'learning_rate': np.float64(0.20130383950012973), 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 900, 'subsample': np.float64(0.7695420194232718)}",0.9786764705882353,0.9845588235294118,0.9845474613686535,0.9852832965415746,0.9801324503311258,0.9826397004718002,0.0026946123842897926,174
239.41416277885438,17.449976328645327,0.13382434844970703,0.0024477452214451815,0.8425572856511697,0.11535455864746683,0.09745669683561929,1,1,1000,0.7715074803783064,"{'colsample_bytree': np.float64(0.8425572856511697), 'gamma': np.float64(0.11535455864746683), 'learning_rate': np.float64(0.09745669683561929), 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 1000, 'subsample': np.float64(0.7715074803783064)}",0.9852941176470589,0.9823529411764705,0.9823399558498896,0.9867549668874173,0.9889624724061811,0.9851408907934035,0.002563244262781878,57
96.22166275978088,12.11393969088791,0.1193880558013916,0.004779714343430837,0.6541896256889801,0.3386258607648246,0.1752898241033668,3,3,700,0.8612803279428534,"{'colsample_bytree': np.float64(0.6541896256889801), 'gamma': np.float64(0.3386258607648246), 'learning_rate': np.float64(0.1752898241033668), 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 700, 'subsample': np.float64(0.8612803279428534)}",0.9860294117647059,0.9852941176470589,0.9904341427520236,0.9874908020603385,0.9867549668874173,0.9872006882223088,0.0017745400328913585,7
123.21126937866211,32.9212370313312,0.13465394973754882,0.024112167569747364,0.8608413080006756,0.44513474834717914,0.26999851279680825,5,1,700,0.9936168965456585,"{'colsample_bytree': np.float64(0.8608413080006756), 'gamma': np.float64(0.44513474834717914), 'learning_rate': np.float64(0.26999851279680825), 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 700, 'subsample': np.float64(0.9936168965456585)}",0.9801470588235294,0.9816176470588235,0.9845474613686535,0.9838116261957321,0.9816041206769683,0.9823455828247415,0.0016069048924907952,185
131.73695816993714,8.491725673542108,0.11583962440490722,0.0012763369428778555,0.7041363710349618,0.5296180171006237,0.1398985898425117,7,1,500,0.8856965198196445,"{'colsample_bytree': np.float64(0.7041363710349618), 'gamma': np.float64(0.5296180171006237), 'learning_rate': np.float64(0.1398985898425117), 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': np.float64(0.8856965198196445)}",0.975,0.9779411764705882,0.9816041206769683,0.9816041206769683,0.9801324503311258,0.9792563736311302,0.002515464284208268,218
78.18016910552979,9.667260355889661,0.11627197265625,0.0020908151081237775,0.9995388026271466,0.219558643726395,0.2617565566367821,5,7,400,0.6667390052193999,"{'colsample_bytree': np.float64(0.9995388026271466), 'gamma': np.float64(0.219558643726395), 'learning_rate': np.float64(0.2617565566367821), 'max_depth': 5, 'min_child_weight': 7, 'n_estimators': 400, 'subsample': np.float64(0.6667390052193999)}",0.986764705882353,0.9845588235294118,0.9838116261957321,0.9882266372332598,0.9830757910228108,0.9852875167727136,0.0019194527542024855,55
125.02112784385682,15.236600837691736,0.12430391311645508,0.0029989366258777192,0.9116204078436143,0.7919466364819941,0.1293050498890818,7,7,800,0.6276667981820552,"{'colsample_bytree': np.float64(0.9116204078436143), 'gamma': np.float64(0.7919466364819941), 'learning_rate': np.float64(0.1293050498890818), 'max_depth': 7, 'min_child_weight': 7, 'n_estimators': 800, 'subsample': np.float64(0.6276667981820552)}",0.9816176470588235,0.9838235294117647,0.9867549668874173,0.986019131714496,0.9808682855040471,0.9838167121153096,0.0023243556645609763,106
91.23899846076965,12.454484580384502,0.12040843963623046,0.005603453459364778,0.8789715092578254,0.4628341461424551,0.2193961238464009,9,7,1000,0.9423213369570445,"{'colsample_bytree': np.float64(0.8789715092578254), 'gamma': np.float64(0.4628341461424551), 'learning_rate': np.float64(0.2193961238464009), 'max_depth': 9, 'min_child_weight': 7, 'n_estimators': 1000, 'subsample': np.float64(0.9423213369570445)}",0.9794117647058823,0.9838235294117647,0.9816041206769683,0.9838116261957321,0.9808682855040471,0.981903865298879,0.0017144969910329831,194
61.20628342628479,8.914773421827418,0.12410593032836914,0.018623628823905967,0.6046856336740007,0.3879824515826912,0.22169726310297683,9,5,300,0.7958195747564375,"{'colsample_bytree': np.float64(0.6046856336740007), 'gamma': np.float64(0.3879824515826912), 'learning_rate': np.float64(0.22169726310297683), 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': np.float64(0.7958195747564375)}",0.9801470588235294,0.9823529411764705,0.9852832965415746,0.9852832965415746,0.9801324503311258,0.982639808682855,0.002304734121315062,172
265.4029150009155,13.322187765149245,0.1466289520263672,0.014354777618362157,0.7355940467119113,0.24359220873428455,0.05958611361810813,5,3,600,0.9776479003670254,"{'colsample_bytree': np.float64(0.7355940467119113), 'gamma': np.float64(0.24359220873428455), 'learning_rate': np.float64(0.05958611361810813), 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 600, 'subsample': np.float64(0.9776479003670254)}",0.9830882352941176,0.9852941176470589,0.9867549668874173,0.9874908020603385,0.9845474613686535,0.9854351166515171,0.001567387116918474,36
109.10550365447997,15.116334150109935,0.12327227592468262,0.019068858484430993,0.8433011463416051,0.5773243250360425,0.23725683113754764,7,1,900,0.8796392298874045,"{'colsample_bytree': np.float64(0.8433011463416051), 'gamma': np.float64(0.5773243250360425), 'learning_rate': np.float64(0.23725683113754764), 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 900, 'subsample': np.float64(0.8796392298874045)}",0.9779411764705882,0.9794117647058823,0.9838116261957321,0.9793966151582045,0.9830757910228108,0.9807273947106436,0.0022931339995930335,209
104.4774516582489,9.920384010970645,0.13337693214416504,0.024597868726361338,0.9969585595554531,0.3138100303051826,0.20693627853195004,5,5,200,0.9857959071157724,"{'colsample_bytree': np.float64(0.9969585595554531), 'gamma': np.float64(0.3138100303051826), 'learning_rate': np.float64(0.20693627853195004), 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': np.float64(0.9857959071157724)}",0.9801470588235294,0.9830882352941176,0.9852832965415746,0.9874908020603385,0.9838116261957321,0.9839642037830585,0.002430559502283953,100
308.9400428295136,9.726038927935624,0.1674562931060791,0.0455228732774028,0.8216969740337761,0.26991239911224685,0.07450853507217743,9,1,600,0.7808436140133703,"{'colsample_bytree': np.float64(0.8216969740337761), 'gamma': np.float64(0.26991239911224685), 'learning_rate': np.float64(0.07450853507217743), 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 600, 'subsample': np.float64(0.7808436140133703)}",0.9794117647058823,0.9794117647058823,0.9852832965415746,0.9867549668874173,0.9823399558498896,0.9826403497381293,0.0029950960318509603,169
599.1309803009033,39.00501910895324,0.17468323707580566,0.014971486637739942,0.9880946732384402,0.6444357529542236,0.034735714099023166,3,5,800,0.8785373955261837,"{'colsample_bytree': np.float64(0.9880946732384402), 'gamma': np.float64(0.6444357529542236), 'learning_rate': np.float64(0.034735714099023166), 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 800, 'subsample': np.float64(0.8785373955261837)}",0.9838235294117647,0.9860294117647059,0.9867549668874173,0.9867549668874173,0.9845474613686535,0.9855820672639917,0.0011928427299495007,28
272.6852311134338,8.61263811420417,0.14002461433410646,0.01256888342770315,0.7511007357169923,0.24368294204770785,0.017156831233486054,3,3,300,0.7814787378224182,"{'colsample_bytree': np.float64(0.7511007357169923), 'gamma': np.float64(0.24368294204770785), 'learning_rate': np.float64(0.017156831233486054), 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': np.float64(0.7814787378224182)}",0.9661764705882353,0.9654411764705882,0.9720382634289919,0.9668874172185431,0.9676232523914643,0.9676333160195647,0.002318961077326117,241
27.577707624435426,0.35274070360893395,0.11822452545166015,0.016251507422598958,0.8146316844434889,0.8173370344322737,0.2971982947450443,1,5,100,0.7053289506948602,"{'colsample_bytree': np.float64(0.8146316844434889), 'gamma': np.float64(0.8173370344322737), 'learning_rate': np.float64(0.2971982947450443), 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': np.float64(0.7053289506948602)}",0.9713235294117647,0.975,0.9690949227373068,0.9757174392935982,0.9713024282560706,0.9724876639397481,0.0024905407849633004,233
149.32256741523742,8.470948465167517,0.13811569213867186,0.017560381404669125,0.6082603997862914,0.7067029230689131,0.10280497373851566,1,1,800,0.6000221427460034,"{'colsample_bytree': np.float64(0.6082603997862914), 'gamma': np.float64(0.7067029230689131), 'learning_rate': np.float64(0.10280497373851566), 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 800, 'subsample': np.float64(0.6000221427460034)}",0.9823529411764705,0.9816176470588235,0.9808682855040471,0.9852832965415746,0.9867549668874173,0.9833754274336666,0.002257533259996918,136
112.16602439880371,11.382032981640396,0.12605695724487304,0.012324893437307471,0.7247440882728756,0.4403612303617408,0.2667479212867798,1,1,800,0.874995310555126,"{'colsample_bytree': np.float64(0.7247440882728756), 'gamma': np.float64(0.4403612303617408), 'learning_rate': np.float64(0.2667479212867798), 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 800, 'subsample': np.float64(0.874995310555126)}",0.9845588235294118,0.9845588235294118,0.9845474613686535,0.9867549668874173,0.986019131714496,0.9852878414058781,0.0009271827675270388,49
120.0919951915741,18.41975009901862,0.12110209465026855,0.015080153772554974,0.6862030708454234,0.8578964723911394,0.22194818396334576,9,1,300,0.8072802855722653,"{'colsample_bytree': np.float64(0.6862030708454234), 'gamma': np.float64(0.8578964723911394), 'learning_rate': np.float64(0.22194818396334576), 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': np.float64(0.8072802855722653)}",0.975735294117647,0.9779411764705882,0.9816041206769683,0.977924944812362,0.9808682855040471,0.9788147643163224,0.0021464169843477708,222
136.43877911567688,1.953864856307008,0.14769277572631836,0.01581260488029015,0.6102650872218126,0.26597606035288757,0.1331587859379368,1,1,600,0.923032107543515,"{'colsample_bytree': np.float64(0.6102650872218126), 'gamma': np.float64(0.26597606035288757), 'learning_rate': np.float64(0.1331587859379368), 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 600, 'subsample': np.float64(0.923032107543515)}",0.9816176470588235,0.9830882352941176,0.9830757910228108,0.9874908020603385,0.9830757910228108,0.9836696532917802,0.0019927518244158937,111
186.19703397750854,6.665864474337746,0.13996973037719726,0.017516408655073555,0.8988317880556936,0.6398778767429537,0.09029918773695637,3,7,400,0.7852600799960533,"{'colsample_bytree': np.float64(0.8988317880556936), 'gamma': np.float64(0.6398778767429537), 'learning_rate': np.float64(0.09029918773695637), 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 400, 'subsample': np.float64(0.7852600799960533)}",0.9852941176470589,0.986764705882353,0.9867549668874173,0.986019131714496,0.9830757910228108,0.9855817426308272,0.0013659932660325868,32
308.0499653816223,7.416822572269838,0.17403063774108887,0.03626244585482416,0.936171413014173,0.2638926097443566,0.05783807174515962,5,7,800,0.9761727781011252,"{'colsample_bytree': np.float64(0.936171413014173), 'gamma': np.float64(0.2638926097443566), 'learning_rate': np.float64(0.05783807174515962), 'max_depth': 5, 'min_child_weight': 7, 'n_estimators': 800, 'subsample': np.float64(0.9761727781011252)}",0.9845588235294118,0.9852941176470589,0.9867549668874173,0.986019131714496,0.9838116261957321,0.9852877331948232,0.0010390342090218954,53
28.99605803489685,0.39210010956690516,0.11051907539367675,0.002822632173371481,0.9061301015227861,0.6989308958804379,0.2720787245263207,1,5,100,0.6182458548603545,"{'colsample_bytree': np.float64(0.9061301015227861), 'gamma': np.float64(0.6989308958804379), 'learning_rate': np.float64(0.2720787245263207), 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': np.float64(0.6182458548603545)}",0.9698529411764706,0.9713235294117647,0.9661515820456218,0.9742457689477557,0.9698307579102281,0.9702809158983682,0.002617032872772586,236
72.19930601119995,7.873353530410072,0.12590951919555665,0.014645639609943311,0.6836628117923365,0.32953203464048364,0.20640635854814382,3,5,700,0.6036960293946163,"{'colsample_bytree': np.float64(0.6836628117923365), 'gamma': np.float64(0.32953203464048364), 'learning_rate': np.float64(0.20640635854814382), 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': np.float64(0.6036960293946163)}",0.9845588235294118,0.9860294117647059,0.9852832965415746,0.9889624724061811,0.9845474613686535,0.9858762931221055,0.001637138527635653,23
113.10923461914062,4.451359019891217,0.11828813552856446,0.0009038159925044885,0.9332152390037564,0.8874635474784976,0.21401348739906362,1,7,1000,0.7942510383738491,"{'colsample_bytree': np.float64(0.9332152390037564), 'gamma': np.float64(0.8874635474784976), 'learning_rate': np.float64(0.21401348739906362), 'max_depth': 1, 'min_child_weight': 7, 'n_estimators': 1000, 'subsample': np.float64(0.7942510383738491)}",0.9830882352941176,0.9823529411764705,0.9808682855040471,0.9867549668874173,0.9838116261957321,0.9833752110115569,0.0019506549757310596,138
303.1060121536255,55.76009529490417,0.1300786018371582,0.022194876287076754,0.9909980558977787,0.8012041962532727,0.10806609603268522,9,1,900,0.9515478967109883,"{'colsample_bytree': np.float64(0.9909980558977787), 'gamma': np.float64(0.8012041962532727), 'learning_rate': np.float64(0.10806609603268522), 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 900, 'subsample': np.float64(0.9515478967109883)}",0.9772058823529411,0.9735294117647059,0.9786607799852833,0.9801324503311258,0.9764532744665195,0.9771963597801152,0.002225485496309868,226
139.3263870716095,5.129780096347805,0.13505816459655762,0.020524686082653825,0.7969072966020635,0.6724489259672318,0.15098627249024732,3,1,200,0.6777368891771933,"{'colsample_bytree': np.float64(0.7969072966020635), 'gamma': np.float64(0.6724489259672318), 'learning_rate': np.float64(0.15098627249024732), 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': np.float64(0.6777368891771933)}",0.9860294117647059,0.9838235294117647,0.986019131714496,0.986019131714496,0.9845474613686535,0.9852877331948232,0.0009286409193144512,53
81.21020636558532,18.292117271586804,0.11234688758850098,0.0027009676482970487,0.9093304038442279,0.8794069310857863,0.2600698354315821,7,5,700,0.9014278426688652,"{'colsample_bytree': np.float64(0.9093304038442279), 'gamma': np.float64(0.8794069310857863), 'learning_rate': np.float64(0.2600698354315821), 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': np.float64(0.9014278426688652)}",0.9808823529411764,0.9794117647058823,0.9830757910228108,0.9830757910228108,0.9816041206769683,0.9816099640739298,0.001389879840533768,197
112.01321125030518,8.874511498718244,0.1405278205871582,0.014363786303499087,0.6016192425473705,0.31558354716649417,0.1290427200473925,9,3,500,0.6759391647611032,"{'colsample_bytree': np.float64(0.6016192425473705), 'gamma': np.float64(0.31558354716649417), 'learning_rate': np.float64(0.1290427200473925), 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': np.float64(0.6759391647611032)}",0.9816176470588235,0.9823529411764705,0.9867549668874173,0.9867549668874173,0.9867549668874173,0.9848470977795092,0.002348193463773739,65
185.090336894989,2.099075454410614,0.14809575080871581,0.01782956210560862,0.8045275930185825,0.2794536231797914,0.038374900503269874,9,1,100,0.7374422012592394,"{'colsample_bytree': np.float64(0.8045275930185825), 'gamma': np.float64(0.2794536231797914), 'learning_rate': np.float64(0.038374900503269874), 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': np.float64(0.7374422012592394)}",0.975,0.9742647058823529,0.9793966151582045,0.9764532744665195,0.9749816041206769,0.9760192399255508,0.0018324288386199446,229
166.21443405151368,14.383287869838181,0.12156891822814941,0.0037248018219172684,0.9155491110877856,0.42909793123035034,0.11418871094742485,9,5,1000,0.9100879109866444,"{'colsample_bytree': np.float64(0.9155491110877856), 'gamma': np.float64(0.42909793123035034), 'learning_rate': np.float64(0.11418871094742485), 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 1000, 'subsample': np.float64(0.9100879109866444)}",0.9823529411764705,0.9816176470588235,0.9852832965415746,0.9852832965415746,0.9830757910228108,0.983522594468251,0.0015097476846497935,122
