accY,accX,accZ,gyroX,gyroY
2.46687,-0.091909,6.825357,0.212544,0.060609
1.060245,0.82688,7.981403,0.228617,0.007993
3.725902,0.069605,9.904304,0.16591,0.106058
2.981799,0.066611,8.063282,-0.066209,-0.06221
2.478845,-0.099842,7.050488,-0.12703,-0.147677
3.504063,-0.656834,11.58426,0.335056,0.024449
2.74604,-0.035177,7.721094,0.260576,0.01441
2.224075,-0.103585,7.343429,-0.73392,-0.230023
0.827779,1.248254,13.139077,0.18462,-0.259998
2.645299,-0.264799,7.1409,0.158353,-0.261588
1.867516,0.761616,7.661667,0.220099,-0.392425
1.839974,0.427511,12.52685,-0.469241,0.165009
1.566642,-0.862506,7.964637,0.008722,0.054945
1.872756,-1.415606,9.606573,-0.522347,0.0688
0.481848,-0.619861,11.123668,0.208422,0.167367
1.582958,0.092807,11.100916,0.113364,0.225795
1.79851,-0.529,8.227491,-0.028328,0.237898
2.17842,0.518222,6.916966,0.087972,-0.322153
3.689827,0.564925,9.854458,0.323112,-0.11876
2.189347,-0.104483,8.984317,0.31684,-0.30407
1.313968,0.683179,8.799601,-0.115771,-0.723512
1.493594,0.069156,8.029752,-0.307556,-0.168954
1.843716,0.737666,7.77109,0.040001,0.097852
2.159709,0.190404,7.146289,-0.380001,-0.039827
3.184328,0.145647,13.520634,0.172676,0.058649
1.74088,-0.657283,7.555239,-0.284903,-0.20664
3.767964,-0.300874,8.923693,-0.104126,-0.102856
4.075724,0.157622,9.830507,-0.106049,-0.321687
1.939816,-0.228874,7.492519,-0.332498,0.200839
3.62082,-0.681084,9.949211,0.207361,0.070595
3.432213,-0.489482,11.919413,0.023757,0.218138
1.148861,0.613873,6.515501,0.105002,-0.177819
0.403112,1.29855,8.722811,0.289559,-0.036646
2.721341,-0.910706,8.090825,-0.38885,-0.576081
2.366878,-0.160466,6.43916,-0.133885,0.045714
2.12528,-1.569337,9.293574,0.776325,0.748865
3.464995,-0.203277,8.281528,0.079778,-0.065592
3.637735,0.199535,6.485863,0.039647,0.038168
1.939816,1.516796,11.687546,0.12677,0.178163
1.3225,1.231639,8.202792,0.272641,0.192405
1.725761,-0.129331,9.87751,-0.345998,-0.464432
2.387086,0.869991,11.070379,-0.227186,-0.186903
0.273032,1.816173,11.620485,-0.147511,-0.028285
2.895279,-0.867596,8.968001,-0.39766,0.141913
2.998115,-0.433199,7.273824,-0.121706,0.008443
3.766019,-0.194446,11.737841,1.006152,0.191038
1.827101,0.276625,11.423195,0.308381,-0.023219
3.783083,-0.760568,10.631492,-0.273902,0.000679
2.561773,-0.142653,8.203092,0.002427,0.034181
1.653611,-1.119073,12.009077,0.017175,-0.006589
2.330953,-0.818049,11.811937,-0.007446,0.203421
2.158062,-0.861309,9.299412,0.014255,-0.019537
2.379751,0.249232,8.711285,0.082641,-0.091876
2.864743,-0.299228,11.32021,-0.576346,-0.052057
2.115551,-0.404309,6.965465,-0.14281,0.158267
3.59702,0.042063,12.038416,-0.11942,-0.136597
1.305735,-0.320633,9.598789,0.163251,-0.020098
1.417702,0.956661,7.147936,-0.226067,-0.247702
1.723516,0.595761,6.345754,0.14293,0.011701
2.284549,-1.152603,11.030861,-0.057612,0.348514
2.51492,-0.896785,7.494166,-0.015626,-0.057994
2.068099,0.708327,9.837992,-0.174084,0.224319
2.095492,-0.364043,7.90566,0.19433,0.073776
4.135001,0.421673,7.766749,0.071067,0.0671
1.124462,0.662522,6.780151,0.040722,0.154056
4.259991,0.810714,11.558215,-0.444139,-0.380446
3.45287,0.766406,11.270962,-0.068295,-0.467731
1.945055,1.594185,7.977062,-1.189884,-0.152076
3.4141,-1.135389,10.619517,0.169752,-0.200588
3.457959,-0.476459,9.275462,-0.083123,-0.071828
0.962049,-0.635429,9.911788,0.187325,-0.085865
2.35161,0.479453,8.926088,-0.661383,-0.760139
1.274899,-0.570464,9.799971,-0.648704,0.3648
1.327589,-0.855172,10.463092,-0.029219,-0.716224
2.33694,-0.671055,7.56916,0.6693,0.179519
3.37099,-0.264949,6.817573,0.078705,-0.044963
2.313739,-0.157023,6.596632,-0.150054,-0.138792
2.773732,-0.129331,8.926986,0.19632,-0.104334
3.133584,-0.180225,11.892919,-0.467959,-0.074867
3.086432,-0.452958,9.00213,0.078632,0.000273
1.063838,1.693578,10.426119,-0.231976,0.164425
2.165846,0.470621,11.456426,0.265137,-0.392019
2.323169,-0.006886,12.142749,-0.117221,0.018701
0.920885,0.6733,8.901988,-0.495811,-0.423401
3.576213,0.282463,8.962762,-0.066269,0.015884
2.761607,0.857567,12.005634,0.041696,0.045313
3.082989,0.450264,13.149256,-0.213154,-0.663095
0.380658,0.249681,10.037227,-0.335969,-0.003459
1.526675,0.382155,8.48735,-0.300784,0.418188
2.865192,-0.292791,7.937394,0.077487,-0.586853
2.453248,-0.099244,8.280481,0.357917,0.224655
2.895429,-0.224084,10.761571,-0.054671,-0.045287
1.771117,0.271386,7.757169,0.013557,0.026555
1.201402,-0.483644,10.328522,0.205429,0.027102
2.47166,0.756976,7.577692,0.192864,-0.140562
2.801574,0.385748,7.300618,0.410226,-0.129645
4.78495,-0.039817,9.557026,0.187417,-0.102072
2.870132,-0.930315,11.426039,-0.030394,0.050142
3.020419,0.049098,8.300689,0.087956,0.03951
2.626438,-0.193398,6.120622,0.160588,-0.161851
0.78871,0.634381,10.595117,-0.282579,-0.446182
2.226769,0.248932,9.16574,-0.920576,-0.210501
4.121679,-0.179028,8.418194,0.103808,-0.160404
2.590064,-1.033601,9.217233,0.000635,-0.246233
1.944307,0.574356,8.609796,-0.13461,0.485107
3.359913,-1.230741,11.768078,0.401864,-0.133044
1.31262,0.903521,7.181466,0.064743,0.170089
1.315464,0.433349,7.128327,0.15384,0.076986
2.099833,-0.51942,7.780371,0.134649,0.02447
3.579207,1.272953,11.793376,0.199477,-0.012507
2.472858,-0.23546,5.947283,-0.195146,0.341609
2.246079,-0.363744,9.781409,0.390738,-0.097994
1.694027,-0.225282,6.90559,0.327563,0.145442
2.007924,0.394729,11.941567,0.06313,-0.04287
1.119821,-0.129032,11.837534,0.383501,-0.202136
1.285826,1.379531,10.159673,-0.318412,0.234043
3.474575,-0.819995,8.187374,-0.023416,0.006951
1.01459,1.098715,7.295229,0.02755,0.008195
1.378633,1.063688,9.361084,0.1564,-0.004123
1.300196,1.968407,11.931239,0.083364,-0.004754
3.421136,-0.412841,9.956845,-0.823315,0.051674
2.17857,-0.736469,5.968538,-0.011216,0.102713
2.344874,0.685125,12.009975,-0.195019,0.178075
0.955014,-0.648302,11.545042,0.121808,-0.054256
-0.090262,0.429607,11.069331,-0.210335,-0.347139
0.093406,-0.445923,10.0983,0.349683,0.360341
4.374054,0.746647,10.145153,-0.171696,0.326095
0.696053,1.237776,11.440559,0.264066,-0.12863
2.338886,-0.116009,7.510931,0.180735,-0.194628
2.354155,-0.705633,8.94435,0.178272,0.197709
3.066074,0.491129,8.979976,0.042549,-0.051535
1.172811,0.950972,11.977343,-0.2469,-0.057888
0.869392,-0.703986,9.976604,0.225609,-0.373204
3.965254,0.037422,8.606652,-0.010651,0.124182
1.405727,-0.843945,9.852362,0.014699,-0.009878
3.756738,0.1443,6.814429,0.413154,0.005515
3.94804,0.221689,12.131373,-0.145072,0.315267
3.349734,-0.10568,7.827373,-0.117082,-0.379057
2.420916,-0.722248,11.088791,-1.031652,0.002741
0.278122,1.59164,13.229938,0.035806,0.176496
1.338966,2.668052,13.895454,-0.333884,-0.448872
1.708248,-0.679138,9.721833,-0.054861,-0.181707
3.475473,-0.650697,6.620732,0.124107,-0.040605
2.591112,0.270937,12.95975,0.762308,-0.205992
2.815645,-0.264799,7.160959,0.115965,-0.089865
1.520239,-1.379232,10.281969,-0.271767,0.406889
3.062182,-0.030387,8.813372,-0.14604,-0.017689
1.489702,1.607956,11.167228,-0.123906,-0.335779
2.258354,-0.229473,5.755681,0.121602,0.088702
2.154619,-0.39907,10.385703,0.530664,-0.138321
2.456242,0.067061,6.461014,0.099277,-0.16899
1.488355,-0.508792,7.519912,0.400198,-0.170769
1.949247,0.635429,8.875493,-0.027365,-0.314854
1.532813,-0.490979,9.696536,0.151783,0.126023
1.124761,0.614472,11.061398,0.22373,-0.251103
2.548301,-0.587528,8.78074,0.043393,0.319334
3.183879,-0.39443,10.317594,-0.014151,0.299244
1.416654,0.37976,6.486012,0.393043,-0.027183
2.610422,-0.540526,9.020093,0.162277,-0.003486
1.773362,0.420925,8.230934,0.031712,0.186189
4.199367,-1.13958,11.33937,0.174795,-0.172901
1.957479,-0.03832,7.518116,-0.210058,-0.200042
3.241809,0.466131,7.517218,-0.254268,0.165918
3.818709,-0.858315,11.938723,0.294515,-0.072455
0.936004,0.996628,7.846982,-0.082892,-0.311451
3.754642,-0.398771,8.666678,0.217757,-0.493694
2.93839,-0.51942,8.700657,0.053391,-0.117234
0.030686,0.476459,8.812624,0.110587,0.155563
2.49591,0.290546,14.224919,0.381979,-0.452161
1.406924,-1.207539,9.77153,-0.507762,-0.174948
1.250949,0.542023,12.259656,-0.18786,-0.158275
1.224005,-0.623004,9.636211,-0.008366,0.063866
1.337618,0.814905,9.991123,0.227133,-0.06885
2.856959,-0.614921,8.793614,-0.310011,-0.257392
3.899691,-1.489552,10.813214,-0.010371,-0.017585
1.499282,-1.060395,9.270672,0.127439,-0.444081
3.185675,-0.222737,11.574531,-0.237774,-0.238812
1.97185,1.059946,8.546028,-0.983726,-0.00247
0.837059,0.754431,8.42014,0.049656,-0.050173
1.898801,-0.307161,6.739435,0.449097,-0.078232
0.638722,0.892145,8.397238,-0.274616,0.105507
2.074237,0.214803,7.523954,-0.218715,0.16298
4.123775,0.38964,9.095087,0.126941,0.701894
0.82703,0.01916,6.266419,0.262924,-0.011772
4.020938,-0.022304,11.906989,0.212625,0.189229
3.051255,-0.09595,9.423653,-0.117751,0.006972
2.395618,0.499811,11.963572,-0.377491,0.057677
4.069737,-0.626447,8.967103,-0.042326,0.014016
1.322949,-1.732198,11.10825,-0.090313,-0.429595
1.84192,1.046474,8.200247,0.443516,0.164354
0.896336,0.63498,7.498656,0.313979,-0.100584
2.954855,0.353864,8.952733,0.156974,-0.515206
1.717379,-0.088017,6.624474,-0.529152,0.00877
1.526376,0.116458,7.520511,-0.063141,1.106425
2.17363,-0.04805,6.156098,-0.08584,-0.013354
1.706451,0.487686,13.365556,0.10464,-0.145183
3.242258,-0.061223,7.812554,-0.25594,0.469579
3.57771,-0.095801,8.889414,0.064995,0.015605
2.406096,0.607886,6.250552,-0.636994,-0.278664
4.727918,-0.255369,11.995156,0.05137,-0.012456
2.905308,0.258812,6.322702,0.006924,-0.153713
0.739762,0.815654,6.856642,-0.528694,0.214853
1.71184,-0.361947,8.10295,-0.232739,-0.146531
3.292104,0.334405,7.513326,0.166683,-0.073367
3.87604,-0.50969,10.818303,0.363368,0.081645
0.349972,1.675017,14.015954,-0.051777,-0.05545
2.046844,-0.30776,6.321205,-0.474947,0.266878
2.826422,0.424368,13.596526,0.427401,0.629324
3.700605,0.308359,8.46849,0.338869,-0.225244
1.977987,0.523761,8.359217,0.09325,-0.056553
2.916834,0.183219,7.62664,0.195294,0.027775
4.221521,0.209864,10.340347,-0.062402,-0.445247
1.207539,-0.251926,7.581434,0.185968,-0.082195
1.823658,0.656834,6.525979,-0.278669,0.022355
2.511328,0.358055,6.694379,-0.201212,0.290692
2.685715,0.282163,7.320078,0.286831,-0.255915
1.623973,0.865051,9.300609,-0.047152,0.156528
2.424209,-0.006886,12.375515,-0.18779,0.168488
2.479294,0.330662,6.996301,-1.179868,-0.213894
2.806214,1.021027,11.933335,0.13366,-0.119269
2.489174,-0.186512,12.92607,0.326276,-0.466242
1.766926,0.264201,10.801089,-0.371672,-0.005246
1.073118,-0.580792,7.569609,-0.047792,-0.514338
4.784201,-0.071851,7.629035,0.445972,-0.481171
1.6111,0.328267,7.595804,0.445386,-0.220442
3.736829,-0.068258,9.895173,0.061002,0.166872
1.089135,0.064965,8.417596,-0.045901,0.231445
3.52023,-0.008532,7.56437,-0.111876,-0.130321
2.292333,-1.763483,8.547226,0.224109,-0.169023
2.488425,1.0818,12.472064,-0.352166,-0.377933
2.935396,-0.622855,10.585537,0.25689,-0.059512
1.484313,-0.116158,11.740535,0.169876,0.008119
1.847608,-1.13973,10.784623,-0.380084,0.17933
0.709075,0.030237,11.89681,-0.528218,0.112402
2.11091,0.76461,13.794564,-0.414066,-0.175862
3.990851,-0.291145,11.14702,-0.05794,-0.48481
3.43326,-0.204475,12.371174,-0.16767,-0.168588
4.425846,0.12993,10.176288,-0.461899,-0.287099
1.667233,0.371527,7.757319,0.217034,-0.069861
1.989662,0.559387,7.738907,-0.861719,-0.416126
3.790418,-0.216899,11.937675,-0.073321,-0.268955
1.330433,0.88975,6.910679,-0.109489,-0.203281
0.371677,-0.476908,11.642789,0.389974,-0.071974
3.273543,-0.534838,6.539751,0.171882,-0.203249
1.670077,0.06242,13.233531,0.046916,0.28
0.985551,0.85577,9.757459,-0.050964,0.025202
0.988993,-0.531395,11.736943,-0.030462,0.251415
1.021326,0.005089,7.745343,-0.2575,-0.240071
2.429298,-0.017214,6.653963,0.355791,0.100861
-0.558189,-0.130229,9.739796,-0.125155,0.025831
2.876119,0.286804,7.445517,-0.381535,-0.453124
-0.27423,1.191822,13.630056,0.17586,0.0268
1.429378,-0.071701,10.195598,-0.029174,-0.597899
1.700464,1.454675,8.205936,1.090394,0.23287
2.878065,-0.890349,8.901539,0.353447,-0.30305
0.794697,0.677042,7.576944,0.181915,0.00043
3.329077,-0.292791,7.639663,0.527143,0.235901
1.96691,-0.64935,8.584948,-0.279954,0.046283
2.864443,0.294887,6.485863,0.210408,0.179952
1.501677,0.204774,8.188721,-0.003572,-0.031726
1.528172,-0.749342,9.789493,0.023866,-0.035005
1.641487,1.080902,7.783065,-0.185979,-0.267392
1.653162,0.556543,11.202554,-0.064765,-0.072347
3.200345,-0.501158,9.517059,-0.143784,-0.153913
1.637744,1.222508,8.402926,-0.012925,-0.133418
2.160607,-0.349224,11.586506,0.044042,-0.176178
2.119143,-0.337099,7.632478,-0.4177,-0.013767
2.912643,0.962798,14.099181,-0.002707,-0.256865
1.849554,1.445843,9.833651,0.337035,0.123115
3.379522,-0.477956,10.981165,-0.372508,-0.398327
1.92829,0.859213,7.30466,-0.104623,-0.096287
1.704805,0.814905,12.030482,-0.122655,-0.065237
0.289049,0.101489,7.109316,-0.160734,0.086641
1.212179,-0.81266,9.861942,0.15854,-0.0764
1.966311,-0.565973,9.685309,0.227529,0.079148
3.258873,-0.984353,11.364667,-0.212816,-0.166328
2.82777,-0.401016,5.744454,0.122925,0.03034
1.256337,-0.054038,9.661958,0.139816,0.67046
2.87582,-0.563129,9.029523,-0.66906,-0.177327
2.5007,0.828078,13.458513,-0.818824,-0.361702
3.537743,-0.547262,7.849377,0.218745,-0.077406
2.76969,0.494572,8.940309,-0.033546,0.284169
3.128794,0.617915,12.849579,-0.180678,0.113115
2.970124,-0.018711,6.927295,0.250653,0.017599
1.907184,0.000449,9.436227,-0.642256,0.168642
2.335892,-0.372426,8.027806,-0.183183,0.123855
1.973496,-0.004042,6.290519,0.213951,0.088846
1.443448,-0.160317,10.090517,-0.279733,0.313416
2.746938,0.030237,7.570208,0.039369,0.22523
3.306624,-0.124092,11.548185,-0.187622,0.043527
2.273772,-1.013991,10.503358,-0.715929,-0.352605
3.370242,0.409099,7.449708,0.248782,0.184968
2.807861,-0.176034,7.788154,-0.217976,0.029745
1.796564,-1.238524,11.126213,-0.227743,0.319072
2.494263,-0.030686,12.172986,-0.260191,0.240071
1.74537,-0.904719,9.025481,-0.69382,0.051912
3.642974,-0.352068,8.082892,0.000138,0.037691
3.47697,0.136067,7.90551,0.153162,-0.096354
1.011147,1.12521,13.77705,0.301864,0.09204
2.387834,0.576751,5.983807,0.035596,-0.21606
2.542014,-0.969085,8.560848,0.41302,0.003502
4.730164,0.043859,10.395133,-0.028373,-0.097965
4.030219,-0.402363,11.253897,0.880763,-0.344279
1.930535,0.237107,7.341633,-0.170477,-0.188604
2.556234,0.184117,6.758895,-0.883947,-0.36449
2.349963,0.520617,9.595795,-0.294863,0.00934
3.438649,-0.237706,10.638527,0.120517,-0.209822
3.437901,-0.045954,12.082874,0.245996,-0.044508
2.476899,-0.509989,8.952284,-0.146231,-0.140034
1.635798,0.850831,7.92991,0.103927,-0.056048
1.430874,-1.377885,9.323961,-0.171041,0.020942
4.069438,0.249232,11.939023,0.300922,-0.029087
2.04834,1.473985,10.904973,0.166441,-0.046734
0.997675,0.982856,6.846762,0.220652,0.038715
2.016606,0.537832,13.390704,-0.025654,-0.022949
2.683769,-0.787961,7.739805,0.143499,-0.077881
1.955983,-0.825084,14.300811,0.098952,0.059905
2.210603,0.111518,6.571485,-0.39444,-0.536463
2.658771,-0.296533,8.924292,-0.403385,-0.086261
2.43813,0.428708,11.514206,0.088664,0.016282
3.490891,0.134271,6.732699,0.337143,-0.130608
2.362238,0.53858,11.279195,0.145435,0.005511
2.213447,0.49038,8.911119,0.778053,-0.014748
3.691024,0.445623,12.92592,-0.041066,-0.113498
3.02012,1.066083,10.002949,-0.089505,-0.099458
1.321153,-0.461191,9.752819,-0.654696,-0.096538
3.510799,-0.220791,9.824071,0.310647,-0.094457
2.724185,-0.278571,7.446714,0.094717,0.693873
1.078657,-0.729733,13.100308,0.110307,0.070622
2.178869,0.693358,7.453001,-0.232239,-0.113352
2.380051,0.008383,7.293284,0.587093,-0.300101
4.402495,-0.421374,11.231444,0.423626,-0.453544
2.662962,-0.165107,10.314152,-0.070107,-0.354638
0.234712,0.561482,9.87257,0.129654,0.065083
2.057022,1.21188,10.255773,0.158881,-0.061635
0.793201,-0.739462,7.158264,-0.216195,0.03655
2.228566,-0.211211,7.649692,-0.053499,-0.15516
2.470313,-0.19699,7.75193,-0.257905,0.075687
2.139052,2.112258,9.489067,-0.724862,-0.348727
1.224454,0.584385,7.882608,-0.169379,-0.397366
2.268682,-0.37497,6.356382,-0.038636,-0.077382
1.634002,0.202978,7.874675,0.246814,-0.054342
2.81774,-1.296155,7.6702,-0.543404,-0.009386
2.367028,1.055904,11.403287,-0.274747,0.532201
4.0874,-0.146695,8.933123,-0.008548,0.391007
1.867516,-0.419577,6.828799,0.438562,0.228011
2.386338,0.088316,7.637717,-0.397327,0.352025
0.248633,1.11563,10.374925,-0.018544,0.05836
-0.480501,0.901126,12.336446,0.226824,-0.067012
1.802402,1.224454,7.502249,-0.076235,0.607215
1.256786,-0.392334,11.990067,0.001797,0.22211
3.4141,-1.135389,10.619517,0.169752,-0.200588
1.422043,0.087418,15.255975,0.04307,0.284409
3.014731,-0.908012,11.940819,-0.842599,-0.686826
1.028212,-0.378563,12.025692,0.276249,-0.005652
3.331173,-1.171913,10.564431,0.20734,-0.147014
2.148482,-0.704285,6.133046,0.048833,-0.352581
2.455194,0.076042,6.222859,0.023134,-0.241751
1.057251,-0.498314,9.831405,-0.008946,-0.017341
2.491868,-0.312101,9.512569,-0.022021,-0.095957
3.629951,0.796943,9.544452,0.363669,0.029879
1.51964,1.212479,9.784104,0.215203,0.216648
1.979334,0.483944,7.182963,-0.405549,-0.02234
1.056503,0.145348,9.605376,0.395924,0.071995
3.879782,-0.01946,11.03146,0.240313,0.129695
0.539628,-0.041164,6.776109,0.023882,-0.008975
0.112566,2.387535,9.366023,-0.093836,0.519394
2.402354,0.541125,11.51735,-0.12711,0.38819
4.233796,-0.213007,10.39663,0.165778,-0.284378
2.449656,-0.087269,8.509205,-0.407119,0.329607
0.851879,0.002844,12.375216,0.122258,0.133474
3.780389,0.156874,10.212663,0.246869,-0.150476
1.64927,0.793799,6.824608,-0.086145,0.009261
1.85614,-0.484991,10.446027,0.259627,-0.123692
1.82755,1.0821,8.339757,0.053794,7.4e-05
2.487527,1.168021,7.118148,0.2316,0.18904
1.633403,-0.767604,11.586655,0.008007,-0.322741
3.00545,-0.447569,9.804462,-0.103065,-0.16161
0.850082,0.757425,7.842042,0.107371,0.070989
2.186653,0.014669,7.412585,0.920169,-0.289554
1.346001,0.508193,9.345666,0.401277,-0.06301
2.983147,-0.397723,8.435109,0.208545,-0.528023
2.415228,0.916394,7.348519,0.306618,-0.222832
2.909051,1.866768,12.188404,0.608129,-0.316353
3.366799,-1.106649,11.314222,0.119622,0.180517
2.118844,0.568667,6.734046,-0.117228,-0.012417
1.392105,-1.079405,9.361682,-0.116326,-0.000833
1.77905,0.08637,6.726562,0.365214,0.099418
0.337698,1.685944,8.01628,0.365414,0.334809
4.365372,0.772244,9.730216,0.07473,0.670661
1.7313,1.301543,13.070819,-0.500995,-0.33251
1.228046,-1.644331,9.499995,-0.174947,0.211823
3.805087,0.657882,7.436985,0.110234,0.190317
2.938839,0.706082,7.394623,-0.344511,-0.041683
3.167862,-0.263302,8.137378,0.141394,0.25063
1.448538,-0.601749,9.751023,0.020742,-0.268058
3.804189,1.068029,10.532398,0.262541,-0.084563
1.179547,-0.643961,12.191847,0.481277,0.286568
1.224005,-0.076192,13.045222,0.084358,0.175555
-0.564326,0.604144,10.388697,-0.081155,-0.034452
