accX,accY
-0.363744,2.363735
0.698897,1.602418
-0.343386,2.50534
-0.613574,0.817749
0.343835,4.077521
-0.382006,3.573219
-0.715961,2.816693
0.251327,3.404071
-0.026046,2.694098
-0.52885,0.832419
0.379611,2.627336
0.2886,2.787503
0.335452,2.951413
0.566572,2.072141
-0.340392,2.421514
0.961451,1.533262
0.096699,2.976261
1.832489,2.185006
-0.414638,3.051405
-0.222887,3.819906
0.611927,1.842518
0.348475,2.12528
-0.35117,2.04385
-1.388513,1.64927
1.06294,1.025368
0.349074,3.456911
-0.185165,2.206861
0.626148,3.579506
-2.255959,0.49038
-0.79814,4.715344
-0.202529,4.118835
-0.336949,1.638942
1.282533,2.219884
0.342937,3.124004
0.050894,2.996469
0.051194,3.247946
0.771795,1.250949
-0.214354,2.544708
-0.447719,3.009192
0.027692,1.685944
-0.935105,2.466571
-0.874332,2.360292
1.224603,1.840573
-1.72636,2.840493
0.000599,2.010918
0.177381,2.549049
-0.398771,2.427951
0.248483,1.777554
0.140707,4.294719
0.100441,1.14467
-0.839903,1.694327
-0.55804,1.441053
-0.237406,0.532293
-0.210163,2.474355
0.063917,3.437003
0.145797,2.094594
0.454006,1.476829
0.625699,2.448159
0.383802,1.268612
0.220342,0.568667
-0.679437,2.96728
-0.21151,1.389111
-0.461341,3.685336
0.70204,1.695225
1.430725,0.134121
-0.352517,2.520159
-0.351619,2.260449
0.241298,2.210603
-0.004491,4.022585
0.090711,1.838926
0.549507,4.022585
1.021626,1.925296
1.151406,1.744173
0.095202,1.520837
1.676364,1.850901
-0.654589,3.259023
1.179996,-0.030836
-0.49068,2.842589
-0.160616,0.487386
-0.062271,2.945126
0.502505,1.090632
0.449066,3.853437
0.011526,3.8229
-0.713716,1.99565
-0.361199,0.696651
0.142504,2.322421
0.877775,3.795507
0.794847,1.075364
-0.550106,1.030906
-0.740061,1.345253
0.557291,3.050057
-0.26944,3.227738
-0.931214,0.72135
-1.093775,4.548441
-0.189207,0.660277
-0.133073,1.741329
-0.71671,1.662443
-0.364193,2.440974
0.280217,2.16375
0.475561,2.613266
-0.760868,3.400928
-0.41344,2.498454
-1.70226,-0.168549
-0.826431,3.150499
-1.345851,2.127226
-0.28351,4.078718
-0.233664,1.59194
-1.747766,1.564696
-0.902324,2.674039
1.041085,2.077829
-0.628992,1.280587
0.092657,3.129991
0.471969,0.038171
-0.234562,2.03876
0.568218,1.17356
-0.145348,2.584226
0.094005,2.803071
-0.044757,2.542762
0.097148,3.762725
-0.812061,1.439407
-0.574954,3.739973
-0.523012,0.5772
1.525029,2.074386
-0.230371,2.254462
-0.073347,1.241818
-1.00007,2.018253
0.141156,2.765948
0.62974,1.911974
-0.658481,2.67374
0.328567,0.792302
0.547561,2.091002
0.535886,2.061812
0.366139,0.605042
0.876278,2.361938
1.695225,1.526226
0.732128,0.266147
-0.074096,1.734144
-1.603915,0.214354
1.010099,1.828148
1.324895,2.298021
0.53873,1.126707
-0.240849,2.860551
0.37991,3.020269
1.147364,1.61574
-0.293689,2.213746
-0.809966,1.071322
0.922382,2.729424
-0.182171,2.465972
-0.176633,3.297942
1.458118,1.525927
-0.111518,3.619922
0.385299,3.39494
-0.193248,3.550317
-0.815354,1.442251
1.060395,1.91377
0.674348,2.179019
0.589175,0.914748
-1.055305,1.660048
0.622555,0.891396
-0.613873,1.48102
-0.317939,4.360133
1.474584,4.278104
1.306633,1.70211
0.719254,1.609453
-0.398022,2.925367
-0.444576,4.285887
-0.362995,2.888992
-0.049397,0.954266
1.119971,0.654289
-0.201331,1.390159
-0.51478,3.110232
0.188458,3.447182
-1.339415,1.171464
0.838706,0.500409
-0.943338,1.833238
-0.247735,1.766177
0.549657,3.331472
-0.615221,1.799408
1.691333,1.405577
-0.708477,1.375939
1.054108,1.359772
-0.594564,3.069816
1.370999,2.047442
-0.687071,1.531765
0.651146,4.704866
-0.624651,1.350791
1.718277,1.026116
-0.381557,4.04908
0.405357,1.65885
0.603395,2.366579
-1.115031,4.846172
0.61088,0.703986
0.005988,1.892365
-0.205822,3.050806
0.733026,1.514401
1.042732,2.212549
-1.35139,3.33237
1.906885,1.208587
-0.571661,2.585873
-0.147593,1.877097
0.422422,2.819088
-0.521516,3.425327
-1.167422,2.360441
0.124541,3.215763
0.86101,0.311502
-1.002316,2.996618
-1.401985,2.685416
-0.136067,3.409909
-0.272134,2.761308
-0.565374,3.417693
1.680406,1.34181
0.24998,2.422712
0.413291,1.950743
0.725841,2.351909
-0.355511,0.544717
-0.128583,2.473007
0.030087,3.07281
0.924478,1.374292
-0.696352,3.749702
-0.503703,2.471361
-0.138462,2.114952
-0.69261,1.81797
0.069905,1.441951
1.645528,2.041155
0.083077,1.995949
1.383273,2.162852
-1.579066,-0.621657
0.22618,0.331411
-1.095422,1.306333
0.750988,1.855392
-0.337099,1.887874
-1.242865,3.123854
-0.170495,3.378624
0.454754,1.154998
0.443228,0.851729
1.073118,2.453398
1.009501,1.934128
0.454305,2.42376
-0.958158,2.574347
1.141526,2.272724
0.450563,1.694626
-0.520168,0.708028
-0.03383,3.84685
0.288001,3.084486
-0.367336,3.414549
-0.587828,2.857109
0.135019,1.916914
-0.765957,4.34711
0.805325,1.895359
-0.278421,2.790347
-0.611179,1.50048
0.260009,3.494633
-0.829425,3.529211
0.148791,2.075284
0.74515,0.508942
0.300126,2.345922
0.335153,4.528233
0.25507,1.985022
-0.828228,1.273851
-0.048349,3.571273
-0.237706,0.520468
0.82688,1.234034
0.462239,0.577649
1.435365,0.866249
-0.686173,1.108295
-0.522264,1.617087
-0.574056,4.579427
0.510588,0.666714
0.550854,1.946852
-0.202679,3.901187
0.196841,2.138303
0.251627,2.585124
-0.060474,1.232088
-0.099543,1.843117
0.411345,3.213967
0.157772,4.434379
-0.109572,2.805915
-0.709974,2.955604
1.372047,1.653013
0.082329,1.735491
-0.105531,2.555336
-0.209115,0.419428
0.00973,3.725453
-0.510738,2.778372
0.434247,0.767903
-0.425565,0.924178
-1.587449,1.619782
-0.002395,2.394421
0.073946,1.061742
0.525856,0.813858
0.89948,1.021326
-0.605042,3.474874
-0.509989,2.473905
0.713716,1.284479
1.18778,2.788701
-0.718356,0.886756
-0.958307,1.745969
-0.43769,0.65893
0.101938,1.572181
0.376317,1.690734
0.977916,1.891616
-0.531096,3.546725
1.469344,1.830244
-0.441881,1.409918
0.116608,2.123035
0.232766,1.021027
0.254471,2.299818
0.699495,1.87081
0.599653,2.135908
1.369203,2.452201
-0.489931,1.408721
-0.648601,2.684817
0.330962,1.015039
0.358804,1.365161
0.326621,3.023712
-0.306413,4.117488
0.37018,5.875731
0.964744,2.029031
-0.192799,2.987038
0.9857,1.131347
0.002395,3.568878
0.392783,3.297643
-0.258063,3.697162
1.984423,-0.600102
0.965792,1.517694
1.872307,1.798809
-1.320105,5.342091
-0.435744,3.251538
0.070354,2.564168
0.302072,3.876638
-0.5531,1.877546
0.28381,1.133593
0.088765,5.030589
1.174009,1.489403
0.21181,1.263073
0.001347,2.409539
0.546214,0.031584
0.863554,0.645158
0.1202,1.160387
0.007035,3.03928
0.417781,1.422791
-0.665815,1.356629
-0.755629,1.697919
0.614323,1.591041
0.940943,0.464185
-1.017584,3.247646
-0.157323,3.155588
-0.97118,2.393373
-0.959654,3.845952
-0.869093,1.766776
0.126936,3.942052
-0.918789,0.595312
0.844244,2.302512
1.344205,1.120121
1.069526,3.241509
0.435894,0.756676
-0.637973,2.965932
3.094216,0.942889
-0.163161,2.143243
1.567391,1.567091
-0.104782,2.658172
0.458197,2.186054
-0.210163,2.327809
1.190624,2.413581
-0.112117,0.612227
0.203577,0.558339
-0.190404,3.965853
0.980461,2.494263
-1.441203,2.470762
0.027094,0.170495
0.674497,3.516787
0.068857,1.997446
-0.223186,2.881957
-1.246458,1.493594
0.91864,1.127905
-0.014969,4.265081
0.016166,3.424728
0.145647,2.209705
0.36045,0.58678
-0.099693,2.930456
0.191452,0.863105
0.20193,1.17341
-0.914448,0.542622
0.726439,1.06279
1.613794,1.435515
0.499062,3.473527
-0.134271,2.068399
-0.655188,2.931354
0.817899,0.968636
-0.621807,2.373614
-0.667312,1.622775
0.078437,2.250869
-0.845442,3.615881
0.080982,2.445465
0.179177,0.768652
0.143851,0.763712
-0.176483,1.469195
-0.996178,3.007995
1.105002,2.687811
-0.120948,3.624712
-0.185913,2.092349
-0.652493,0.061223
-0.102387,1.270708
0.050295,2.701283
0.707728,-0.09625
0.174687,2.100432
-0.85098,0.677641
-1.7792,1.509162
-0.232167,1.414109
-1.24047,2.066303
0.425864,1.488954
1.443598,1.500629
0.130978,2.750231
