accX,accY
0.449964,0.619562
-1.503623,1.552721
0.609682,3.464695
0.23082,1.869612
-0.781824,2.871179
-0.00958,2.034719
-0.328417,1.997596
0.565374,2.701732
-0.221539,2.283651
-0.128283,2.751728
-0.427212,1.950294
-0.496068,2.944527
1.265768,-0.043559
-0.308658,3.124303
0.578397,1.750909
0.558189,0.815504
1.011596,1.698668
0.089214,0.804727
-0.013771,3.345693
-0.039368,2.945724
-0.243394,1.418899
-0.630339,2.124083
-0.035925,3.742068
1.376837,1.560056
-0.216151,2.138603
0.322879,1.948947
-0.329615,2.539619
-0.327519,0.658331
0.442929,1.997596
-0.966839,2.448758
0.786165,1.438658
1.8994,1.379531
1.352887,2.24563
0.873883,3.13074
0.024699,2.382146
1.388962,2.235302
0.746348,2.637066
-0.322579,2.468517
-0.661924,2.762505
0.401765,1.609753
0.119452,2.314038
-0.266446,3.293302
1.115031,1.88997
0.553848,2.572101
0.569117,1.186433
-0.773442,1.147364
-0.659229,1.591341
1.135539,0.597258
0.837209,1.470692
-0.606838,2.873874
0.584534,0.699346
1.9235,1.268762
-0.364492,2.078578
0.107926,3.902984
-0.263901,0.857417
1.059048,2.442171
-0.54816,1.162483
0.102836,1.39929
0.156874,1.881138
1.475033,0.136965
-0.362546,2.14459
-0.049547,1.56769
-1.40423,4.511917
-0.009879,-0.414488
-0.671354,0.917442
0.463436,3.438949
-1.249152,2.171534
-0.368983,2.584226
0.068857,3.103197
0.843047,2.786905
-0.705633,1.907783
-0.629591,2.733017
-0.046853,2.102079
-1.960473,2.435136
0.040266,3.332071
0.270637,1.578168
-0.373473,3.331622
0.764311,0.671953
-1.055305,3.451373
0.436343,1.490151
-0.204325,3.611091
0.216749,3.997437
-0.734672,1.481769
1.282084,-0.230221
-0.26944,3.09197
-0.415237,2.01032
-0.448168,0.791554
-0.01916,1.861679
-0.982557,1.8274
-0.947679,4.168831
-0.063318,3.282225
-0.967738,1.559906
1.513802,1.210533
2.241589,2.634072
-0.295036,2.351909
0.669109,3.793112
-0.32228,3.18343
-0.870889,2.599045
-0.088915,1.442101
0.826731,1.775009
-0.796643,2.641557
1.066832,1.457818
0.129481,2.990631
-1.627266,1.435515
1.241069,2.757865
-1.079854,0.431104
0.053289,1.811084
0.373024,2.576143
0.287402,1.494193
1.498384,-0.696801
-0.720452,0.916694
0.646057,1.451232
0.484542,0.575553
-0.967887,1.534459
0.435145,2.580484
-0.075293,3.003953
-0.621657,1.215323
-0.46628,2.695894
0.237556,2.417623
1.340762,1.38013
0.051194,2.510729
0.278571,1.267714
1.025667,1.324595
0.736469,2.302811
-0.534838,0.520917
1.671574,0.85113
-0.117955,1.33193
-0.493075,2.179168
0.344134,2.804418
0.583487,1.492846
-0.090861,3.845503
-0.31749,2.796634
-0.430804,3.872597
1.666784,1.75046
0.243693,0.857118
0.031884,1.607208
-0.805475,2.847978
0.672851,2.607578
-0.598605,-0.823737
-1.579665,0.93795
0.555944,0.554597
-0.112566,3.493585
-0.352367,3.684139
1.252895,-0.079634
1.275947,1.747167
1.039139,0.234413
-0.322579,3.956872
0.347428,2.384392
0.240999,2.229464
-1.009501,1.728007
1.229693,1.395249
0.380658,2.574496
-0.123044,3.437901
0.57226,1.413211
0.382904,1.791624
-0.321831,3.494633
-0.357606,2.84214
-0.089364,0.466879
-1.245111,3.824846
0.84619,3.108436
1.093476,0.170495
1.00501,2.033372
1.975741,1.578168
0.137265,0.65878
-0.210462,3.39479
0.141306,4.165388
-0.722847,3.986061
-0.518671,2.07259
0.563877,1.970353
-0.198487,1.003064
-0.070054,2.292782
-0.015268,2.332899
-0.319885,3.822751
-0.738265,1.177152
0.519719,1.881288
-0.092059,2.80367
0.552651,1.019979
-0.777633,2.34652
1.038091,2.599045
-0.160616,2.354753
-0.479303,-1.970353
-0.198936,3.558251
0.525856,1.112337
-0.269589,2.567162
-0.167502,2.046095
-0.97597,2.493515
-0.214205,2.866838
0.232018,3.744164
1.425486,-1.120869
0.071851,2.750231
-0.352517,2.046544
0.244891,1.560804
1.087039,2.261946
-0.354762,0.811912
-0.426912,1.392704
-0.681383,3.51035
0.036674,1.958228
0.154329,0.844993
-0.149838,2.367028
-1.077609,3.098407
-0.034428,2.786306
-1.141826,4.200116
1.452729,1.583856
0.251926,2.190694
0.361498,2.413282
0.084125,1.215173
-0.413291,2.364483
-0.602048,1.776805
-0.570464,2.421514
-0.792751,1.975292
-1.659599,1.791026
-0.916245,2.325714
-0.651146,2.711461
-0.511187,0.53858
0.449515,3.209476
-0.38949,2.745291
-0.180974,2.773882
0.362247,1.31277
-0.24504,2.304907
0.27423,1.325643
0.2163,4.080365
-0.06736,2.403552
0.331411,3.394491
-0.697549,3.471281
0.571512,0.324974
0.153581,3.379822
0.164059,2.117048
-0.72629,1.98128
0.092657,1.404829
0.313598,3.104694
0.18277,1.330284
-0.349074,2.939138
0.358654,0.082329
0.622555,0.008083
0.040416,2.959496
-0.750988,3.272794
-0.003892,3.234773
1.825005,0.863405
-0.543969,0.986
0.354313,1.967209
-0.672551,1.921105
0.925076,1.404978
-1.008303,2.178869
-0.671204,1.87066
-0.167951,2.069147
-0.008083,3.305875
-0.636926,4.056864
0.898731,1.637445
1.04812,3.462899
-1.006208,2.256408
0.489781,0.716261
-1.163381,1.800606
-0.177082,2.033821
0.099992,1.898502
-0.648901,1.517694
-1.08689,1.647624
0.809816,-0.705483
-0.622555,1.425486
0.015717,3.748655
-0.297881,2.847678
0.872685,1.501977
-0.655637,1.663191
-0.264799,1.289269
-0.046404,2.589016
0.512834,0.469274
-0.098495,4.1838
-0.564027,2.537673
-0.442929,1.589245
1.148562,0.414787
0.315394,1.515449
-0.479004,3.143463
0.41823,1.064586
-0.165256,1.38971
-0.80772,3.9434
-0.287702,2.662962
-0.999771,1.446741
0.695454,2.165696
-0.540975,1.325943
0.310903,0.590073
-0.158221,1.124761
-0.731678,2.3805
-1.442401,2.267934
1.060844,1.679507
-0.565823,3.198848
-0.950523,1.131796
0.816402,3.039579
-0.955313,1.262475
-0.490979,0.745899
1.004561,1.681902
0.690963,2.19758
0.290097,1.897005
-0.557441,2.607877
0.061372,1.08689
0.051942,1.639391
0.309706,2.887944
-0.186961,2.929708
0.121697,1.156794
-0.151036,2.554588
0.309407,1.521137
-0.896336,2.16884
-0.876577,0.526156
1.076561,0.436792
-0.784219,2.194137
-0.599952,2.023342
-0.36524,4.934788
0.957259,0.677491
-0.522863,2.191443
0.350272,1.833537
0.593815,1.547033
0.622406,1.765429
0.80308,1.72172
-0.613424,2.857258
0.759072,2.409839
0.882714,1.172362
-0.031135,3.222648
0.201032,3.477868
0.596809,0.663121
0.751437,1.390459
0.19699,1.203048
0.295186,1.760489
0.055535,3.629951
0.85128,3.277435
0.237556,3.45751
-0.867746,1.309627
-1.342259,2.209855
-0.587678,1.513802
-1.920057,0.747096
-0.621358,2.745591
-0.038919,3.101401
0.036075,0.312101
0.406854,0.482896
-0.046254,3.133584
-0.43275,1.951492
-0.323028,3.623515
-1.058599,0.548759
0.277373,1.868864
-0.29339,1.367556
-0.57705,3.306324
-0.801882,2.482737
0.357457,3.233276
-0.315843,1.705703
0.415835,1.704955
1.067879,2.297273
-0.295785,0.193847
-0.26435,-0.197739
-0.110021,1.809138
-0.328118,1.775159
-1.132695,2.225572
0.201032,3.304079
0.161514,2.722089
-0.527503,3.546425
1.806294,1.842518
1.095871,2.627037
0.284708,1.966311
0.282762,2.276017
-0.169597,1.662742
1.176703,2.170486
0.828078,1.464255
-0.551154,1.309327
0.657133,1.496887
0.409548,1.431024
0.834066,0.526156
-0.374671,3.785328
-0.133822,1.444796
0.381257,4.066593
-0.43739,1.697919
-0.686173,3.891158
-0.282463,1.849404
0.203427,3.547772
0.470771,1.275498
1.886228,1.233285
-0.375569,3.63564
0.50984,2.898123
0.208816,2.282005
-0.337099,2.229464
-0.409848,5.051545
-0.571661,1.149609
0.776435,1.266816
1.619033,2.112856
-0.440085,3.469635
0.217498,2.442321
1.949396,1.858236
0.402663,3.49119
-1.241219,1.99086
-0.681982,1.921853
0.265398,2.2841
0.765508,2.338587
-0.297282,1.287772
2.362836,1.497336
-0.215402,2.97207
-1.185086,1.747616
0.58663,1.368454
-0.503253,1.041983
1.088686,-0.438438
0.17813,1.801803
-0.465532,2.105072
-0.364043,3.76991
-0.818947,1.320404
-0.372126,1.498234
-0.277972,2.566413
-0.62974,2.606081
1.557361,1.604663
0.434247,2.117048
1.051713,1.571283
-0.003742,3.030448
0.121847,3.807632
-0.98091,2.674937
0.068108,3.591032
0.204026,2.105372
0.789159,3.421136
0.217647,1.944157
-0.822989,2.886897
-0.86535,0.602048
-0.134121,3.645818
-0.424068,2.999014
-0.214504,1.991908
-0.203277,3.812871
0.122296,3.971391
0.399819,1.007555
0.113763,2.029929
2.031725,2.600093
-0.804727,3.504063
-0.54801,1.511557
-0.101938,3.910618
1.179098,2.065255
0.554447,2.325115
-1.626667,3.941454
-0.065564,2.297722
-0.04311,2.790497
0.348625,0.752186
-1.136886,0.363893
0.075742,2.19279
-0.944536,1.358425
-0.753683,1.763034
-0.549657,2.432292
-0.578996,1.022075
-0.875978,0.799188
0.109422,1.951043
-0.036823,1.30334
-0.378712,3.278632
0.593815,3.739224
-0.430954,3.223696
-0.08637,3.071463
-0.10104,0.784219
1.761687,1.631008
-0.640518,2.75068
0.066462,3.622467
1.36082,1.273701
0.351918,2.236349
-0.433349,3.419489
0.248783,2.581681
-1.616638,1.882934
-0.943338,2.393373
-0.386496,2.88046
0.435145,1.660647
0.498314,0.117655
-0.252974,3.334316
1.788032,0.796793
-0.542472,3.711232
-0.474064,1.611998
-0.492775,1.597179
0.462987,2.694547
0.084275,2.351011
-0.552202,1.920656
0.292192,2.481091
-1.287622,1.38986
-0.02904,1.982627
-0.251178,2.354753
-0.241897,3.419938
0.217348,1.282533
1.334924,1.52443
1.286425,0.969234
1.440904,0.869841
-0.696951,1.629062
-0.685425,1.451532
-0.710572,2.665657
1.345253,1.384321
-0.232766,3.520529
0.47137,2.425556
-1.479673,4.300557
-0.87523,3.906277
-1.017883,2.993475
-0.074096,2.639761
-0.712069,2.147734
0.314197,2.195335
-1.703757,1.464854
-0.894689,0.33201
0.332758,3.687881
0.094154,1.903292
0.474064,0.631986
0.609383,1.649869
-0.15403,2.189796
-0.270338,3.946094
-0.046404,3.046764
-1.131347,2.185755
-0.173938,3.147205
1.056952,1.987866
-0.100741,3.349585
-0.566871,1.488505
-0.438438,2.087858
-0.479154,0.859513
-0.595013,0.569117
-0.2645,-0.090711
1.227298,2.016756
-0.842149,-0.071701
-0.366438,3.41904
1.650168,0.280068
0.199385,1.017135
0.602497,0.783022
0.390538,1.124462
0.929567,1.968556
1.01953,2.268233
-0.681982,0.896486
-0.781076,1.31756
-0.655487,1.06264
0.798889,2.222728
0.49547,1.925745
0.103435,2.773882
-0.175285,2.932552
0.324375,2.363735
-0.369731,3.891009
-0.227976,2.215692
0.941392,1.69732
-0.552202,2.160607
-0.946931,1.537603
-0.277224,1.310525
0.267643,1.426683
0.449515,2.320025
-1.28403,2.275269
-0.291743,2.132765
-1.889521,3.04886
-0.378263,3.68818
-0.510888,2.866838
-1.041384,1.870959
0.312849,1.377286
0.233365,2.196083
0.724793,2.580783
0.068857,3.375181
-0.18756,1.74073
0.200284,2.268982
-0.600252,2.295477
-1.159639,-0.144749
-0.900677,3.854485
0.021855,1.246608
-0.008832,2.094145
-0.10598,3.232678
0.94244,3.20244
1.379232,1.909729
0.266296,3.290008
0.313748,1.86078
0.837658,2.290237
-0.55804,3.442242
-0.026345,1.70211
0.11526,2.142195
-0.3847,2.771038
0.235161,3.334017
-0.145947,2.39008
0.218546,3.708388
-0.95696,3.397784
-0.011975,2.344125
0.554148,2.084116
0.205822,3.180885
-0.75009,0.90397
0.441731,2.174977
-0.157473,3.340603
0.882565,1.844315
-0.392184,3.328329
0.593366,0.555944
0.16825,1.825304
-0.391436,3.313959
-0.441582,2.266138
0.606389,1.117726
-1.21188,1.485661
-1.135688,2.386787
-0.518522,2.286046
0.087418,4.495003
-0.245939,2.225572
-0.127086,0.448767
0.382006,0.919089
0.402962,2.668052
-0.391735,1.309776
-0.233365,2.185755
1.38477,0.128283
-1.593287,1.211581
0.012274,1.676364
0.655188,2.697091
-0.687371,3.15963
-0.67345,1.331331
-0.943338,0.250729
0.415536,0.868793
-0.25986,2.176175
1.564846,1.786236
-0.257315,2.759362
-0.534987,2.859953
1.018781,1.436263
0.035327,1.149609
0.040715,2.189048
0.304018,3.771707
0.434995,1.323099
1.041384,1.559008
-0.382305,1.919159
0.007484,2.330653
-0.404459,3.789669
0.036823,2.418521
0.105231,2.1401
-0.856519,2.187252
-0.047451,1.76468
-0.229772,2.908003
0.886756,1.789978
-0.157622,2.10612
-0.410746,3.488795
1.063538,0.460592
0.097148,1.420396
-0.639171,1.576671
-0.175435,2.139202
0.31734,1.285227
-0.925525,0.148342
-0.598156,1.827849
0.550854,1.621877
0.315244,2.983895
0.031135,3.89535
0.023351,0.234413
-0.441282,1.878593
-0.451761,1.241668
-1.383273,6.377039
0.4567,3.395838
0.383952,2.398762
-0.029189,1.977238
0.141606,2.419568
1.232836,-0.81251
-0.542322,3.003055
-0.411943,2.528841
0.690514,1.118324
-0.358654,1.37534
0.292043,2.152075
-0.313598,1.67367
-0.09595,0.711021
0.458946,0.119601
-0.752934,3.34225
-0.675396,3.58744
1.23583,2.319876
0.598306,1.526526
-0.820594,1.165476
0.168549,2.27916
-0.699795,2.095043
-0.732876,2.679278
-1.379531,1.911675
-0.036823,-0.145647
1.240171,2.247576
-0.000449,2.811753
-0.120799,2.89004
0.456102,2.086361
1.340612,3.233875
1.269211,0.434546
-0.366737,0.193398
0.559237,1.52907
0.936004,1.161285
0.720751,2.288591
0.144749,1.708996
0.585283,3.748655
0.154479,2.902614
-0.588127,1.563648
-0.089364,0.445474
0.769849,1.379831
0.157622,2.098037
0.451761,0.670007
0.018262,1.979035
2.068548,1.136137
-0.203277,1.693129
0.127385,2.29398
0.553699,1.578468
0.075593,0.805325
0.41344,1.996099
0.282612,1.540447
0.099693,4.161197
0.551304,2.005979
-0.392933,2.21195
0.550256,3.705694
0.411045,1.816323
-0.772543,1.375041
-1.331331,1.467997
-0.259411,3.073858
-0.313149,3.897745
-0.260159,0.274529
-0.113614,1.696572
-0.5769,3.597768
-1.249901,3.345842
-0.337249,0.544418
-1.303489,1.609902
0.189955,3.93367
0.819695,1.84671
1.663341,0.810714
-0.079634,2.655328
-0.270937,1.673221
-0.997226,1.122965
-0.058229,1.394201
0.434696,3.187172
-0.948577,2.608476
-0.521066,3.340903
0.761916,0.742007
-0.635728,1.273252
2.068848,2.06765
0.086819,3.994144
-0.106129,1.775308
1.996099,1.223705
0.234712,2.297123
-0.038769,2.213597
0.498763,2.974465
-0.479902,0.949775
-0.020956,4.043541
-0.401315,1.008902
-0.223785,2.853965
-0.568368,1.575474
-0.285307,2.055825
-0.271236,1.37055
0.861159,0.689766
-0.623154,0.454605
-0.670755,3.843557
-0.638422,2.443668
0.771346,0.876877
-0.368833,2.922074
-0.28366,1.943109
-0.623454,1.697021
-0.077988,3.453319
-0.372426,2.510879
0.114212,1.152304
-0.412991,3.451523
0.460592,0.358654
-0.077239,4.120481
-0.648152,1.33223
0.579295,1.950893
-0.170945,3.33746
-0.414039,3.225493
1.437012,0.8655
-0.01422,2.10163
0.427062,1.568738
-0.801433,2.41388
0.659379,1.76483
-0.515528,1.6349
-0.724344,2.454745
-0.811313,2.786456
-0.018112,3.139571
-0.847687,2.199526
-0.240849,3.272944
-0.611029,1.367107
0.448168,2.761907
0.349224,1.75031
0.331261,2.517016
-0.888103,2.175875
-0.230221,0.233664
-0.452659,3.27938
-0.757575,1.523232
-0.545316,2.915787
-0.227826,1.735341
-0.328716,3.023113
0.446971,1.988465
-0.487686,2.518662
0.551753,3.05829
0.469873,1.321003
-0.299827,1.847309
-0.323028,3.214865
0.356259,0.842897
0.841849,2.159559
-1.224154,3.468138
-0.326022,3.242108
0.89933,0.309407
-0.260907,2.035318
0.093555,2.461032
-0.416135,3.06817
0.393831,-0.891097
-1.628164,3.756738
-0.645009,2.528392
0.9375,0.130978
-0.66851,2.744992
-0.433948,2.758164
-0.284858,3.621719
-1.210533,1.050515
-0.485141,1.826352
0.222288,2.396816
-0.556243,1.782493
-0.909209,1.06279
-0.102537,2.203268
-0.110321,0.560285
-0.035925,-0.202229
0.415686,2.724035
-0.771496,2.792892
-0.709974,3.245102
0.180824,3.266807
-1.054108,1.381777
-0.248184,0.783171
-0.216001,1.580713
0.02425,2.658771
0.184566,4.727319
-0.358055,2.126328
-1.028062,0.989442
-0.05778,1.465602
-0.700244,1.020278
0.239951,4.706213
-1.314716,3.78922
-0.724493,3.453468
