baseScore0;inoScore0_float;inoScore0_double;inoScore0_long;baseScore1;inoScore1_float;inoScore1_double;inoScore1_long;label;inoLabel_float;inoLabel_double;inoLabel_long
0.0621627569198608;0.0621627569198608;0.0621627303453917;0.119202971458435;0.9378372430801392;0.9378372430801392;0.937837269654608;0.8807970285415649;1;1;1;1
0.0009074211120605;0.0008569359779357;0.0009074227010027;0.000910997390747;0.9990925788879396;0.9991430640220642;0.9990925772989973;0.9990890026092528;1;1;1;1
0.0016716122627258;0.001671552658081;0.0016715684080774;0.0024725794792175;0.9983283877372742;0.9983284473419188;0.9983284315919224;0.9975274205207824;1;1;1;1
0.0021301507949829;0.0021301507949829;0.0021301659276029;0.0024725794792175;0.9978698492050172;0.997869849205017;0.9978698340723968;0.9975274205207824;1;1;1;1
0.0002856850624084;0.0002856850624084;0.0002856851285235;0.0003353357315063;0.9997143149375916;0.9997143149375916;0.9997143148714764;0.9996646642684937;1;1;1;1
2.1219253540039062e-05;2.121925354e-05;2.12361413605e-05;4.54187393188e-05;0.99997878074646;0.99997878074646;0.9999787638586392;0.9999545812606812;1;1;1;1
3.063678741455078e-05;3.06367874145e-05;3.06559065078e-05;4.54187393188e-05;0.9999693632125854;0.9999693632125854;0.999969344093492;0.9999545812606812;1;1;1;1
0.0003021955490112;0.0003021955490112;0.0003021663337481;0.0003353357315063;0.9996978044509888;0.9996978044509888;0.9996978336662518;0.9996646642684937;1;1;1;1
7.092952728271484e-05;7.09295272827e-05;7.09443098133e-05;0.000123381614685;0.9999290704727172;0.9999290704727172;0.9999290556901868;0.9998766183853148;1;1;1;1
0.08550626039505;0.08550626039505;0.0855060967309418;0.119202971458435;0.91449373960495;0.91449373960495;0.914493903269058;0.8807970285415649;1;1;1;1
0.0003880858421325;0.0003880262374877;0.0003880544744164;0.000910997390747;0.9996119141578674;0.9996119737625122;0.9996119455255836;0.9990890026092528;1;1;1;1
0.0032340288162231;0.0032339692115783;0.0032339769971158;0.0066928267478942;0.9967659711837769;0.9967660307884216;0.9967660230028842;0.9933071732521056;1;1;1;1
4.172325134277344e-05;4.17232513427e-05;4.17073114699e-05;4.54187393188e-05;0.9999582767486572;0.9999582767486572;0.99995829268853;0.9999545812606812;1;1;1;1
0.0023040175437927;0.0023039579391479;0.0023039441794527;0.0024725794792175;0.9976959824562072;0.997696042060852;0.9976960558205472;0.9975274205207824;1;1;1;1
4.470348358154297e-05;4.47034835815e-05;4.4722214825e-05;4.54187393188e-05;0.9999552965164183;0.9999552965164183;0.9999552777851748;0.9999545812606812;1;1;1;1
0.0001243352890014;0.0001243352890014;0.0001243449223816;0.0003353357315063;0.9998756647109984;0.9998756647109984;0.9998756550776184;0.9996646642684937;1;1;1;1
0.0050076842308044;0.0050076842308044;0.0050076656128364;0.0066928267478942;0.9949923157691956;0.9949923157691956;0.9949923343871636;0.9933071732521056;1;1;1;1
0.0369633436203002;0.036963403224945;0.036963387649027;0.0474258661270141;0.9630366563796996;0.9630365967750548;0.9630366123509728;0.9525741338729858;1;1;1;1
0.0048972368240356;0.0048972368240356;0.004897255652504;0.0066928267478942;0.9951027631759644;0.9951027631759644;0.995102744347496;0.9933071732521056;1;1;1;1
0.0094989538192749;0.0094989538192749;0.0094989702569944;0.017986238002777;0.9905010461807252;0.990501046180725;0.9905010297430056;0.9820137619972228;1;1;1;1
3.1113624572753906e-05;3.11136245727e-05;3.10933845508e-05;4.54187393188e-05;0.9999688863754272;0.9999688863754272;0.9999689066154492;0.9999545812606812;1;1;1;1
0.0054952502250671;0.0054951906204223;0.0054952109460979;0.0066928267478942;0.9945047497749328;0.9945048093795776;0.994504789053902;0.9933071732521056;1;1;1;1
5.662441253662109e-05;5.66244125366e-05;5.66046433136e-05;0.000123381614685;0.9999433755874634;0.9999433755874632;0.9999433953566862;0.9998766183853148;1;1;1;1
6.389617919921875e-05;6.38961791992e-05;6.39185736295e-05;0.000123381614685;0.9999361038208008;0.9999361038208008;0.9999360814263704;0.9998766183853148;1;1;1;1
4.041194915771485e-05;4.04119491577e-05;4.03946853286e-05;4.54187393188e-05;0.9999595880508424;0.9999595880508422;0.9999596053146714;0.9999545812606812;1;1;1;1
0.0012061595916748;0.0012061595916748;0.0012061813076272;0.0024725794792175;0.9987938404083252;0.9987938404083252;0.9987938186923728;0.9975274205207824;1;1;1;1
0.0132262706756591;0.0132263302803039;0.0132262944599382;0.017986238002777;0.9867737293243408;0.986773669719696;0.9867737055400616;0.9820137619972228;1;1;1;1
2.47955322265625e-05;2.47359275817e-05;2.47633591571e-05;4.54187393188e-05;0.9999752044677734;0.9999752640724182;0.9999752366408428;0.9999545812606812;1;1;1;1
2.2411346435546875e-05;2.23517417907e-05;2.23611909657e-05;4.54187393188e-05;0.9999775886535645;0.9999776482582092;0.9999776388090342;0.9999545812606812;1;1;1;1
0.0235546231269836;0.0235546827316284;0.0235546186556621;0.0474258661270141;0.9764453768730164;0.9764453172683716;0.9764453813443378;0.9525741338729858;1;1;1;1
7.867813110351562e-06;7.8082084655e-06;7.8259354933e-06;1.66893005371e-05;0.9999921321868896;0.9999921917915344;0.9999921740645068;0.9999833106994628;1;1;1;1
6.103515625e-05;6.103515625e-05;6.10278246245e-05;0.000123381614685;0.99993896484375;0.99993896484375;0.9999389721753754;0.9998766183853148;1;1;1;1
3.719329833984375e-05;3.71932983398e-05;3.71927349398e-05;4.54187393188e-05;0.9999628067016602;0.99996280670166;0.99996280726506;0.9999545812606812;1;1;1;1
0.005582571029663;0.0055826306343078;0.0055826013652946;0.0066928267478942;0.9944174289703368;0.994417369365692;0.9944173986347052;0.9933071732521056;1;1;1;1
0.0041651725769042;0.0041651725769042;0.0041651755498858;0.0066928267478942;0.9958348274230956;0.9958348274230956;0.995834824450114;0.9933071732521056;1;1;1;1
6.330013275146484e-05;6.33597373962e-05;6.33359900835e-05;0.000123381614685;0.9999366998672484;0.9999366402626036;0.9999366640099164;0.9998766183853148;1;1;1;1
0.0038697719573974;0.0038697719573974;0.0038698010004226;0.0066928267478942;0.9961302280426024;0.9961302280426024;0.9961301989995772;0.9933071732521056;1;1;1;1
0.0013975501060485;0.0013976097106933;0.0013976052192358;0.0024725794792175;0.9986024498939514;0.9986023902893066;0.998602394780764;0.9975274205207824;1;1;1;1
0.0151644349098205;0.0151644349098205;0.0151644076492843;0.017986238002777;0.9848355650901794;0.9848355650901794;0.9848355923507156;0.9820137619972228;1;1;1;1
0.0013381242752075;0.0013381242752075;0.0013381169411352;0.0024725794792175;0.9986618757247924;0.9986618757247924;0.9986618830588646;0.9975274205207824;1;1;1;1
6.496906280517578e-05;6.49690628051e-05;6.49460411883e-05;0.000123381614685;0.9999350309371948;0.9999350309371948;0.9999350539588115;0.9998766183853148;1;1;1;1
0.0007605552673339;0.0007606148719787;0.000760598566684;0.000910997390747;0.999239444732666;0.9992393851280212;0.999239401433316;0.9990890026092528;1;1;1;1
0.0063841342926025;0.0063841342926025;0.0063841450607554;0.0066928267478942;0.9936158657073976;0.9936158657073972;0.9936158549392444;0.9933071732521056;1;1;1;1
0.0019216537475585;0.0019217133522033;0.0019216955997666;0.0024725794792175;0.9980783462524414;0.9980782866477966;0.9980783044002332;0.9975274205207824;1;1;1;1
0.0007116198539733;0.0007116794586181;0.0007116658943616;0.000910997390747;0.9992883801460266;0.9992883205413818;0.9992883341056384;0.9990890026092528;1;1;1;1
3.7550926208496094e-05;3.75509262084e-05;3.75430446359e-05;4.54187393188e-05;0.9999624490737916;0.9999624490737916;0.999962456955364;0.9999545812606812;1;1;1;1
0.0006473660469055;0.0006473660469055;0.0006473733983798;0.000910997390747;0.9993526339530944;0.9993526339530944;0.9993526266016202;0.9990890026092528;1;1;1;1
0.0089061856269836;0.0089061856269836;0.0089062110163311;0.017986238002777;0.9910938143730164;0.9910938143730164;0.9910937889836688;0.9820137619972228;1;1;1;1
0.0001710653305053;0.0001710057258605;0.0001710306634378;0.0003353357315063;0.9998289346694946;0.9998289942741394;0.9998289693365622;0.9996646642684937;1;1;1;1
0.1744188666343689;0.1744188070297241;0.1744188722363914;0.2689414024353027;0.8255811333656311;0.8255811929702758;0.8255811277636086;0.7310585975646972;1;1;1;1
0.0022467970848083;0.0022468566894531;0.002246829557953;0.0024725794792175;0.9977532029151917;0.9977531433105468;0.9977531704420468;0.9975274205207824;1;1;1;1
0.0029953122138977;0.0029952526092529;0.002995268391237;0.0066928267478942;0.9970046877861024;0.997004747390747;0.9970047316087628;0.9933071732521056;1;1;1;1
0.0004058480262756;0.0004058480262756;0.0004058526414093;0.000910997390747;0.9995941519737244;0.9995941519737244;0.9995941473585906;0.9990890026092528;1;1;1;1
9.02414321899414e-05;9.01818275451e-05;9.02030411807e-05;0.000123381614685;0.99990975856781;0.9999098181724548;0.9999097969588192;0.9998766183853148;1;1;1;1
0.0031405687332153;0.0031405687332153;0.0031405460470437;0.0066928267478942;0.9968594312667848;0.9968594312667846;0.996859453952956;0.9933071732521056;1;1;1;1
2.3365020751953125e-05;2.33054161071e-05;2.33116241546e-05;4.54187393188e-05;0.999976634979248;0.9999766945838928;0.9999766883758452;0.9999545812606812;1;1;1;1
0.0013168454170227;0.0013168454170227;0.0013168695137572;0.0024725794792175;0.9986831545829772;0.9986831545829772;0.9986831304862428;0.9975274205207824;1;1;1;1
0.0001094341278076;0.0001093745231628;0.0001094004094267;0.000123381614685;0.9998905658721924;0.9998906254768372;0.9998905995905732;0.9998766183853148;1;1;1;1
0.0011824965476989;0.0011824965476989;0.0011824895265831;0.0024725794792175;0.998817503452301;0.998817503452301;0.9988175104734168;0.9975274205207824;1;1;1;1
0.0021818876266479;0.0021818876266479;0.0021819019672947;0.0024725794792175;0.997818112373352;0.997818112373352;0.9978180980327052;0.9975274205207824;1;1;1;1
0.202368676662445;0.202368676662445;0.2023686248899957;0.2689414024353027;0.7976313233375549;0.7976313233375549;0.7976313751100041;0.7310585975646972;1;1;1;1
1.9073486328125e-05;1.91330909729e-05;1.91259085424e-05;4.54187393188e-05;0.999980926513672;0.999980866909027;0.9999808740914576;0.9999545812606812;1;1;1;1
0.0666674971580505;0.0666674375534057;0.0666674404513131;0.119202971458435;0.9333325028419496;0.9333325624465942;0.9333325595486868;0.8807970285415649;1;1;1;1
5.507469177246094e-05;5.50746917724e-05;5.5071959887e-05;0.000123381614685;0.9999449253082277;0.9999449253082277;0.999944928040113;0.9998766183853148;1;1;1;1
3.314018249511719e-05;3.31401824951e-05;3.31368861532e-05;4.54187393188e-05;0.9999668598175048;0.9999668598175048;0.9999668631138467;0.9999545812606812;1;1;1;1
0.1108343005180358;0.1108342409133911;0.1108342296042422;0.119202971458435;0.8891656994819641;0.8891657590866088;0.8891657703957577;0.8807970285415649;1;1;1;1
0.0001630783081054;0.0001630783081054;0.0001630824854457;0.0003353357315063;0.9998369216918944;0.9998369216918944;0.9998369175145542;0.9996646642684937;1;1;1;1
0.0001134872436523;0.0001134872436523;0.000113471936452;0.000123381614685;0.9998865127563475;0.9998865127563475;0.999886528063548;0.9998766183853148;1;1;1;1
0.0381898283958435;0.0381898283958435;0.0381898395065752;0.0474258661270141;0.9618101716041564;0.9618101716041564;0.9618101604934248;0.9525741338729858;1;1;1;1
7.76052474975586e-05;7.75456428527e-05;7.75613581426e-05;0.000123381614685;0.9999223947525024;0.9999224543571472;0.9999224386418571;0.9998766183853148;1;1;1;1
0.0010315179824829;0.0010314583778381;0.0010314716773323;0.0024725794792175;0.9989684820175172;0.9989685416221618;0.9989685283226676;0.9975274205207824;1;1;1;1
1.5854835510253906e-05;1.5914440155e-05;1.59075039727e-05;1.66893005371e-05;0.9999841451644896;0.9999840855598447;0.9999840924960272;0.9999833106994628;1;1;1;1
0.0003669261932373;0.0003668665885925;0.0003668915137834;0.000910997390747;0.9996330738067628;0.9996331334114074;0.9996331084862164;0.9990890026092528;1;1;1;1
0.0010229349136352;0.00102299451828;0.0010229942088282;0.0024725794792175;0.9989770650863647;0.99897700548172;0.9989770057911718;0.9975274205207824;1;1;1;1
0.0005369782447814;0.0005370378494262;0.0005370386490827;0.000910997390747;0.9994630217552184;0.9994629621505736;0.9994629613509172;0.9990890026092528;1;1;1;1
0.0001779198646545;0.0001779794692993;0.0001779868682433;0.0003353357315063;0.9998220801353456;0.9998220205307006;0.9998220131317566;0.9996646642684937;1;1;1;1
0.0005786418914794;0.0005786418914794;0.0005786194664665;0.000910997390747;0.9994213581085204;0.9994213581085204;0.9994213805335334;0.9990890026092528;1;1;1;1
0.0375817418098449;0.0375816822052001;0.0375817262359797;0.0474258661270141;0.962418258190155;0.9624183177947998;0.9624182737640202;0.9525741338729858;1;1;1;1
0.0001009702682495;0.0001010298728942;0.0001010193825955;0.000123381614685;0.9998990297317504;0.9998989701271056;0.9998989806174045;0.9998766183853148;1;1;1;1
6.80685043334961e-05;6.80685043334e-05;6.80808723045e-05;0.000123381614685;0.9999319314956664;0.9999319314956664;0.9999319191276952;0.9998766183853148;1;1;1;1
0.0001237392425537;0.0001236796379089;0.0001236708602742;0.0003353357315063;0.9998762607574464;0.999876320362091;0.9998763291397258;0.9996646642684937;1;1;1;1
0.0294923782348632;0.0294923782348632;0.0294923440491738;0.0474258661270141;0.9705076217651368;0.9705076217651368;0.970507655950826;0.9525741338729858;1;1;1;1
0.0040547251701354;0.0040547251701354;0.0040547414185253;0.0066928267478942;0.9959452748298644;0.9959452748298644;0.9959452585814746;0.9933071732521056;1;1;1;1
0.0003602504730224;0.0003601908683776;0.0003601840523819;0.000910997390747;0.9996397495269777;0.9996398091316224;0.999639815947618;0.9990890026092528;1;1;1;1
0.0098050236701965;0.0098050832748413;0.0098050607900386;0.017986238002777;0.9901949763298036;0.9901949167251586;0.9901949392099612;0.9820137619972228;1;1;1;1
0.0141934752464294;0.0141934752464294;0.0141934968918919;0.017986238002777;0.9858065247535706;0.9858065247535704;0.985806503108108;0.9820137619972228;1;1;1;1
0.0031570196151733;0.0031570792198181;0.0031570512055263;0.0066928267478942;0.9968429803848268;0.9968429207801818;0.9968429487944735;0.9933071732521056;1;1;1;1
0.0012101531028747;0.0012102127075195;0.0012101953322222;0.0024725794792175;0.9987898468971252;0.9987897872924804;0.9987898046677776;0.9975274205207824;1;1;1;1
1.2993812561035156e-05;1.29342079162e-05;1.29605441328e-05;1.66893005371e-05;0.999987006187439;0.9999870657920836;0.9999870394558672;0.9999833106994628;1;1;1;1
0.0001195669174194;0.0001195669174194;0.0001195920479014;0.000123381614685;0.9998804330825806;0.9998804330825805;0.9998804079520984;0.9998766183853148;1;1;1;1
0.0004646778106689;0.0004646778106689;0.0004646922786124;0.000910997390747;0.999535322189331;0.999535322189331;0.9995353077213875;0.9990890026092528;1;1;1;1
0.0071604251861572;0.0071604251861572;0.0071604130678428;0.017986238002777;0.9928395748138428;0.9928395748138428;0.9928395869321572;0.9820137619972228;1;1;1;1
0.001504898071289;0.001504898071289;0.0015049069968701;0.0024725794792175;0.9984951019287108;0.9984951019287108;0.99849509300313;0.9975274205207824;1;1;1;1
4.279613494873047e-05;4.27961349487e-05;4.28051375014e-05;4.54187393188e-05;0.9999572038650512;0.9999572038650512;0.9999571948624986;0.9999545812606812;1;1;1;1
0.0004487633705139;0.0004487037658691;0.0004487190223346;0.000910997390747;0.999551236629486;0.9995512962341307;0.9995512809776652;0.9990890026092528;1;1;1;1
0.0040515065193176;0.0040515065193176;0.0040515316706374;0.0066928267478942;0.9959484934806824;0.9959484934806824;0.9959484683293623;0.9933071732521056;1;1;1;1
0.0004887580871582;0.0004886984825134;0.0004887247180275;0.000910997390747;0.9995112419128418;0.9995113015174864;0.9995112752819724;0.9990890026092528;1;1;1;1
1.7762184143066406e-05;1.77025794982e-05;1.77107643507e-05;4.54187393188e-05;0.9999822378158568;0.9999822974205016;0.9999822892356492;0.9999545812606812;1;1;1;1
6.341934204101562e-05;6.33597373962e-05;6.33862120529e-05;0.000123381614685;0.999936580657959;0.9999366402626036;0.9999366137879468;0.9998766183853148;1;1;1;1
0.0102573037147521;0.0102573037147521;0.0102573102144952;0.017986238002777;0.9897426962852478;0.9897426962852478;0.9897426897855046;0.9820137619972228;1;1;1;1
0.0003212690353393;0.0003213286399841;0.0003213437987253;0.0003353357315063;0.9996787309646606;0.9996786713600158;0.9996786562012744;0.9996646642684937;1;1;1;1
0.0051391720771789;0.0051391124725341;0.0051391307922096;0.0066928267478942;0.994860827922821;0.9948608875274658;0.9948608692077904;0.9933071732521056;1;1;1;1
6.258487701416016e-05;6.25848770141e-05;6.2574900786e-05;0.000123381614685;0.9999374151229858;0.9999374151229858;0.9999374250992138;0.9998766183853148;1;1;1;1
0.2064969539642334;0.2064968943595886;0.2064969116586192;0.2689414024353027;0.7935030460357666;0.7935031056404113;0.7935030883413807;0.7310585975646972;1;1;1;1
0.0002327561378479;0.0002327561378479;0.000232727596113;0.0003353357315063;0.999767243862152;0.999767243862152;0.9997672724038869;0.9996646642684937;1;1;1;1
0.0042715668678283;0.0042715668678283;0.0042715511908428;0.0066928267478942;0.9957284331321716;0.9957284331321716;0.995728448809157;0.9933071732521056;1;1;1;1
7.62939453125e-05;7.62939453125e-05;7.63188895082e-05;0.000123381614685;0.9999237060546876;0.9999237060546876;0.9999236811104918;0.9998766183853148;1;1;1;1
8.225440979003906e-05;8.225440979e-05;8.22672137376e-05;0.000123381614685;0.99991774559021;0.99991774559021;0.9999177327862624;0.9998766183853148;1;1;1;1
0.0001726746559143;0.000172734260559;0.0001727348123794;0.0003353357315063;0.9998273253440856;0.9998272657394408;0.9998272651876206;0.9996646642684937;1;1;1;1
0.0001900792121887;0.0001901388168334;0.0001901496741056;0.0003353357315063;0.9998099207878112;0.9998098611831664;0.9998098503258942;0.9996646642684937;1;1;1;1
0.0224570631980896;0.0224570035934448;0.0224569572563217;0.0474258661270141;0.9775429368019104;0.9775429964065552;0.977543042743678;0.9525741338729858;1;1;1;1
0.0047788023948669;0.0047787427902221;0.0047787370963338;0.0066928267478942;0.9952211976051332;0.9952212572097778;0.9952212629036662;0.9933071732521056;1;1;1;1
1.4662742614746094e-05;1.46627426147e-05;1.46409207358e-05;1.66893005371e-05;0.9999853372573853;0.9999853372573853;0.999985359079264;0.9999833106994628;1;1;1;1
0.0003063678741455;0.0003063678741455;0.0003063897534982;0.0003353357315063;0.9996936321258544;0.9996936321258544;0.9996936102465016;0.9996646642684937;1;1;1;1
0.1581473350524902;0.1581473350524902;0.1581473418419439;0.2689414024353027;0.8418526649475098;0.8418526649475097;0.8418526581580561;0.7310585975646972;1;1;1;1
0.0002514719963073;0.0002515316009521;0.0002515274529977;0.0003353357315063;0.9997485280036926;0.999748468399048;0.9997484725470024;0.9996646642684937;1;1;1;1
4.458427429199219e-05;4.45842742919e-05;4.45969946615e-05;4.54187393188e-05;0.999955415725708;0.999955415725708;0.9999554030053384;0.9999545812606812;1;1;1;1
3.218650817871094e-05;3.22461128234e-05;3.22321074286e-05;4.54187393188e-05;0.9999678134918212;0.9999677538871764;0.9999677678925714;0.9999545812606812;1;1;1;1
0.0375617146492004;0.0375617742538452;0.0375617932049764;0.0474258661270141;0.9624382853507996;0.9624382257461548;0.9624382067950236;0.9525741338729858;1;1;1;1
5.125999450683594e-05;5.12599945068e-05;5.1244637227e-05;0.000123381614685;0.9999487400054932;0.9999487400054932;0.9999487553627728;0.9998766183853148;1;1;1;1
0.0062894821166992;0.0062895417213439;0.0062895276172078;0.0066928267478942;0.9937105178833008;0.993710458278656;0.993710472382792;0.9933071732521056;1;1;1;1
0.0001336336135864;0.0001336336135864;0.0001336388902338;0.0003353357315063;0.9998663663864136;0.9998663663864136;0.999866361109766;0.9996646642684937;1;1;1;1
0.0001761317253112;0.000176191329956;0.0001762000267593;0.0003353357315063;0.9998238682746888;0.999823808670044;0.9998237999732406;0.9996646642684937;1;1;1;1
6.377696990966797e-05;6.37769699096e-05;6.38064842536e-05;0.000123381614685;0.9999362230300904;0.9999362230300904;0.9999361935157464;0.9998766183853148;1;1;1;1
1.5735626220703125e-05;1.57952308654e-05;1.57797751181e-05;1.66893005371e-05;0.9999842643737792;0.9999842047691344;0.9999842202248816;0.9999833106994628;1;1;1;1
0.0004956722259521;0.0004957318305969;0.0004957084241071;0.000910997390747;0.999504327774048;0.999504268169403;0.9995042915758928;0.9990890026092528;1;1;1;1
0.0004482865333557;0.0004482865333557;0.0004482710005299;0.000910997390747;0.9995517134666444;0.9995517134666442;0.99955172899947;0.9990890026092528;1;1;1;1
0.0009030103683471;0.0009030699729919;0.0009030769698298;0.000910997390747;0.9990969896316528;0.999096930027008;0.99909692303017;0.9990890026092528;1;1;1;1
0.062389075756073;0.0623890161514282;0.0623889438798151;0.119202971458435;0.937610924243927;0.9376109838485716;0.9376110561201848;0.8807970285415649;1;1;1;1
2.491474151611328e-05;2.48551368713e-05;2.48607272135e-05;4.54187393188e-05;0.999975085258484;0.9999751448631286;0.9999751392727864;0.9999545812606812;1;1;1;1
0.0032278895378112;0.0032278895378112;0.0032278682011213;0.0066928267478942;0.9967721104621888;0.9967721104621888;0.9967721317988786;0.9933071732521056;1;1;1;1
0.0005989074707031;0.0005989074707031;0.0005989108676983;0.000910997390747;0.9994010925292968;0.9994010925292968;0.9994010891323016;0.9990890026092528;1;1;1;1
0.1761007308959961;0.1761006712913513;0.1761006440256585;0.2689414024353027;0.8238992691040039;0.8238993287086486;0.8238993559743414;0.7310585975646972;1;1;1;1
0.0137087702751159;0.0137087106704711;0.013708736584035;0.017986238002777;0.986291229724884;0.9862912893295288;0.9862912634159648;0.9820137619972228;1;1;1;1
0.0035263895988464;0.0035263299942016;0.0035263168739551;0.0066928267478942;0.9964736104011536;0.9964736700057985;0.9964736831260448;0.9933071732521056;1;1;1;1
0.0547693967819213;0.0547693371772766;0.0547693212729468;0.119202971458435;0.9452306032180786;0.9452306628227232;0.9452306787270532;0.8807970285415649;1;1;1;1
0.0030668973922729;0.0030668973922729;0.0030669100555458;0.0066928267478942;0.996933102607727;0.996933102607727;0.996933089944454;0.9933071732521056;1;1;1;1
0.0027613639831542;0.0027613639831542;0.0027613709011157;0.0066928267478942;0.9972386360168456;0.9972386360168456;0.9972386290988842;0.9933071732521056;1;1;1;1
0.002493679523468;0.0024937391281127;0.0024937176324656;0.0066928267478942;0.997506320476532;0.9975062608718872;0.9975062823675344;0.9933071732521056;1;1;1;1
0.000268280506134;0.000268280506134;0.0002682791823713;0.0003353357315063;0.999731719493866;0.999731719493866;0.9997317208176284;0.9996646642684937;1;1;1;1
0.0001395940780639;0.0001395344734191;0.0001395592009576;0.0003353357315063;0.999860405921936;0.9998604655265808;0.9998604407990423;0.9996646642684937;1;1;1;1
0.0171188116073608;0.0171188116073608;0.0171188070770976;0.017986238002777;0.9828811883926392;0.9828811883926392;0.9828811929229022;0.9820137619972228;1;1;1;1
0.0685359239578247;0.0685359835624694;0.0685358648401007;0.119202971458435;0.9314640760421752;0.9314640164375304;0.9314641351598992;0.8807970285415649;1;1;1;1
2.03847885131836e-05;2.03847885131e-05;2.04074231583e-05;4.54187393188e-05;0.9999796152114868;0.9999796152114868;0.9999795925768415;0.9999545812606812;1;1;1;1
0.0001248121261596;0.0001248121261596;0.0001247923552517;0.0003353357315063;0.9998751878738404;0.9998751878738404;0.9998752076447482;0.9996646642684937;1;1;1;1
0.0025814771652221;0.0025814175605773;0.0025814439437712;0.0066928267478942;0.9974185228347778;0.9974185824394226;0.9974185560562286;0.9933071732521056;1;1;1;1
0.0042586326599121;0.0042586326599121;0.0042586356437983;0.0066928267478942;0.995741367340088;0.9957413673400878;0.9957413643562016;0.9933071732521056;1;1;1;1
0.004245638847351;0.004245638847351;0.0042456171753466;0.0066928267478942;0.9957543611526488;0.9957543611526488;0.9957543828246532;0.9933071732521056;1;1;1;1
0.0011546611785888;0.0011546611785888;0.0011546503097751;0.0024725794792175;0.9988453388214112;0.9988453388214112;0.9988453496902248;0.9975274205207824;1;1;1;1
0.0003094673156738;0.0003094673156738;0.0003094538266497;0.0003353357315063;0.9996905326843262;0.999690532684326;0.9996905461733502;0.9996646642684937;1;1;1;1
0.0005457997322082;0.000545859336853;0.0005458359550196;0.000910997390747;0.9994542002677916;0.9994541406631468;0.9994541640449804;0.9990890026092528;1;1;1;1
