baseScore0,inoScore0_float,inoScore0_double,baseScore1,inoScore1_float,inoScore1_double,label,inoLabel_float,inoLabel_double
6.80685043334961e-05,6.80685043334e-05,0.0000680808723045878139146225294098258018493652343750,0.9999319314956664,0.9999319314956664,0.9999319191276952,1,1,1
0.0001237392425537,0.0001236796379089,0.0001236708602742053741962990898173302412033081054687,0.9998762607574464,0.999876320362091,0.9998763291397258,1,1,1
0.0294923782348632,0.0294923782348632,0.0294923440491738908519891992909833788871765136718750,0.9705076217651368,0.9705076217651368,0.970507655950826,1,1,1
0.0040547251701354,0.0040547251701354,0.0040547414185253538576603205001447349786758422851562,0.9959452748298644,0.9959452748298644,0.9959452585814746,1,1,1
0.0003602504730224,0.0003601908683776,0.0003601840523819177519726508762687444686889648437500,0.9996397495269777,0.9996398091316224,0.999639815947618,1,1,1
0.0098050236701965,0.0098050832748413,0.0098050607900386221871258385363034904003143310546875,0.9901949763298036,0.9901949167251586,0.9901949392099612,1,1,1
0.0141934752464294,0.0141934752464294,0.0141934968918919768299247152754105627536773681640625,0.9858065247535706,0.9858065247535704,0.985806503108108,1,1,1
0.0031570196151733,0.0031570792198181,0.0031570512055263399986415606690570712089538574218750,0.9968429803848268,0.9968429207801818,0.9968429487944735,1,1,1
0.0012101531028747,0.0012102127075195,0.0012101953322222191999912865867372602224349975585937,0.9987898468971252,0.9987897872924804,0.9987898046677776,1,1,1
1.2993812561035156e-05,1.29342079162e-05,0.0000129605441328006776302572689019143581390380859375,0.999987006187439,0.9999870657920836,0.9999870394558672,1,1,1
0.0001195669174194,0.0001195669174194,0.0001195920479014622728186623135115951299667358398437,0.9998804330825806,0.9998804330825805,0.9998804079520984,1,1,1
0.0004646778106689,0.0004646778106689,0.0004646922786124552118280917056836187839508056640625,0.999535322189331,0.999535322189331,0.9995353077213875,1,1,1
0.0071604251861572,0.0071604251861572,0.0071604130678428745682140288408845663070678710937500,0.9928395748138428,0.9928395748138428,0.9928395869321572,1,1,1
0.001504898071289,0.001504898071289,0.0015049069968701145327827362052630633115768432617187,0.9984951019287108,0.9984951019287108,0.99849509300313,1,1,1
4.279613494873047e-05,4.27961349487e-05,0.0000428051375014337764923766371794044971466064453125,0.9999572038650512,0.9999572038650512,0.9999571948624986,1,1,1
0.0004487633705139,0.0004487037658691,0.0004487190223346759765377100848127156496047973632812,0.999551236629486,0.9995512962341307,0.9995512809776652,1,1,1
0.0040515065193176,0.0040515065193176,0.0040515316706374315813832254207227379083633422851562,0.9959484934806824,0.9959484934806824,0.9959484683293623,1,1,1
0.0004887580871582,0.0004886984825134,0.0004887247180275222646628208167385309934616088867187,0.9995112419128418,0.9995113015174864,0.9995112752819724,1,1,1
1.7762184143066406e-05,1.77025794982e-05,0.0000177107643507534717741691565606743097305297851562,0.9999822378158568,0.9999822974205016,0.9999822892356492,1,1,1
6.341934204101562e-05,6.33597373962e-05,0.0000633862120529293804338522022590041160583496093750,0.999936580657959,0.9999366402626036,0.9999366137879468,1,1,1
0.0102573037147521,0.0102573037147521,0.0102573102144952743586259202857036143541336059570312,0.9897426962852478,0.9897426962852478,0.9897426897855046,1,1,1
0.0003212690353393,0.0003213286399841,0.0003213437987253930927522560523357242345809936523437,0.9996787309646606,0.9996786713600158,0.9996786562012744,1,1,1
0.0051391720771789,0.0051391124725341,0.0051391307922096229887642948597203940153121948242187,0.994860827922821,0.9948608875274658,0.9948608692077904,1,1,1
6.258487701416016e-05,6.25848770141e-05,0.0000625749007860942896286360337398946285247802734375,0.9999374151229858,0.9999374151229858,0.9999374250992138,1,1,1
0.2064969539642334,0.2064968943595886,0.2064969116586192754425610473845154047012329101562500,0.7935030460357666,0.7935031056404113,0.7935030883413807,1,1,1
0.0002327561378479,0.0002327561378479,0.0002327275961130359505091291794087737798690795898437,0.999767243862152,0.999767243862152,0.9997672724038869,1,1,1
0.0042715668678283,0.0042715668678283,0.0042715511908428815956995094893500208854675292968750,0.9957284331321716,0.9957284331321716,0.995728448809157,1,1,1
7.62939453125e-05,7.62939453125e-05,0.0000763188895082089757693211140576750040054321289062,0.9999237060546876,0.9999237060546876,0.9999236811104918,1,1,1
8.225440979003906e-05,8.225440979e-05,0.0000822672137376079248838323110248893499374389648437,0.99991774559021,0.99991774559021,0.9999177327862624,1,1,1
0.0001726746559143,0.000172734260559,0.0001727348123794492096294561633840203285217285156250,0.9998273253440856,0.9998272657394408,0.9998272651876206,1,1,1
0.0001900792121887,0.0001901388168334,0.0001901496741056885042553403764031827449798583984375,0.9998099207878112,0.9998098611831664,0.9998098503258942,1,1,1
0.0224570631980896,0.0224570035934448,0.0224569572563217967342552583431825041770935058593750,0.9775429368019104,0.9775429964065552,0.977543042743678,1,1,1
0.0047788023948669,0.0047787427902221,0.0047787370963338071661041794868651777505874633789062,0.9952211976051332,0.9952212572097778,0.9952212629036662,1,1,1
1.4662742614746094e-05,1.46627426147e-05,0.0000146409207358866311210476851556450128555297851562,0.9999853372573853,0.9999853372573853,0.999985359079264,1,1,1
0.0003063678741455,0.0003063678741455,0.0003063897534982817916215935838408768177032470703125,0.9996936321258544,0.9996936321258544,0.9996936102465016,1,1,1
0.1581473350524902,0.1581473350524902,0.1581473418419439003201887317118234932422637939453125,0.8418526649475098,0.8418526649475097,0.8418526581580561,1,1,1
0.0002514719963073,0.0002515316009521,0.0002515274529977240547395922476425766944885253906250,0.9997485280036926,0.9997484683990479,0.9997484725470024,1,1,1
4.458427429199219e-05,4.45842742919e-05,0.0000445969946615276668921978853177279233932495117187,0.999955415725708,0.999955415725708,0.9999554030053384,1,1,1
3.218650817871094e-05,3.22461128234e-05,0.0000322321074286424646970772300846874713897705078125,0.9999678134918212,0.9999677538871764,0.9999677678925714,1,1,1
0.0375617146492004,0.0375617742538452,0.0375617932049764347013365295424591749906539916992187,0.9624382853507996,0.9624382257461548,0.9624382067950236,1,1,1
5.125999450683594e-05,5.12599945068e-05,0.0000512446372270547456651001994032412767410278320312,0.9999487400054932,0.9999487400054932,0.9999487553627728,1,1,1
0.0062894821166992,0.0062895417213439,0.0062895276172078018461775172909256070852279663085937,0.9937105178833008,0.993710458278656,0.993710472382792,1,1,1
0.0001336336135864,0.0001336336135864,0.0001336388902338780937384399294387549161911010742187,0.9998663663864136,0.9998663663864136,0.999866361109766,1,1,1
0.0001761317253112,0.000176191329956,0.0001762000267593322178072412498295307159423828125000,0.9998238682746888,0.999823808670044,0.9998237999732406,1,1,1
6.377696990966797e-05,6.37769699096e-05,0.0000638064842536367748948578082490712404251098632812,0.9999362230300904,0.9999362230300904,0.9999361935157463,1,1,1
1.5735626220703125e-05,1.57952308654e-05,0.0000157797751181298906431038631126284599304199218750,0.9999842643737792,0.9999842047691344,0.9999842202248816,1,1,1
0.0004956722259521,0.0004957318305969,0.0004957084241071774144415940099861472845077514648437,0.999504327774048,0.999504268169403,0.9995042915758928,1,1,1
0.0004482865333557,0.0004482865333557,0.0004482710005299095357145233720075339078903198242187,0.9995517134666444,0.9995517134666442,0.99955172899947,1,1,1
0.0009030103683471,0.0009030699729919,0.0009030769698298302117223101959098130464553833007812,0.9990969896316528,0.999096930027008,0.99909692303017,1,1,1
0.062389075756073,0.0623890161514282,0.0623889438798151907406008831458166241645812988281250,0.937610924243927,0.9376109838485716,0.9376110561201848,1,1,1
2.491474151611328e-05,2.48551368713e-05,0.0000248607272135270562785080983303487300872802734375,0.999975085258484,0.9999751448631286,0.9999751392727864,1,1,1
0.0032278895378112,0.0032278895378112,0.0032278682011213088998147213715128600597381591796875,0.9967721104621888,0.9967721104621888,0.9967721317988786,1,1,1
0.0005989074707031,0.0005989074707031,0.0005989108676983656565084856993053108453750610351562,0.9994010925292968,0.9994010925292968,0.9994010891323016,1,1,1
0.1761007308959961,0.1761006712913513,0.1761006440256585037218428624328225851058959960937500,0.8238992691040039,0.8238993287086486,0.8238993559743414,1,1,1
0.0137087702751159,0.0137087106704711,0.0137087365840350416945625511289108544588088989257812,0.986291229724884,0.9862912893295288,0.9862912634159648,1,1,1
0.0035263895988464,0.0035263299942016,0.0035263168739551042918378698232118040323257446289062,0.9964736104011536,0.9964736700057985,0.9964736831260448,1,1,1
0.0547693967819213,0.0547693371772766,0.0547693212729468648092279181582853198051452636718750,0.9452306032180786,0.9452306628227232,0.9452306787270532,1,1,1
0.0030668973922729,0.0030668973922729,0.0030669100555458239654171848087571561336517333984375,0.996933102607727,0.996933102607727,0.996933089944454,1,1,1
0.0027613639831542,0.0027613639831542,0.0027613709011157228090382886875886470079421997070312,0.9972386360168456,0.9972386360168456,0.9972386290988842,1,1,1
0.002493679523468,0.0024937391281127,0.0024937176324656418202607710554730147123336791992187,0.997506320476532,0.9975062608718872,0.9975062823675344,1,1,1
0.000268280506134,0.000268280506134,0.0002682791823713781553806256852112710475921630859375,0.999731719493866,0.999731719493866,0.9997317208176284,1,1,1
0.0001395940780639,0.0001395344734191,0.0001395592009576507308565851417370140552520751953125,0.999860405921936,0.9998604655265808,0.9998604407990423,1,1,1
0.0171188116073608,0.0171188116073608,0.0171188070770976752399405995674896985292434692382812,0.9828811883926392,0.9828811883926392,0.9828811929229022,1,1,1
0.0685359239578247,0.0685359835624694,0.0685358648401007641837168193887919187545776367187500,0.9314640760421752,0.9314640164375304,0.9314641351598992,1,1,1
2.0384788513183597e-05,2.03847885131e-05,0.0000204074231583417642355016141664236783981323242187,0.9999796152114868,0.9999796152114868,0.9999795925768415,1,1,1
0.0001248121261596,0.0001248121261596,0.0001247923552517571366138326993677765130996704101562,0.9998751878738404,0.9998751878738404,0.9998752076447482,1,1,1
0.0025814771652221,0.0025814175605773,0.0025814439437712444203043560264632105827331542968750,0.9974185228347778,0.9974185824394226,0.9974185560562286,1,1,1
0.0042586326599121,0.0042586326599121,0.0042586356437983585720985502121038734912872314453125,0.995741367340088,0.9957413673400878,0.9957413643562016,1,1,1
0.004245638847351,0.004245638847351,0.0042456171753466609430915923439897596836090087890625,0.9957543611526488,0.9957543611526488,0.9957543828246532,1,1,1
0.0011546611785888,0.0011546611785888,0.0011546503097751292798989197763148695230484008789062,0.9988453388214112,0.9988453388214112,0.9988453496902248,1,1,1
0.0003094673156738,0.0003094673156738,0.0003094538266497082190653600264340639114379882812500,0.9996905326843262,0.999690532684326,0.9996905461733502,1,1,1
0.0005457997322082,0.000545859336853,0.0005458359550196689724543830379843711853027343750000,0.9994542002677916,0.9994541406631468,0.9994541640449804,1,1,1
5.09023666381836e-05,5.08427619934e-05,0.0000508653784310197920603968668729066848754882812500,0.9999490976333618,0.9999491572380064,0.9999491346215688,1,1,1
0.0024186372756958,0.002418577671051,0.0024185582849688413986655177723150700330734252929687,0.9975813627243042,0.9975814223289488,0.9975814417150312,1,1,1
3.838539123535156e-05,3.83257865905e-05,0.0000383431628582231454061002295929938554763793945312,0.9999616146087646,0.9999616742134094,0.9999616568371416,1,1,1
0.0011529922485351,0.0011529922485351,0.0011529729643953157136593290488235652446746826171875,0.9988470077514648,0.9988470077514648,0.9988470270356046,1,1,1
4.76837158203125e-05,4.76241111755e-05,0.0000476465146895810320870623399969190359115600585937,0.9999523162841796,0.9999523758888244,0.9999523534853104,1,1,1
0.0007267594337463,0.0007268190383911,0.0007268102189562641868292303115595132112503051757812,0.9992732405662536,0.9992731809616088,0.9992731897810436,1,1,1
0.0002166628837585,0.0002166032791137,0.0002166187659744522875371330883353948593139648437500,0.9997833371162416,0.9997833967208862,0.9997833812340255,1,1,1
0.0022389888763427,0.0022390484809875,0.0022390207402148698534460891096387058496475219726562,0.9977610111236572,0.9977609515190125,0.9977609792597852,1,1,1
0.0001101493835449,0.0001102089881896,0.0001101948590567225494396552676334977149963378906250,0.9998898506164552,0.9998897910118104,0.9998898051409432,1,1,1
0.0022574663162231,0.0022574663162231,0.0022574894106752729783238464733585715293884277343750,0.9977425336837769,0.9977425336837769,0.9977425105893246,1,1,1
1.2040138244628906e-05,1.20997428894e-05,0.0000120905445217811546854136395268142223358154296875,0.9999879598617554,0.9999879002571104,0.999987909455478,1,1,1
0.1301702857017517,0.1301702857017517,0.1301705383462695708729484067589510232210159301757812,0.8698297142982483,0.8698297142982482,0.8698294616537303,1,1,1
0.0221861600875854,0.0221861600875854,0.0221861008678121418569162415224127471446990966796875,0.9778138399124146,0.9778138399124144,0.9778138991321877,1,1,1
0.0009916424751281,0.0009916424751281,0.0009916657210942148026333597954362630844116210937500,0.9990083575248718,0.9990083575248718,0.9990083342789056,1,1,1
6.628036499023438e-05,6.6339969635e-05,0.0000663234756991259999381327361334115266799926757812,0.9999337196350098,0.9999336600303648,0.9999336765243008,1,1,1
0.006385326385498,0.006385326385498,0.0063853139464743469133622966182883828878402709960937,0.993614673614502,0.993614673614502,0.9936146860535257,1,1,1
0.0069889426231384,0.0069890022277832,0.0069889606868794862393201583472546190023422241210937,0.9930110573768616,0.9930109977722168,0.9930110393131204,1,1,1
7.104873657226562e-05,7.09891319274e-05,0.0000710086206546778342385550786275416612625122070312,0.9999289512634276,0.9999290108680724,0.9999289913793452,1,1,1
0.3001691102981567,0.3001691699028015,0.3001693499682644095116756943752989172935485839843750,0.6998308897018433,0.6998308300971984,0.6998306500317355,1,1,1
0.0203042030334472,0.0203041434288024,0.0203041527170698676840743246430065482854843139648437,0.9796957969665528,0.9796958565711976,0.97969584728293,1,1,1
