score0,score1,class
0.999871,0.000129,0
0.000004,0.999996,1
0.999864,0.000136,0
0.000572,0.999428,1
0.999964,0.000036,0
0.998807,0.001193,0
0.000159,0.999841,1
0.998682,0.001318,0
0.999875,0.000125,0
0.000234,0.999766,1
0.999883,0.000117,0
0.997972,0.002028,0
0.000841,0.999159,1
0.000336,0.999664,1
0.000000,1.000000,1
0.000050,0.999950,1
0.999474,0.000526,0
0.000034,0.999966,1
0.999911,0.000089,0
0.000000,1.000000,1
0.000187,0.999813,1
0.999916,0.000084,0
0.999818,0.000182,0
0.000059,0.999941,1
0.000044,0.999956,1
0.000047,0.999953,1
0.999920,0.000080,0
0.000299,0.999701,1
0.000061,0.999939,1
0.000466,0.999534,1
0.999999,0.000001,0
0.000040,0.999960,1
0.000005,0.999995,1
1.000000,0.000000,0
0.000028,0.999972,1
0.999981,0.000019,0
0.999921,0.000079,0
0.000002,0.999998,1
0.002768,0.997232,1
0.999984,0.000016,0
0.000005,0.999995,1
0.000029,0.999971,1
0.999807,0.000193,0
0.000007,0.999993,1
0.999626,0.000374,0
0.002508,0.997492,1
0.000132,0.999868,1
0.998868,0.001132,0
1.000000,0.000000,0
0.999272,0.000728,0
0.999978,0.000022,0
1.000000,0.000000,0
0.999590,0.000410,0
0.000162,0.999838,1
0.000006,0.999994,1
0.999981,0.000019,0
0.999989,0.000011,0
0.999814,0.000186,0
0.000017,0.999983,1
0.999862,0.000138,0
0.999965,0.000035,0
0.999879,0.000121,0
0.999866,0.000134,0
0.000298,0.999702,1
0.000064,0.999936,1
0.000351,0.999649,1
0.999949,0.000051,0
0.000028,0.999972,1
0.991894,0.008106,0
0.000000,1.000000,1
0.000069,0.999931,1
0.999830,0.000170,0
0.999217,0.000783,0
0.000397,0.999603,1
0.000009,0.999991,1
0.999967,0.000033,0
0.999889,0.000111,0
0.000007,0.999993,1
0.999860,0.000140,0
0.000057,0.999943,1
0.999933,0.000067,0
0.998889,0.001111,0
0.999981,0.000019,0
0.001358,0.998642,1
0.000007,0.999993,1
0.000041,0.999959,1
0.999830,0.000170,0
0.000001,0.999999,1
0.000007,0.999993,1
0.000088,0.999912,1
0.000003,0.999997,1
0.000035,0.999965,1
0.999925,0.000075,0
0.999970,0.000030,0
0.000871,0.999129,1
0.001004,0.998996,1
0.000009,0.999991,1
0.000304,0.999696,1
1.000000,0.000000,0
0.000085,0.999915,1
0.000090,0.999910,1
0.000349,0.999651,1
0.999992,0.000008,0
0.000002,0.999998,1
0.001054,0.998946,1
0.999948,0.000052,0
0.999752,0.000248,0
0.999648,0.000352,0
0.999880,0.000120,0
0.000563,0.999437,1
0.999970,0.000030,0
0.001829,0.998171,1
0.999944,0.000056,0
0.001028,0.998972,1
0.999962,0.000038,0
1.000000,0.000000,0
0.999990,0.000010,0
0.999999,0.000001,0
0.998844,0.001156,0
0.998521,0.001479,0
0.999828,0.000172,0
0.000026,0.999974,1
0.999961,0.000039,0
0.000435,0.999565,1
0.000158,0.999842,1
0.000135,0.999865,1
0.000213,0.999787,1
0.999700,0.000300,0
0.999978,0.000022,0
0.000168,0.999832,1
0.000926,0.999074,1
0.000011,0.999989,1
0.000272,0.999728,1
0.000000,1.000000,1
0.000071,0.999929,1
0.000019,0.999981,1
0.000363,0.999637,1
0.999952,0.000048,0
0.000130,0.999870,1
0.000048,0.999952,1
0.997388,0.002612,0
0.000003,0.999997,1
0.999958,0.000042,0
0.999978,0.000022,0
0.999321,0.000679,0
0.000019,0.999981,1
0.999955,0.000045,0
0.999999,0.000001,0
0.999725,0.000275,0
0.000637,0.999363,1
0.001760,0.998240,1
0.999345,0.000655,0
0.000010,0.999990,1
0.000159,0.999841,1
0.999963,0.000037,0
0.000019,0.999981,1
0.000940,0.999060,1
0.000003,0.999997,1
0.000533,0.999467,1
0.000082,0.999918,1
0.002363,0.997637,1
0.999933,0.000067,0
0.000159,0.999841,1
0.000012,0.999988,1
0.000065,0.999935,1
0.998197,0.001803,0
0.000009,0.999991,1
0.999378,0.000622,0
0.999679,0.000321,0
0.000002,0.999998,1
0.000482,0.999518,1
0.000094,0.999906,1
0.000335,0.999665,1
0.999999,0.000001,0
0.999969,0.000031,0
0.000003,0.999997,1
0.001207,0.998793,1
0.000199,0.999801,1
0.000075,0.999925,1
0.000079,0.999921,1
0.999968,0.000032,0
0.999927,0.000073,0
0.000430,0.999570,1
0.000009,0.999991,1
0.999854,0.000146,0
0.000016,0.999984,1
0.990824,0.009176,0
0.000021,0.999979,1
0.000159,0.999841,1
0.000033,0.999967,1
0.000001,0.999999,1
1.000000,0.000000,0
0.000018,0.999982,1
0.999778,0.000222,0
0.999998,0.000002,0
0.999574,0.000426,0
0.999581,0.000419,0
0.000033,0.999967,1
0.999937,0.000063,0
0.000010,0.999990,1
0.999806,0.000194,0
0.000009,0.999991,1
0.000006,0.999994,1
0.000006,0.999994,1
0.999997,0.000003,0
0.001124,0.998876,1
0.999656,0.000344,0
0.999986,0.000014,0
0.000009,0.999991,1
0.999913,0.000087,0
0.999997,0.000003,0
0.999773,0.000227,0
0.000007,0.999993,1
0.000022,0.999978,1
0.000640,0.999360,1
0.000008,0.999992,1
0.000000,1.000000,1
0.998569,0.001431,0
0.000079,0.999921,1
1.000000,0.000000,0
0.000006,0.999994,1
0.000000,1.000000,1
0.999849,0.000151,0
0.000133,0.999867,1
0.999862,0.000138,0
0.000012,0.999988,1
0.000000,1.000000,1
0.000033,0.999967,1
0.999991,0.000009,0
0.000017,0.999983,1
1.000000,0.000000,0
0.000005,0.999995,1
0.000763,0.999237,1
0.999994,0.000006,0
0.000023,0.999977,1
0.992471,0.007529,0
0.001844,0.998156,1
0.000032,0.999968,1
0.999899,0.000101,0
0.999942,0.000058,0
0.000290,0.999710,1
0.999961,0.000039,0
0.999984,0.000016,0
0.000669,0.999331,1
0.999999,0.000001,0
0.999947,0.000053,0
0.999986,0.000014,0
0.999840,0.000160,0
0.000027,0.999973,1
0.999947,0.000053,0
0.000155,0.999845,1
0.999984,0.000016,0
0.000337,0.999663,1
0.999943,0.000057,0
0.000326,0.999674,1
0.999975,0.000025,0
0.999771,0.000229,0
0.000057,0.999943,1
0.999992,0.000008,0
0.999606,0.000394,0
0.999869,0.000131,0
0.000012,0.999988,1
0.000068,0.999932,1
0.999997,0.000003,0
0.999954,0.000046,0
0.000400,0.999600,1
0.000016,0.999984,1
0.000047,0.999953,1
0.999398,0.000602,0
0.000239,0.999761,1
0.000010,0.999990,1
0.001413,0.998587,1
0.000009,0.999991,1
0.000009,0.999991,1
0.999997,0.000003,0
0.999927,0.000073,0
0.000072,0.999928,1
1.000000,0.000000,0
0.999979,0.000021,0
0.000491,0.999509,1
0.000030,0.999970,1
0.999752,0.000248,0
0.999451,0.000549,0
0.000014,0.999986,1
0.999934,0.000066,0
0.000027,0.999973,1
0.000067,0.999933,1
0.998602,0.001398,0
0.000000,1.000000,1
0.000354,0.999646,1
0.999565,0.000435,0
0.999713,0.000287,0
0.001001,0.998999,1
0.000097,0.999903,1
0.004540,0.995460,1
0.000075,0.999925,1
0.000009,0.999991,1
0.999824,0.000176,0
0.000034,0.999966,1
0.999856,0.000144,0
0.000021,0.999979,1
0.999638,0.000362,0
0.000272,0.999728,1
0.999973,0.000027,0
0.999788,0.000212,0
0.999555,0.000445,0
0.998372,0.001628,0
0.000594,0.999406,1
0.000239,0.999761,1
0.999785,0.000215,0
0.000243,0.999757,1
0.000001,0.999999,1
0.000002,0.999998,1
0.000003,0.999997,1
0.999893,0.000107,0
0.999945,0.000055,0
0.999754,0.000246,0
0.000003,0.999997,1
0.000030,0.999970,1
0.000200,0.999800,1
0.000051,0.999949,1
0.996991,0.003009,0
0.000001,0.999999,1
0.999953,0.000047,0
0.000085,0.999915,1
0.000012,0.999988,1
0.999849,0.000151,0
0.000007,0.999993,1
0.999977,0.000023,0
0.000019,0.999981,1
0.999992,0.000008,0
0.000520,0.999480,1
0.000585,0.999415,1
0.998889,0.001111,0
0.000994,0.999006,1
0.000003,0.999997,1
0.000004,0.999996,1
0.000009,0.999991,1
0.999771,0.000229,0
0.999977,0.000023,0
0.000690,0.999310,1
0.999188,0.000812,0
0.000155,0.999845,1
0.999680,0.000320,0
0.999768,0.000232,0
0.000345,0.999655,1
0.999917,0.000083,0
0.999952,0.000048,0
0.000002,0.999998,1
0.000011,0.999989,1
0.001096,0.998904,1
0.000123,0.999877,1
0.000047,0.999953,1
0.999962,0.000038,0
0.002938,0.997062,1
0.999997,0.000003,0
0.998479,0.001521,0
0.999919,0.000081,0
0.000005,0.999995,1
0.000061,0.999939,1
0.000000,1.000000,1
0.000001,0.999999,1
0.000013,0.999987,1
0.000402,0.999598,1
0.999792,0.000208,0
0.999994,0.000006,0
0.000127,0.999873,1
0.999899,0.000101,0
0.999946,0.000054,0
0.999833,0.000167,0
0.999822,0.000178,0
0.000034,0.999966,1
0.999941,0.000059,0
0.000064,0.999936,1
0.999724,0.000276,0
0.000002,0.999998,1
0.997946,0.002054,0
0.000083,0.999917,1
0.999670,0.000330,0
0.000209,0.999791,1
0.999968,0.000032,0
0.000322,0.999678,1
0.000001,0.999999,1
0.000385,0.999615,1
0.999968,0.000032,0
0.999849,0.000151,0
0.999910,0.000090,0
0.999922,0.000078,0
0.999999,0.000001,0
1.000000,0.000000,0
0.000006,0.999994,1
0.000025,0.999975,1
0.000115,0.999885,1
0.000000,1.000000,1
0.000252,0.999748,1
0.000319,0.999681,1
0.000000,1.000000,1
0.999532,0.000468,0
1.000000,0.000000,0
0.000050,0.999950,1
0.000013,0.999987,1
0.999952,0.000048,0
0.000000,1.000000,1
1.000000,0.000000,0
0.999771,0.000229,0
0.000003,0.999997,1
0.000023,0.999977,1
0.999728,0.000272,0
0.999723,0.000277,0
0.999871,0.000129,0
0.999944,0.000056,0
0.998823,0.001177,0
0.000065,0.999935,1
0.001632,0.998368,1
1.000000,0.000000,0
0.999093,0.000907,0
0.000133,0.999867,1
0.000504,0.999496,1
0.000091,0.999909,1
0.999962,0.000038,0
0.000030,0.999970,1
0.000618,0.999382,1
0.999088,0.000912,0
0.000010,0.999990,1
0.000007,0.999993,1
0.999999,0.000001,0
0.999932,0.000068,0
0.000504,0.999496,1
0.999967,0.000033,0
1.000000,0.000000,0
0.000699,0.999301,1
0.999874,0.000126,0
0.999896,0.000104,0
0.998980,0.001020,0
0.999683,0.000317,0
0.000017,0.999983,1
0.000006,0.999994,1
0.000084,0.999916,1
0.999989,0.000011,0
0.999929,0.000071,0
0.999404,0.000596,0
0.999690,0.000310,0
0.001074,0.998926,1
0.000004,0.999996,1
0.999983,0.000017,0
0.000007,0.999993,1
0.993645,0.006355,0
0.000055,0.999945,1
0.911791,0.088209,0
0.000629,0.999371,1
0.000043,0.999957,1
0.000019,0.999981,1
0.999984,0.000016,0
0.000267,0.999733,1
0.999943,0.000057,0
0.998955,0.001045,0
0.000159,0.999841,1
0.999040,0.000960,0
0.000354,0.999646,1
0.999879,0.000121,0
0.000001,0.999999,1
0.000001,0.999999,1
0.000075,0.999925,1
0.999901,0.000099,0
0.999969,0.000031,0
0.000002,0.999998,1
0.000080,0.999920,1
0.999835,0.000165,0
1.000000,0.000000,0
0.999984,0.000016,0
0.999975,0.000025,0
0.000190,0.999810,1
0.999765,0.000235,0
0.999954,0.000046,0
1.000000,0.000000,0
0.000073,0.999927,1
0.000135,0.999865,1
0.000016,0.999984,1
0.000027,0.999973,1
0.000015,0.999985,1
0.000143,0.999857,1
0.999717,0.000283,0
0.000018,0.999982,1
0.000284,0.999716,1
0.000001,0.999999,1
0.000009,0.999991,1
0.000233,0.999767,1
0.000012,0.999988,1
0.999355,0.000645,0
0.000769,0.999231,1
0.000012,0.999988,1
0.000045,0.999955,1
0.998602,0.001398,0
0.000025,0.999975,1
0.999739,0.000261,0
0.000000,1.000000,1
0.000002,0.999998,1
0.000566,0.999434,1
0.000019,0.999981,1
0.000731,0.999269,1
0.999687,0.000313,0
0.999742,0.000258,0
0.999792,0.000208,0
0.999799,0.000201,0
0.000017,0.999983,1
1.000000,0.000000,0
0.999760,0.000240,0
0.999963,0.000037,0
0.000003,0.999997,1
1.000000,0.000000,0
0.999987,0.000013,0
0.000099,0.999901,1
0.999079,0.000921,0
0.000018,0.999982,1
0.999967,0.000033,0
0.000013,0.999987,1
0.000018,0.999982,1
0.000506,0.999494,1
0.000267,0.999733,1
0.999961,0.000039,0
0.000062,0.999938,1
0.999624,0.000376,0
0.999953,0.000047,0
0.999995,0.000005,0
0.000445,0.999555,1
0.999836,0.000164,0
0.999291,0.000709,0
0.000022,0.999978,1
0.000000,1.000000,1
1.000000,0.000000,0
0.999995,0.000005,0
0.999947,0.000053,0
0.999917,0.000083,0
0.000005,0.999995,1
0.999999,0.000001,0
0.002116,0.997884,1
0.999612,0.000388,0
0.000032,0.999968,1
0.999792,0.000208,0
0.999515,0.000485,0
0.000228,0.999772,1
0.999799,0.000201,0
0.000030,0.999970,1
0.002609,0.997391,1
0.998870,0.001130,0
0.999864,0.000136,0
0.999999,0.000001,0
0.999721,0.000279,0
0.999484,0.000516,0
0.000004,0.999996,1
0.000458,0.999542,1
1.000000,0.000000,0
0.000951,0.999049,1
0.002679,0.997321,1
0.999938,0.000062,0
0.999975,0.000025,0
0.999956,0.000044,0
0.000001,0.999999,1
0.999955,0.000045,0
0.000159,0.999841,1
0.999027,0.000973,0
0.999577,0.000423,0
0.999984,0.000016,0
0.998889,0.001111,0
0.999996,0.000004,0
0.000048,0.999952,1
0.000010,0.999990,1
0.999701,0.000299,0
0.000001,0.999999,1
0.000124,0.999876,1
0.998950,0.001050,0
0.001593,0.998407,1
0.998301,0.001699,0
0.000000,1.000000,1
0.999919,0.000081,0
0.999834,0.000166,0
0.000147,0.999853,1
0.999749,0.000251,0
1.000000,0.000000,0
0.000003,0.999997,1
0.999947,0.000053,0
0.000221,0.999779,1
0.000099,0.999901,1
0.999909,0.000091,0
0.999847,0.000153,0
0.000159,0.999841,1
0.999910,0.000090,0
0.000076,0.999924,1
0.999150,0.000850,0
0.999978,0.000022,0
0.000090,0.999910,1
0.999938,0.000062,0
0.999815,0.000185,0
0.000028,0.999972,1
0.000004,0.999996,1
0.999920,0.000080,0
0.999905,0.000095,0
0.000427,0.999573,1
0.000015,0.999985,1
0.999818,0.000182,0
0.000233,0.999767,1
0.000648,0.999352,1
0.999963,0.000037,0
0.000008,0.999992,1
0.999934,0.000066,0
0.000325,0.999675,1
0.000376,0.999624,1
0.000227,0.999773,1
0.999935,0.000065,0
0.002938,0.997062,1
0.000038,0.999962,1
0.999657,0.000343,0
0.999754,0.000246,0
0.000002,0.999998,1
0.999915,0.000085,0
0.999935,0.000065,0
0.999993,0.000007,0
0.000084,0.999916,1
0.000001,0.999999,1
0.999996,0.000004,0
0.000001,0.999999,1
1.000000,0.000000,0
0.008816,0.991184,1
0.000002,0.999998,1
0.999992,0.000008,0
0.000002,0.999998,1
0.999683,0.000317,0
0.999952,0.000048,0
0.000000,1.000000,1
0.000657,0.999343,1
0.997393,0.002607,0
0.000187,0.999813,1
0.000006,0.999994,1
0.999999,0.000001,0
0.000054,0.999946,1
0.999004,0.000996,0
0.000352,0.999648,1
0.001418,0.998582,1
0.000004,0.999996,1
1.000000,0.000000,0
0.000000,1.000000,1
0.000297,0.999703,1
0.000012,0.999988,1
0.000128,0.999872,1
0.999953,0.000047,0
0.000000,1.000000,1
0.000574,0.999426,1
0.999992,0.000008,0
0.000002,0.999998,1
0.001760,0.998240,1
0.999743,0.000257,0
0.000001,0.999999,1
0.999542,0.000458,0
0.000045,0.999955,1
0.000002,0.999998,1
0.000075,0.999925,1
1.000000,0.000000,0
0.999874,0.000126,0
0.000647,0.999353,1
0.000006,0.999994,1
0.000006,0.999994,1
0.999979,0.000021,0
0.000060,0.999940,1
0.000000,1.000000,1
0.000052,0.999948,1
1.000000,0.000000,0
0.000000,1.000000,1
0.999163,0.000837,0
0.000053,0.999947,1
0.999152,0.000848,0
0.999910,0.000090,0
0.000000,1.000000,1
0.000004,0.999996,1
0.001037,0.998963,1
0.999869,0.000131,0
0.999861,0.000139,0
0.000010,0.999990,1
0.000006,0.999994,1
0.000000,1.000000,1
0.000120,0.999880,1
0.000072,0.999928,1
0.000008,0.999992,1
0.999977,0.000023,0
0.999962,0.000038,0
0.000000,1.000000,1
0.000377,0.999623,1
0.000071,0.999929,1
1.000000,0.000000,0
0.999990,0.000010,0
0.000048,0.999952,1
0.000023,0.999977,1
0.999915,0.000085,0
0.999514,0.000486,0
0.000046,0.999954,1
0.000015,0.999985,1
0.000023,0.999977,1
0.999996,0.000004,0
0.999940,0.000060,0
0.000083,0.999917,1
0.999989,0.000011,0
0.000002,0.999998,1
0.000021,0.999979,1
0.000075,0.999925,1
0.000023,0.999977,1
0.000000,1.000000,1
0.000034,0.999966,1
0.000000,1.000000,1
0.999556,0.000444,0
0.999924,0.000076,0
0.999952,0.000048,0
0.000008,0.999992,1
0.999605,0.000395,0
0.000104,0.999896,1
0.000197,0.999803,1
0.000003,0.999997,1
0.999899,0.000101,0
0.999548,0.000452,0
0.000021,0.999979,1
0.999852,0.000148,0
0.999949,0.000051,0
0.000985,0.999015,1
0.000414,0.999586,1
0.000000,1.000000,1
0.999394,0.000606,0
0.001184,0.998816,1
0.999647,0.000353,0
0.000003,0.999997,1
0.999720,0.000280,0
0.000001,0.999999,1
0.000077,0.999923,1
0.999865,0.000135,0
0.999987,0.000013,0
0.997865,0.002135,0
0.000622,0.999378,1
0.999305,0.000695,0
1.000000,0.000000,0
0.000001,0.999999,1
0.000075,0.999925,1
0.999980,0.000020,0
0.999874,0.000126,0
0.999770,0.000230,0
0.999585,0.000415,0
0.999936,0.000064,0
0.000011,0.999989,1
0.003050,0.996950,1
0.000012,0.999988,1
0.000077,0.999923,1
0.000033,0.999967,1
0.999946,0.000054,0
0.000002,0.999998,1
0.000431,0.999569,1
0.000769,0.999231,1
0.000000,1.000000,1
0.999560,0.000440,0
0.999981,0.000019,0
0.000012,0.999988,1
1.000000,0.000000,0
0.003123,0.996877,1
0.000003,0.999997,1
0.000002,0.999998,1
0.000009,0.999991,1
0.001864,0.998136,1
0.000272,0.999728,1
0.003050,0.996950,1
0.999710,0.000290,0
0.000001,0.999999,1
0.000164,0.999836,1
0.000010,0.999990,1
1.000000,0.000000,0
0.999983,0.000017,0
0.999955,0.000045,0
0.999944,0.000056,0
0.000007,0.999993,1
0.999876,0.000124,0
0.999988,0.000012,0
0.000020,0.999980,1
0.999671,0.000329,0
0.999999,0.000001,0
0.000159,0.999841,1
0.000079,0.999921,1
0.000031,0.999969,1
0.999987,0.000013,0
0.000000,1.000000,1
0.000442,0.999558,1
1.000000,0.000000,0
0.000265,0.999735,1
0.999799,0.000201,0
0.999977,0.000023,0
0.000250,0.999750,1
0.000060,0.999940,1
0.000014,0.999986,1
0.000000,1.000000,1
0.000055,0.999945,1
0.999998,0.000002,0
0.000016,0.999984,1
0.999984,0.000016,0
0.000014,0.999986,1
0.999929,0.000071,0
0.000395,0.999605,1
0.000297,0.999703,1
0.001760,0.998240,1
0.000159,0.999841,1
0.999990,0.000010,0
0.000028,0.999972,1
0.000017,0.999983,1
0.999965,0.000035,0
0.999898,0.000102,0
0.000430,0.999570,1
0.000086,0.999914,1
0.999998,0.000002,0
0.000085,0.999915,1
0.999259,0.000741,0
0.000850,0.999150,1
0.001044,0.998956,1
0.000006,0.999994,1
0.999950,0.000050,0
0.000302,0.999698,1
1.000000,0.000000,0
0.999704,0.000296,0
0.000023,0.999977,1
0.999954,0.000046,0
0.998160,0.001840,0
0.000067,0.999933,1
1.000000,0.000000,0
0.000001,0.999999,1
0.999161,0.000839,0
0.999079,0.000921,0
0.000023,0.999977,1
0.999966,0.000034,0
0.000002,0.999998,1
0.999723,0.000277,0
0.000863,0.999137,1
0.999668,0.000332,0
0.000087,0.999913,1
0.000154,0.999846,1
0.000578,0.999422,1
0.999295,0.000705,0
0.001071,0.998929,1
0.000011,0.999989,1
0.000065,0.999935,1
0.000255,0.999745,1
0.000021,0.999979,1
1.000000,0.000000,0
0.998490,0.001510,0
0.999540,0.000460,0
0.000042,0.999958,1
0.999629,0.000371,0
0.999607,0.000393,0
0.999372,0.000628,0
0.000005,0.999995,1
0.000327,0.999673,1
0.001422,0.998578,1
0.000000,1.000000,1
0.999993,0.000007,0
0.999954,0.000046,0
0.000047,0.999953,1
0.999993,0.000007,0
0.001149,0.998851,1
0.000079,0.999921,1
0.000050,0.999950,1
0.004257,0.995743,1
0.000152,0.999848,1
0.999692,0.000308,0
0.999971,0.000029,0
0.999975,0.000025,0
0.000013,0.999987,1
0.000006,0.999994,1
0.000017,0.999983,1
0.001171,0.998829,1
0.000009,0.999991,1
1.000000,0.000000,0
0.000039,0.999961,1
0.999953,0.000047,0
0.999267,0.000733,0
0.000951,0.999049,1
0.000004,0.999996,1
0.000019,0.999981,1
0.999830,0.000170,0
0.000000,1.000000,1
0.999952,0.000048,0
0.998684,0.001316,0
0.000013,0.999987,1
0.000336,0.999664,1
0.999782,0.000218,0
0.000000,1.000000,1
0.000648,0.999352,1
0.999924,0.000076,0
0.999574,0.000426,0
0.001440,0.998560,1
0.000004,0.999996,1
0.000258,0.999742,1
0.000071,0.999929,1
0.000000,1.000000,1
0.000000,1.000000,1
0.999591,0.000409,0
0.000457,0.999543,1
0.000004,0.999996,1
0.999851,0.000149,0
0.000054,0.999946,1
0.000060,0.999940,1
0.000009,0.999991,1
0.999910,0.000090,0
0.999869,0.000131,0
0.000951,0.999049,1
0.000056,0.999944,1
0.999928,0.000072,0
0.998700,0.001300,0
0.998989,0.001011,0
0.999679,0.000321,0
0.000010,0.999990,1
0.998763,0.001237,0
0.000053,0.999947,1
0.000001,0.999999,1
0.000008,0.999992,1
0.000000,1.000000,1
0.000149,0.999851,1
0.000083,0.999917,1
0.999996,0.000004,0
0.003894,0.996106,1
0.999974,0.000026,0
0.000002,0.999998,1
0.999959,0.000041,0
1.000000,0.000000,0
0.000022,0.999978,1
0.000053,0.999947,1
0.999804,0.000196,0
0.000001,0.999999,1
0.000084,0.999916,1
0.000026,0.999974,1
0.999754,0.000246,0
0.000000,1.000000,1
0.000008,0.999992,1
0.999975,0.000025,0
0.999444,0.000556,0
0.996465,0.003535,0
