score0,score1,class
0.007622,0.992378,1
0.012144,0.987856,1
0.000590,0.999410,1
0.000041,0.999959,1
0.475183,0.524817,1
0.001429,0.998571,1
0.001620,0.998380,1
0.288786,0.711214,1
0.094466,0.905534,1
0.000228,0.999772,1
0.466194,0.533806,1
0.289583,0.710417,1
0.035341,0.964659,1
0.000791,0.999209,1
0.345768,0.654232,1
0.334229,0.665771,1
0.000751,0.999249,1
0.731145,0.268855,0
0.007188,0.992812,1
0.718456,0.281544,0
0.055328,0.944672,1
0.048494,0.951506,1
0.003821,0.996179,1
0.345787,0.654213,1
0.228585,0.771415,1
0.006226,0.993774,1
0.159473,0.840527,1
0.004473,0.995527,1
0.002064,0.997936,1
0.116433,0.883567,1
0.004377,0.995623,1
0.025689,0.974311,1
0.026726,0.973274,1
0.000769,0.999231,1
0.023252,0.976748,1
0.002367,0.997633,1
0.199874,0.800126,1
0.000025,0.999975,1
0.003043,0.996957,1
0.587121,0.412879,0
0.000732,0.999268,1
0.392653,0.607347,1
0.000087,0.999913,1
0.015761,0.984239,1
0.699951,0.300049,0
0.808152,0.191848,0
0.000176,0.999824,1
0.121197,0.878803,1
0.004079,0.995921,1
0.016965,0.983035,1
0.001675,0.998325,1
0.001319,0.998681,1
0.062152,0.937848,1
0.007616,0.992384,1
0.005980,0.994020,1
0.138965,0.861035,1
0.014020,0.985980,1
0.016044,0.983956,1
0.175423,0.824577,1
0.006012,0.993988,1
0.008183,0.991817,1
0.719117,0.280883,0
0.249036,0.750964,1
0.066243,0.933757,1
0.437636,0.562364,1
0.012094,0.987906,1
0.910665,0.089335,0
0.000127,0.999873,1
0.036404,0.963596,1
0.006515,0.993485,1
0.003899,0.996101,1
0.010549,0.989451,1
0.027758,0.972242,1
0.001275,0.998725,1
0.002325,0.997675,1
0.794801,0.205199,0
0.000779,0.999221,1
0.812793,0.187207,0
0.668682,0.331318,0
0.057487,0.942513,1
0.008829,0.991171,1
0.000273,0.999727,1
0.659574,0.340426,0
0.000337,0.999663,1
0.028864,0.971136,1
0.000107,0.999893,1
0.003761,0.996239,1
0.000463,0.999537,1
0.873861,0.126139,0
0.302532,0.697468,1
0.552837,0.447163,0
0.587121,0.412879,0
0.024000,0.976000,1
0.116455,0.883545,1
0.002089,0.997911,1
0.212567,0.787433,1
0.007220,0.992780,1
0.929493,0.070507,0
0.004397,0.995603,1
0.026146,0.973854,1
0.680813,0.319187,0
0.002624,0.997376,1
0.456462,0.543538,1
0.008416,0.991584,1
0.000713,0.999287,1
0.017413,0.982587,1
0.494319,0.505681,1
0.002286,0.997714,1
0.070866,0.929134,1
0.002559,0.997441,1
0.000075,0.999925,1
0.000557,0.999443,1
0.064282,0.935718,1
0.332428,0.667572,1
0.032712,0.967288,1
0.053394,0.946606,1
0.000257,0.999743,1
0.198902,0.801098,1
0.002571,0.997429,1
0.046192,0.953808,1
0.021186,0.978814,1
0.003635,0.996365,1
0.030755,0.969245,1
0.159873,0.840127,1
0.008902,0.991098,1
0.000768,0.999232,1
0.343919,0.656081,1
0.000538,0.999462,1
0.044322,0.955678,1
0.016038,0.983962,1
0.080250,0.919750,1
0.003879,0.996121,1
0.001445,0.998555,1
0.020490,0.979510,1
0.879751,0.120249,0
0.288919,0.711081,1
0.614088,0.385912,0
0.786861,0.213139,0
0.817860,0.182140,0
0.550020,0.449980,0
0.000256,0.999744,1
0.002081,0.997919,1
0.053496,0.946504,1
0.252224,0.747776,1
0.001165,0.998835,1
0.666274,0.333726,0
0.000353,0.999647,1
0.010357,0.989643,1
0.268339,0.731661,1
0.000825,0.999175,1
0.001473,0.998527,1
0.927631,0.072369,0
0.966662,0.033338,0
0.902213,0.097787,0
0.961476,0.038524,0
0.261578,0.738422,1
0.890724,0.109276,0
0.130870,0.869130,1
0.118700,0.881300,1
0.162576,0.837424,1
0.000285,0.999715,1
0.002426,0.997574,1
0.000716,0.999284,1
0.031279,0.968721,1
0.006310,0.993690,1
0.492310,0.507690,1
0.049504,0.950496,1
0.006798,0.993202,1
0.002048,0.997952,1
0.559087,0.440913,0
0.000013,0.999987,1
0.578038,0.421962,0
0.011440,0.988560,1
0.011962,0.988038,1
0.121622,0.878378,1
0.000539,0.999461,1
0.102858,0.897142,1
0.025484,0.974516,1
0.379886,0.620114,1
0.065467,0.934533,1
0.004485,0.995515,1
0.005772,0.994228,1
0.002972,0.997028,1
0.005081,0.994919,1
0.009671,0.990329,1
0.031634,0.968366,1
0.000886,0.999114,1
0.002094,0.997906,1
0.132912,0.867088,1
0.141767,0.858233,1
0.001508,0.998492,1
0.003136,0.996864,1
0.023226,0.976774,1
0.050749,0.949251,1
0.121197,0.878803,1
0.926754,0.073246,0
0.002864,0.997136,1
0.356907,0.643093,1
0.000735,0.999265,1
0.015859,0.984141,1
0.000171,0.999829,1
0.000026,0.999974,1
0.004537,0.995463,1
0.001584,0.998416,1
0.000508,0.999492,1
0.030885,0.969115,1
0.164991,0.835009,1
0.021111,0.978889,1
0.006650,0.993350,1
0.005818,0.994182,1
0.018574,0.981426,1
0.000198,0.999802,1
0.001421,0.998579,1
0.827274,0.172726,0
0.827645,0.172355,0
0.004743,0.995257,1
0.001039,0.998961,1
0.098573,0.901427,1
0.013263,0.986737,1
0.067738,0.932262,1
0.058235,0.941765,1
0.015142,0.984858,1
0.549797,0.450203,0
0.002127,0.997873,1
0.896752,0.103248,0
0.064445,0.935555,1
0.028436,0.971564,1
0.014065,0.985935,1
0.045868,0.954132,1
0.184955,0.815045,1
0.004447,0.995553,1
0.700296,0.299704,0
0.962117,0.037883,0
0.000030,0.999970,1
0.348784,0.651216,1
0.056502,0.943498,1
0.000144,0.999856,1
0.001554,0.998446,1
0.842669,0.157331,0
0.102401,0.897599,1
0.073535,0.926465,1
0.478284,0.521716,1
0.001342,0.998658,1
0.272987,0.727013,1
0.006138,0.993862,1
0.007876,0.992124,1
0.001335,0.998665,1
0.037193,0.962807,1
0.001394,0.998606,1
0.000465,0.999535,1
0.719927,0.280073,0
0.002140,0.997860,1
0.036402,0.963598,1
0.729525,0.270475,0
0.885386,0.114614,0
0.108766,0.891234,1
0.653382,0.346618,0
0.009212,0.990788,1
0.000643,0.999357,1
0.861445,0.138555,0
0.011194,0.988806,1
0.000203,0.999797,1
0.480837,0.519163,1
0.000021,0.999979,1
0.025942,0.974058,1
0.144122,0.855878,1
0.157950,0.842050,1
0.003537,0.996463,1
0.125141,0.874859,1
0.001992,0.998008,1
0.002995,0.997005,1
0.282950,0.717050,1
0.000312,0.999688,1
0.424557,0.575443,1
0.039892,0.960108,1
0.008187,0.991813,1
0.101540,0.898460,1
0.035828,0.964172,1
0.691090,0.308910,0
0.010372,0.989628,1
0.010345,0.989655,1
0.782968,0.217032,0
0.001674,0.998326,1
0.045711,0.954289,1
0.944838,0.055162,0
0.036646,0.963354,1
0.070583,0.929417,1
0.110100,0.889900,1
0.011339,0.988661,1
0.496299,0.503701,1
0.003377,0.996623,1
0.000336,0.999664,1
0.939342,0.060658,0
0.001341,0.998659,1
0.083750,0.916250,1
0.487680,0.512320,1
0.011155,0.988845,1
0.001015,0.998985,1
0.002941,0.997059,1
0.080715,0.919285,1
0.005888,0.994112,1
0.021473,0.978527,1
0.341928,0.658072,1
0.202267,0.797733,1
0.028476,0.971524,1
0.001676,0.998324,1
0.924869,0.075131,0
0.541702,0.458298,0
0.001684,0.998316,1
0.013907,0.986093,1
0.008139,0.991861,1
0.001207,0.998793,1
0.017601,0.982399,1
0.007317,0.992683,1
0.002766,0.997234,1
0.018844,0.981156,1
0.019019,0.980981,1
0.685027,0.314973,0
0.004079,0.995921,1
0.020707,0.979293,1
0.001796,0.998204,1
0.008108,0.991892,1
0.014003,0.985997,1
0.013448,0.986552,1
0.075979,0.924021,1
0.810337,0.189663,0
0.003177,0.996823,1
0.000002,0.999998,1
0.017438,0.982562,1
0.000539,0.999461,1
0.005567,0.994433,1
0.067920,0.932080,1
0.001425,0.998575,1
0.002151,0.997849,1
0.021877,0.978123,1
0.466754,0.533246,1
0.006316,0.993684,1
0.455115,0.544885,1
0.016380,0.983620,1
0.003627,0.996373,1
0.023258,0.976742,1
0.941474,0.058526,0
0.007408,0.992592,1
0.317927,0.682073,1
0.008793,0.991207,1
0.053065,0.946935,1
0.000642,0.999358,1
0.022465,0.977535,1
0.985829,0.014171,0
0.013569,0.986431,1
0.007111,0.992889,1
0.024421,0.975579,1
0.214425,0.785575,1
0.059697,0.940303,1
0.008780,0.991220,1
0.001805,0.998195,1
0.004335,0.995665,1
0.004960,0.995040,1
0.096976,0.903024,1
0.137715,0.862285,1
0.004484,0.995516,1
0.563147,0.436853,0
0.811687,0.188313,0
0.023233,0.976767,1
0.034582,0.965418,1
0.015998,0.984002,1
0.021139,0.978861,1
0.003838,0.996162,1
0.046110,0.953890,1
0.001971,0.998029,1
0.005778,0.994222,1
0.185774,0.814226,1
0.001952,0.998048,1
0.870672,0.129328,0
0.174809,0.825191,1
0.946256,0.053744,0
0.306138,0.693862,1
0.896061,0.103939,0
0.113678,0.886322,1
0.042548,0.957452,1
0.132667,0.867333,1
0.713293,0.286707,0
0.000025,0.999975,1
0.046514,0.953486,1
0.020655,0.979345,1
0.541207,0.458793,0
0.044933,0.955067,1
0.095131,0.904869,1
0.004791,0.995209,1
0.184382,0.815618,1
0.000226,0.999774,1
0.014856,0.985144,1
0.013380,0.986620,1
0.001486,0.998514,1
0.005692,0.994308,1
0.669488,0.330512,0
0.115713,0.884287,1
0.000243,0.999757,1
0.021968,0.978032,1
0.036492,0.963508,1
0.017430,0.982570,1
0.001212,0.998788,1
0.021970,0.978030,1
0.004801,0.995199,1
0.002443,0.997557,1
0.003508,0.996492,1
0.801865,0.198135,0
0.145312,0.854688,1
0.816209,0.183791,0
0.001248,0.998752,1
0.036593,0.963407,1
0.879585,0.120415,0
0.357441,0.642559,1
0.000199,0.999801,1
0.021249,0.978751,1
0.001032,0.998968,1
0.000008,0.999992,1
0.115244,0.884756,1
0.041614,0.958386,1
0.536666,0.463334,0
0.073157,0.926843,1
0.081158,0.918842,1
0.826101,0.173899,0
0.374067,0.625933,1
0.005653,0.994347,1
0.510329,0.489671,0
0.000399,0.999601,1
0.010192,0.989808,1
0.020267,0.979733,1
0.981443,0.018557,0
0.420292,0.579708,1
0.007932,0.992068,1
0.002298,0.997702,1
0.000844,0.999156,1
0.091290,0.908710,1
0.811723,0.188277,0
0.006026,0.993974,1
0.157524,0.842476,1
0.008533,0.991467,1
0.000946,0.999054,1
0.149656,0.850344,1
0.008316,0.991684,1
0.174210,0.825790,1
0.790274,0.209726,0
0.000741,0.999259,1
0.857866,0.142134,0
0.047052,0.952948,1
0.292017,0.707983,1
0.065600,0.934400,1
0.287322,0.712678,1
0.002874,0.997126,1
0.016916,0.983084,1
0.239144,0.760856,1
0.000084,0.999916,1
0.872321,0.127679,0
0.214666,0.785334,1
0.003535,0.996465,1
0.001022,0.998978,1
0.024211,0.975789,1
0.212992,0.787008,1
0.058844,0.941156,1
0.042520,0.957480,1
0.002698,0.997302,1
0.015609,0.984391,1
0.039351,0.960649,1
0.132991,0.867009,1
0.395915,0.604085,1
0.020125,0.979875,1
0.216483,0.783517,1
0.004991,0.995009,1
0.085506,0.914494,1
0.421889,0.578111,1
0.004587,0.995413,1
0.018187,0.981813,1
0.055877,0.944123,1
0.070199,0.929801,1
0.000550,0.999450,1
0.021757,0.978243,1
0.022916,0.977084,1
0.019236,0.980764,1
0.000225,0.999775,1
0.012457,0.987543,1
0.001075,0.998925,1
0.000547,0.999453,1
0.004065,0.995935,1
0.005902,0.994098,1
0.095617,0.904383,1
0.050447,0.949553,1
0.004939,0.995061,1
0.000128,0.999872,1
0.001361,0.998639,1
0.676241,0.323759,0
0.026778,0.973222,1
0.871504,0.128496,0
0.702435,0.297565,0
0.046533,0.953467,1
0.004007,0.995993,1
0.107083,0.892917,1
0.012682,0.987318,1
0.000119,0.999881,1
0.593737,0.406263,0
0.001364,0.998636,1
0.936286,0.063714,0
0.108323,0.891677,1
0.794752,0.205248,0
0.010117,0.989883,1
0.051467,0.948533,1
0.006856,0.993144,1
0.437787,0.562213,1
0.004814,0.995186,1
0.002372,0.997628,1
0.667879,0.332121,0
0.315441,0.684559,1
0.407874,0.592126,1
0.450429,0.549571,1
0.352788,0.647212,1
0.001307,0.998693,1
0.016121,0.983879,1
0.002779,0.997221,1
0.001554,0.998446,1
0.000512,0.999488,1
0.582520,0.417480,0
0.007370,0.992630,1
0.495891,0.504109,1
0.001256,0.998744,1
0.003570,0.996430,1
0.992242,0.007758,0
0.008906,0.991094,1
0.004255,0.995745,1
0.002877,0.997123,1
0.025524,0.974476,1
0.077282,0.922718,1
0.000603,0.999397,1
0.858324,0.141676,0
0.006422,0.993578,1
0.389310,0.610690,1
0.021910,0.978090,1
0.001361,0.998639,1
0.053610,0.946390,1
0.006916,0.993084,1
0.000234,0.999766,1
0.033510,0.966490,1
0.019476,0.980524,1
0.035495,0.964505,1
0.813433,0.186567,0
0.001416,0.998584,1
0.000481,0.999519,1
0.004404,0.995596,1
0.041673,0.958327,1
0.001547,0.998453,1
0.000082,0.999918,1
0.405956,0.594044,1
0.921905,0.078095,0
0.046775,0.953225,1
0.000257,0.999743,1
0.287114,0.712886,1
0.021235,0.978765,1
0.026219,0.973781,1
0.571482,0.428518,0
0.015173,0.984827,1
0.441801,0.558199,1
0.006621,0.993379,1
0.230606,0.769394,1
0.152050,0.847950,1
0.008274,0.991726,1
0.701955,0.298045,0
0.209462,0.790538,1
0.156598,0.843402,1
0.296779,0.703221,1
0.001787,0.998213,1
0.000153,0.999847,1
0.003438,0.996562,1
0.004659,0.995341,1
0.001187,0.998813,1
0.053551,0.946449,1
0.000217,0.999783,1
0.083507,0.916493,1
0.000021,0.999979,1
0.751134,0.248866,0
0.197613,0.802387,1
0.403187,0.596813,1
0.002883,0.997117,1
0.051191,0.948809,1
0.108580,0.891420,1
0.005054,0.994946,1
0.000211,0.999789,1
0.134745,0.865255,1
0.008082,0.991918,1
0.000111,0.999889,1
0.002360,0.997640,1
0.685293,0.314707,0
0.002101,0.997899,1
0.001833,0.998167,1
0.000203,0.999797,1
0.004447,0.995553,1
0.040231,0.959769,1
0.017218,0.982782,1
0.046715,0.953285,1
0.668097,0.331903,0
0.013645,0.986355,1
0.484043,0.515957,1
0.709163,0.290837,0
0.109821,0.890179,1
0.969069,0.030931,0
0.745685,0.254315,0
0.057920,0.942080,1
0.026932,0.973068,1
0.026656,0.973344,1
0.000006,0.999994,1
0.004418,0.995582,1
0.041509,0.958491,1
0.114606,0.885394,1
0.010693,0.989307,1
0.356906,0.643094,1
0.000463,0.999537,1
0.004512,0.995488,1
0.007756,0.992244,1
0.006381,0.993619,1
0.020725,0.979275,1
0.835466,0.164534,0
0.019168,0.980832,1
0.014872,0.985128,1
0.001079,0.998921,1
0.000727,0.999273,1
0.001706,0.998294,1
0.001248,0.998752,1
0.006025,0.993975,1
0.877560,0.122440,0
0.520402,0.479598,0
0.000457,0.999543,1
0.009652,0.990348,1
0.549832,0.450168,0
0.001719,0.998281,1
0.295047,0.704953,1
0.155676,0.844324,1
0.078682,0.921318,1
0.009240,0.990760,1
0.068850,0.931150,1
0.016920,0.983080,1
0.015349,0.984651,1
0.171254,0.828746,1
0.694158,0.305842,0
0.824533,0.175467,0
0.460926,0.539074,1
0.002577,0.997423,1
0.001377,0.998623,1
0.000257,0.999743,1
0.035435,0.964565,1
0.005264,0.994736,1
0.012878,0.987122,1
0.265775,0.734225,1
0.051328,0.948672,1
0.009059,0.990941,1
0.947283,0.052717,0
0.373439,0.626561,1
0.000396,0.999604,1
0.270191,0.729809,1
0.014039,0.985961,1
0.001471,0.998529,1
0.043135,0.956865,1
0.008090,0.991910,1
0.001358,0.998642,1
0.100653,0.899347,1
0.001372,0.998628,1
0.002181,0.997819,1
0.000826,0.999174,1
0.901103,0.098897,0
0.481252,0.518748,1
0.988779,0.011221,0
0.994905,0.005095,0
0.484399,0.515601,1
0.001535,0.998465,1
0.802354,0.197646,0
0.013178,0.986822,1
0.008891,0.991109,1
0.293944,0.706056,1
0.006741,0.993259,1
0.153606,0.846394,1
0.002788,0.997212,1
0.000141,0.999859,1
0.938081,0.061919,0
0.925360,0.074640,0
0.500231,0.499769,0
0.001462,0.998538,1
0.004077,0.995923,1
0.004515,0.995485,1
0.061992,0.938008,1
0.006859,0.993141,1
0.071979,0.928021,1
0.050897,0.949103,1
0.000496,0.999504,1
0.127518,0.872482,1
0.702888,0.297112,0
0.510742,0.489258,0
0.500971,0.499029,0
0.000074,0.999926,1
0.242107,0.757893,1
0.097005,0.902995,1
0.059832,0.940168,1
0.009814,0.990186,1
0.053771,0.946229,1
0.696253,0.303747,0
0.199642,0.800358,1
0.045232,0.954768,1
0.000602,0.999398,1
0.000914,0.999086,1
0.196831,0.803169,1
0.033937,0.966063,1
0.076015,0.923985,1
0.927472,0.072528,0
0.001796,0.998204,1
0.244714,0.755286,1
0.031414,0.968586,1
0.070840,0.929160,1
0.000012,0.999988,1
0.003211,0.996789,1
0.001530,0.998470,1
0.069366,0.930634,1
0.001277,0.998723,1
0.062930,0.937070,1
0.040799,0.959201,1
0.009919,0.990081,1
0.021730,0.978270,1
0.004045,0.995955,1
0.024141,0.975859,1
0.001390,0.998610,1
0.010165,0.989835,1
0.003220,0.996780,1
0.003137,0.996863,1
0.010880,0.989120,1
0.850923,0.149077,0
0.000446,0.999554,1
0.001403,0.998597,1
0.002829,0.997171,1
0.010777,0.989223,1
0.029826,0.970174,1
0.339742,0.660258,1
0.003611,0.996389,1
0.039031,0.960969,1
0.001151,0.998849,1
0.309117,0.690883,1
0.145448,0.854552,1
0.500796,0.499204,0
0.002087,0.997913,1
0.142850,0.857150,1
0.625391,0.374609,0
0.218553,0.781447,1
0.029679,0.970321,1
0.630101,0.369899,0
0.201359,0.798641,1
0.051028,0.948972,1
0.822145,0.177855,0
0.035456,0.964544,1
0.000116,0.999884,1
0.008533,0.991467,1
0.563059,0.436941,0
0.760623,0.239377,0
0.007433,0.992567,1
0.051849,0.948151,1
0.018384,0.981616,1
0.050213,0.949787,1
0.039076,0.960924,1
0.017058,0.982942,1
0.046589,0.953411,1
0.020333,0.979667,1
0.000661,0.999339,1
0.001797,0.998203,1
0.115320,0.884680,1
0.654762,0.345238,0
0.007356,0.992644,1
0.004121,0.995879,1
0.003974,0.996026,1
0.002659,0.997341,1
0.032289,0.967711,1
0.031942,0.968058,1
0.007018,0.992982,1
0.121049,0.878951,1
0.013565,0.986435,1
0.004292,0.995708,1
0.006996,0.993004,1
0.051430,0.948570,1
0.388755,0.611245,1
0.186025,0.813975,1
0.306615,0.693385,1
0.480077,0.519923,1
0.898334,0.101666,0
0.002972,0.997028,1
0.001566,0.998434,1
0.001381,0.998619,1
0.196193,0.803807,1
0.243256,0.756744,1
0.940905,0.059095,0
0.004144,0.995856,1
0.000031,0.999969,1
0.006405,0.993595,1
0.017958,0.982042,1
0.008549,0.991451,1
0.010953,0.989047,1
0.124228,0.875772,1
0.054204,0.945796,1
0.000620,0.999380,1
0.760537,0.239463,0
0.004638,0.995362,1
0.204157,0.795843,1
0.643212,0.356788,0
0.041418,0.958582,1
