score0,score1,class
0.000004,0.999996,1
0.000210,0.999790,1
0.999923,0.000077,0
0.999962,0.000038,0
0.000581,0.999419,1
0.999996,0.000004,0
0.999863,0.000137,0
0.999538,0.000462,0
0.999724,0.000276,0
0.000052,0.999948,1
0.999886,0.000114,0
0.999994,0.000006,0
0.000032,0.999968,1
0.000160,0.999840,1
0.999953,0.000047,0
0.999813,0.000187,0
0.999676,0.000324,0
0.000261,0.999739,1
0.000069,0.999931,1
0.000024,0.999976,1
0.999648,0.000352,0
0.999928,0.000072,0
0.000033,0.999967,1
0.000010,0.999990,1
0.000000,1.000000,1
0.000094,0.999906,1
0.999939,0.000061,0
0.000034,0.999966,1
0.999911,0.000089,0
0.999970,0.000030,0
0.000000,1.000000,1
0.000187,0.999813,1
0.999933,0.000067,0
0.998911,0.001089,0
0.000019,0.999981,1
0.999580,0.000420,0
0.000267,0.999733,1
0.000027,0.999973,1
0.000002,0.999998,1
0.000001,0.999999,1
0.000201,0.999799,1
0.999773,0.000227,0
0.000011,0.999989,1
0.000389,0.999611,1
0.000119,0.999881,1
0.000215,0.999785,1
0.000131,0.999869,1
0.999865,0.000135,0
0.999996,0.000004,0
0.999963,0.000037,0
0.000440,0.999560,1
0.000162,0.999838,1
0.999941,0.000059,0
0.000027,0.999973,1
0.000380,0.999620,1
0.000145,0.999855,1
0.999932,0.000068,0
0.999950,0.000050,0
0.000031,0.999969,1
0.000215,0.999785,1
0.999927,0.000073,0
0.000073,0.999927,1
0.000001,0.999999,1
0.000054,0.999946,1
0.000044,0.999956,1
0.000327,0.999673,1
0.999973,0.000027,0
0.999957,0.000043,0
0.999554,0.000446,0
0.999967,0.000033,0
0.000260,0.999740,1
0.000036,0.999964,1
0.999970,0.000030,0
0.999638,0.000362,0
0.000038,0.999962,1
0.999930,0.000070,0
0.000448,0.999552,1
0.999872,0.000128,0
0.998147,0.001853,0
0.000003,0.999997,1
0.999406,0.000594,0
0.999874,0.000126,0
0.000096,0.999904,1
0.999717,0.000283,0
0.999511,0.000489,0
0.000201,0.999799,1
0.000157,0.999843,1
0.000000,1.000000,1
0.000567,0.999433,1
0.999620,0.000380,0
0.000373,0.999627,1
0.999873,0.000127,0
0.000049,0.999951,1
0.000016,0.999984,1
0.999923,0.000077,0
0.999992,0.000008,0
0.000000,1.000000,1
0.000013,0.999987,1
0.000139,0.999861,1
0.999883,0.000117,0
0.000067,0.999933,1
0.000245,0.999755,1
0.001200,0.998800,1
0.999997,0.000003,0
0.000127,0.999873,1
0.000000,1.000000,1
0.999996,0.000004,0
0.000015,0.999985,1
0.999933,0.000067,0
0.999962,0.000038,0
0.000022,0.999978,1
0.008963,0.991037,1
0.999991,0.000009,0
0.000032,0.999968,1
0.000001,0.999999,1
0.999959,0.000041,0
0.000001,0.999999,1
0.999494,0.000506,0
0.000944,0.999056,1
0.000238,0.999762,1
0.999372,0.000628,0
0.999999,0.000001,0
0.999865,0.000135,0
0.999771,0.000229,0
0.999998,0.000002,0
0.999612,0.000388,0
0.000089,0.999911,1
0.000005,0.999995,1
0.999951,0.000049,0
0.999972,0.000028,0
0.999859,0.000141,0
0.000081,0.999919,1
0.999908,0.000092,0
0.999900,0.000100,0
0.999989,0.000011,0
0.999982,0.000018,0
0.000465,0.999535,1
0.000372,0.999628,1
0.000468,0.999532,1
0.999898,0.000102,0
0.000008,0.999992,1
0.997813,0.002187,0
0.000002,0.999998,1
0.000000,1.000000,1
0.999955,0.000045,0
0.999747,0.000253,0
0.000202,0.999798,1
0.000003,0.999997,1
0.999946,0.000054,0
0.999966,0.000034,0
0.000192,0.999808,1
0.999958,0.000042,0
0.000029,0.999971,1
0.999613,0.000387,0
0.999825,0.000175,0
0.999991,0.000009,0
0.000942,0.999058,1
0.001347,0.998653,1
0.000184,0.999816,1
0.999929,0.000071,0
0.000053,0.999947,1
0.000011,0.999989,1
0.000058,0.999942,1
0.000024,0.999976,1
0.000003,0.999997,1
0.999945,0.000055,0
0.999987,0.000013,0
0.000575,0.999425,1
0.000073,0.999927,1
0.000000,1.000000,1
0.000185,0.999815,1
0.999998,0.000002,0
0.000101,0.999899,1
0.000010,0.999990,1
0.000713,0.999287,1
0.999988,0.000012,0
0.000000,1.000000,1
0.000444,0.999556,1
0.999971,0.000029,0
0.999616,0.000384,0
0.999996,0.000004,0
0.999986,0.000014,0
0.001175,0.998825,1
0.999979,0.000021,0
0.000944,0.999056,1
0.999952,0.000048,0
0.000201,0.999799,1
0.999993,0.000007,0
0.999968,0.000032,0
0.999865,0.000135,0
0.999969,0.000031,0
0.999875,0.000125,0
0.999831,0.000169,0
0.999956,0.000044,0
0.000039,0.999961,1
0.999845,0.000155,0
0.000728,0.999272,1
0.000708,0.999292,1
0.000113,0.999887,1
0.000185,0.999815,1
0.999991,0.000009,0
0.999977,0.000023,0
0.000094,0.999906,1
0.000132,0.999868,1
0.000006,0.999994,1
0.000027,0.999973,1
0.000000,1.000000,1
0.000840,0.999160,1
0.000131,0.999869,1
0.001650,0.998350,1
0.999974,0.000026,0
0.000021,0.999979,1
0.000259,0.999741,1
0.998669,0.001331,0
0.000009,0.999991,1
0.999969,0.000031,0
0.999722,0.000278,0
0.999827,0.000173,0
0.000033,0.999967,1
0.999939,0.000061,0
0.999994,0.000006,0
0.999862,0.000138,0
0.000457,0.999543,1
0.000254,0.999746,1
0.999235,0.000765,0
0.000042,0.999958,1
0.000006,0.999994,1
0.999968,0.000032,0
0.000195,0.999805,1
0.001797,0.998203,1
0.000004,0.999996,1
0.000171,0.999829,1
0.000057,0.999943,1
0.000130,0.999870,1
0.999983,0.000017,0
0.000008,0.999992,1
0.000035,0.999965,1
0.000023,0.999977,1
0.999583,0.000417,0
0.000005,0.999995,1
0.999946,0.000054,0
0.999879,0.000121,0
0.000146,0.999854,1
0.000261,0.999739,1
0.000067,0.999933,1
0.000295,0.999705,1
0.999960,0.000040,0
0.999920,0.000080,0
0.000017,0.999983,1
0.000062,0.999938,1
0.000003,0.999997,1
0.000007,0.999993,1
0.000143,0.999857,1
0.999973,0.000027,0
0.999977,0.000023,0
0.000019,0.999981,1
0.000000,1.000000,1
0.999991,0.000009,0
0.000068,0.999932,1
0.998041,0.001959,0
0.000174,0.999826,1
0.000000,1.000000,1
0.000011,0.999989,1
0.000004,0.999996,1
0.999904,0.000096,0
0.000010,0.999990,1
0.999949,0.000051,0
0.999995,0.000005,0
0.999815,0.000185,0
0.999911,0.000089,0
0.000240,0.999760,1
0.999941,0.000059,0
0.000040,0.999960,1
0.999916,0.000084,0
0.000001,0.999999,1
0.000010,0.999990,1
0.000138,0.999862,1
0.999987,0.000013,0
0.000593,0.999407,1
0.999966,0.000034,0
0.999990,0.000010,0
0.000012,0.999988,1
0.999716,0.000284,0
0.999974,0.000026,0
0.999759,0.000241,0
0.000009,0.999991,1
0.000064,0.999936,1
0.000305,0.999695,1
0.000075,0.999925,1
0.000113,0.999887,1
0.999926,0.000074,0
0.000086,0.999914,1
0.999996,0.000004,0
0.000002,0.999998,1
0.000004,0.999996,1
0.999509,0.000491,0
0.000696,0.999304,1
0.999810,0.000190,0
0.000031,0.999969,1
0.000004,0.999996,1
0.000015,0.999985,1
0.999985,0.000015,0
0.000012,0.999988,1
0.999973,0.000027,0
0.000028,0.999972,1
0.000345,0.999655,1
0.999963,0.000037,0
0.000074,0.999926,1
0.998836,0.001164,0
0.000162,0.999838,1
0.000020,0.999980,1
0.999992,0.000008,0
0.999945,0.000055,0
0.000221,0.999779,1
0.999851,0.000149,0
0.999833,0.000167,0
0.000422,0.999578,1
0.999987,0.000013,0
0.999949,0.000051,0
0.999975,0.000025,0
0.999928,0.000072,0
0.000017,0.999983,1
0.999962,0.000038,0
0.000218,0.999782,1
0.999993,0.000007,0
0.000033,0.999967,1
0.999874,0.000126,0
0.000147,0.999853,1
0.999948,0.000052,0
0.999984,0.000016,0
0.000140,0.999860,1
0.999894,0.000106,0
0.999987,0.000013,0
0.999923,0.000077,0
0.000111,0.999889,1
0.000007,0.999993,1
0.999991,0.000009,0
0.999906,0.000094,0
0.000121,0.999879,1
0.000010,0.999990,1
0.000320,0.999680,1
0.999937,0.000063,0
0.001259,0.998741,1
0.000037,0.999963,1
0.000093,0.999907,1
0.000008,0.999992,1
0.000068,0.999932,1
0.999993,0.000007,0
0.999699,0.000301,0
0.000042,0.999958,1
0.999998,0.000002,0
0.999691,0.000309,0
0.000035,0.999965,1
0.000111,0.999889,1
0.999289,0.000711,0
0.999994,0.000006,0
0.000011,0.999989,1
0.999977,0.000023,0
0.000020,0.999980,1
0.000034,0.999966,1
0.998107,0.001893,0
0.000000,1.000000,1
0.000047,0.999953,1
0.999951,0.000049,0
0.999976,0.000024,0
0.000004,0.999996,1
0.000008,0.999992,1
0.002712,0.997288,1
0.000004,0.999996,1
0.000009,0.999991,1
0.999976,0.000024,0
0.000008,0.999992,1
0.999948,0.000052,0
0.000062,0.999938,1
0.999892,0.000108,0
0.000026,0.999974,1
0.999951,0.000049,0
0.999976,0.000024,0
0.999796,0.000204,0
0.999561,0.000439,0
0.000393,0.999607,1
0.000026,0.999974,1
0.999984,0.000016,0
0.000126,0.999874,1
0.000003,0.999997,1
0.000026,0.999974,1
0.000053,0.999947,1
0.999981,0.000019,0
0.999863,0.000137,0
0.999952,0.000048,0
0.000194,0.999806,1
0.000164,0.999836,1
0.000041,0.999959,1
0.000015,0.999985,1
0.999842,0.000158,0
0.000027,0.999973,1
0.999991,0.000009,0
0.000050,0.999950,1
0.000056,0.999944,1
0.999333,0.000667,0
0.000003,0.999997,1
0.999880,0.000120,0
0.000009,0.999991,1
0.999988,0.000012,0
0.000136,0.999864,1
0.000690,0.999310,1
0.999889,0.000111,0
0.000011,0.999989,1
0.000001,0.999999,1
0.000006,0.999994,1
0.000005,0.999995,1
0.999946,0.000054,0
0.999966,0.000034,0
0.000082,0.999918,1
0.999776,0.000224,0
0.000403,0.999597,1
0.999911,0.000089,0
0.999936,0.000064,0
0.000026,0.999974,1
0.999945,0.000055,0
0.999934,0.000066,0
0.000001,0.999999,1
0.000034,0.999966,1
0.000319,0.999681,1
0.000005,0.999995,1
0.000071,0.999929,1
0.999982,0.000018,0
0.000740,0.999260,1
0.999946,0.000054,0
0.998699,0.001301,0
0.999937,0.000063,0
0.000037,0.999963,1
0.000041,0.999959,1
0.000000,1.000000,1
0.000060,0.999940,1
0.000131,0.999869,1
0.013640,0.986360,1
0.999908,0.000092,0
0.999970,0.000030,0
0.000100,0.999900,1
0.999845,0.000155,0
0.999914,0.000086,0
0.999799,0.000201,0
0.999981,0.000019,0
0.000012,0.999988,1
0.999832,0.000168,0
0.000074,0.999926,1
0.999822,0.000178,0
0.000104,0.999896,1
0.999686,0.000314,0
0.000037,0.999963,1
0.999941,0.000059,0
0.000042,0.999958,1
0.999913,0.000087,0
0.000067,0.999933,1
0.000017,0.999983,1
0.000566,0.999434,1
0.999978,0.000022,0
0.999905,0.000095,0
0.999648,0.000352,0
0.999889,0.000111,0
0.999968,0.000032,0
0.999972,0.000028,0
0.000014,0.999986,1
0.000027,0.999973,1
0.000115,0.999885,1
0.000000,1.000000,1
0.000755,0.999245,1
0.000574,0.999426,1
0.000000,1.000000,1
0.999934,0.000066,0
0.999991,0.000009,0
0.000199,0.999801,1
0.000005,0.999995,1
0.999684,0.000316,0
0.000009,0.999991,1
0.999998,0.000002,0
0.999951,0.000049,0
0.000078,0.999922,1
0.000143,0.999857,1
0.999971,0.000029,0
0.999908,0.000092,0
0.999958,0.000042,0
0.999977,0.000023,0
0.999688,0.000312,0
0.000035,0.999965,1
0.000107,0.999893,1
0.999998,0.000002,0
0.999916,0.000084,0
0.000006,0.999994,1
0.001415,0.998585,1
0.000003,0.999997,1
0.999977,0.000023,0
0.000057,0.999943,1
0.000064,0.999936,1
0.999401,0.000599,0
0.000054,0.999946,1
0.000004,0.999996,1
0.999994,0.000006,0
0.999972,0.000028,0
0.000171,0.999829,1
0.999949,0.000051,0
0.999988,0.000012,0
0.000073,0.999927,1
0.999950,0.000050,0
0.999869,0.000131,0
0.999001,0.000999,0
0.999768,0.000232,0
0.000006,0.999994,1
0.000008,0.999992,1
0.000107,0.999893,1
0.999996,0.000004,0
0.999967,0.000033,0
0.999981,0.000019,0
0.999829,0.000171,0
0.000334,0.999666,1
0.000005,0.999995,1
0.999995,0.000005,0
0.000086,0.999914,1
0.999670,0.000330,0
0.000003,0.999997,1
0.999985,0.000015,0
0.000063,0.999937,1
0.000049,0.999951,1
0.000030,0.999970,1
0.999997,0.000003,0
0.000060,0.999940,1
0.999913,0.000087,0
0.999208,0.000792,0
0.000085,0.999915,1
0.999555,0.000445,0
0.000743,0.999257,1
0.999969,0.000031,0
0.000000,1.000000,1
0.000002,0.999998,1
0.000006,0.999994,1
0.999926,0.000074,0
0.999912,0.000088,0
0.000012,0.999988,1
0.000030,0.999970,1
0.999925,0.000075,0
0.999997,0.000003,0
0.999908,0.000092,0
0.999995,0.000005,0
0.000055,0.999945,1
0.999950,0.000050,0
0.999951,0.000049,0
0.999999,0.000001,0
0.000334,0.999666,1
0.000005,0.999995,1
0.000037,0.999963,1
0.000068,0.999932,1
0.000083,0.999917,1
0.000362,0.999638,1
0.999891,0.000109,0
0.000014,0.999986,1
0.000010,0.999990,1
0.000016,0.999984,1
0.000006,0.999994,1
0.000453,0.999547,1
0.000037,0.999963,1
0.999785,0.000215,0
0.000440,0.999560,1
0.000008,0.999992,1
0.000170,0.999830,1
0.999590,0.000410,0
0.000005,0.999995,1
0.999876,0.000124,0
0.000001,0.999999,1
0.000018,0.999982,1
0.000024,0.999976,1
0.000040,0.999960,1
0.000241,0.999759,1
0.997129,0.002871,0
0.999884,0.000116,0
0.999935,0.000065,0
0.999975,0.000025,0
0.000005,0.999995,1
0.999999,0.000001,0
0.999761,0.000239,0
0.999995,0.000005,0
0.000008,0.999992,1
0.999999,0.000001,0
0.999982,0.000018,0
0.000102,0.999898,1
0.999963,0.000037,0
0.000092,0.999908,1
0.999971,0.000029,0
0.000023,0.999977,1
0.000004,0.999996,1
0.000279,0.999721,1
0.000225,0.999775,1
0.999982,0.000018,0
0.000113,0.999887,1
0.999756,0.000244,0
0.999819,0.000181,0
0.999958,0.000042,0
0.000369,0.999631,1
0.999976,0.000024,0
0.999758,0.000242,0
0.000032,0.999968,1
0.000050,0.999950,1
0.999949,0.000051,0
0.999084,0.000916,0
0.999777,0.000223,0
0.999998,0.000002,0
0.000010,0.999990,1
0.999993,0.000007,0
0.001147,0.998853,1
0.999743,0.000257,0
0.000004,0.999996,1
0.999719,0.000281,0
0.999918,0.000082,0
0.000402,0.999598,1
0.999862,0.000138,0
0.000033,0.999967,1
0.000589,0.999411,1
0.999625,0.000375,0
0.999977,0.000023,0
0.999948,0.000052,0
0.999889,0.000111,0
0.999600,0.000400,0
0.000035,0.999965,1
0.000032,0.999968,1
0.999848,0.000152,0
0.000143,0.999857,1
0.001488,0.998512,1
0.999984,0.000016,0
0.999928,0.000072,0
0.999970,0.000030,0
0.000000,1.000000,1
0.999919,0.000081,0
0.000005,0.999995,1
0.999962,0.000038,0
0.999947,0.000053,0
0.999913,0.000087,0
0.999798,0.000202,0
0.999918,0.000082,0
0.000019,0.999981,1
0.000005,0.999995,1
0.999952,0.000048,0
0.000000,1.000000,1
0.000263,0.999737,1
0.999778,0.000222,0
0.000128,0.999872,1
0.999962,0.000038,0
0.000001,0.999999,1
0.999988,0.000012,0
0.999983,0.000017,0
0.000060,0.999940,1
0.999889,0.000111,0
0.999997,0.000003,0
0.000026,0.999974,1
0.999943,0.000057,0
0.000321,0.999679,1
0.000090,0.999910,1
0.999894,0.000106,0
0.999981,0.000019,0
0.000083,0.999917,1
0.999928,0.000072,0
0.000503,0.999497,1
0.999787,0.000213,0
0.999990,0.000010,0
0.000010,0.999990,1
0.999984,0.000016,0
0.999800,0.000200,0
0.000147,0.999853,1
0.000110,0.999890,1
0.999711,0.000289,0
0.999918,0.000082,0
0.000069,0.999931,1
0.000039,0.999961,1
0.999413,0.000587,0
0.000005,0.999995,1
0.000235,0.999765,1
0.999958,0.000042,0
0.000013,0.999987,1
0.999954,0.000046,0
0.000736,0.999264,1
0.000082,0.999918,1
0.000066,0.999934,1
0.999944,0.000056,0
0.000483,0.999517,1
0.000007,0.999993,1
0.999520,0.000480,0
0.999985,0.000015,0
0.000001,0.999999,1
0.998459,0.001541,0
0.999972,0.000028,0
0.999943,0.000057,0
0.000030,0.999970,1
0.000008,0.999992,1
0.999998,0.000002,0
0.000005,0.999995,1
0.999982,0.000018,0
0.002217,0.997783,1
0.000109,0.999891,1
0.999968,0.000032,0
0.000002,0.999998,1
0.999194,0.000806,0
0.999997,0.000003,0
0.000000,1.000000,1
0.000059,0.999941,1
0.998857,0.001143,0
0.000105,0.999895,1
0.000019,0.999981,1
0.999983,0.000017,0
0.000300,0.999700,1
0.999411,0.000589,0
0.000025,0.999975,1
0.000029,0.999971,1
0.000049,0.999951,1
0.999998,0.000002,0
0.000001,0.999999,1
0.000046,0.999954,1
0.000201,0.999799,1
0.000295,0.999705,1
0.999973,0.000027,0
0.000001,0.999999,1
0.000107,0.999893,1
0.999966,0.000034,0
0.000018,0.999982,1
0.000062,0.999938,1
0.999655,0.000345,0
0.000001,0.999999,1
0.999669,0.000331,0
0.000001,0.999999,1
0.000483,0.999517,1
0.000015,0.999985,1
0.999996,0.000004,0
0.998060,0.001940,0
0.000810,0.999190,1
0.000040,0.999960,1
0.000036,0.999964,1
0.999971,0.000029,0
0.000046,0.999954,1
0.000003,0.999997,1
0.000003,0.999997,1
0.999996,0.000004,0
0.000002,0.999998,1
0.998937,0.001063,0
0.000043,0.999957,1
0.999780,0.000220,0
0.999905,0.000095,0
0.000000,1.000000,1
0.000020,0.999980,1
0.000094,0.999906,1
0.999986,0.000014,0
0.999951,0.000049,0
0.000016,0.999984,1
0.000037,0.999963,1
0.000000,1.000000,1
0.000015,0.999985,1
0.000017,0.999983,1
0.000016,0.999984,1
0.999990,0.000010,0
0.999958,0.000042,0
0.000016,0.999984,1
0.000093,0.999907,1
0.000139,0.999861,1
0.999997,0.000003,0
0.999997,0.000003,0
0.000020,0.999980,1
0.000037,0.999963,1
0.999952,0.000048,0
0.999943,0.000057,0
0.000008,0.999992,1
0.000103,0.999897,1
0.000028,0.999972,1
0.999987,0.000013,0
0.999983,0.000017,0
0.000029,0.999971,1
0.999965,0.000035,0
0.000303,0.999697,1
0.000028,0.999972,1
0.000093,0.999907,1
0.000134,0.999866,1
0.000003,0.999997,1
0.000020,0.999980,1
0.000000,1.000000,1
0.999685,0.000315,0
0.999531,0.000469,0
0.999956,0.000044,0
0.000001,0.999999,1
0.999954,0.000046,0
0.000017,0.999983,1
0.001695,0.998305,1
0.000022,0.999978,1
0.999936,0.000064,0
0.992646,0.007354,0
0.000199,0.999801,1
0.999972,0.000028,0
0.999943,0.000057,0
0.000117,0.999883,1
0.000064,0.999936,1
0.000003,0.999997,1
0.999231,0.000769,0
0.000505,0.999495,1
0.999518,0.000482,0
0.000014,0.999986,1
0.999937,0.000063,0
0.000044,0.999956,1
0.000444,0.999556,1
0.999900,0.000100,0
0.999985,0.000015,0
0.999686,0.000314,0
0.000208,0.999792,1
0.998859,0.001141,0
0.999895,0.000105,0
0.000000,1.000000,1
0.000006,0.999994,1
0.999985,0.000015,0
0.999969,0.000031,0
0.999734,0.000266,0
0.999940,0.000060,0
0.999936,0.000064,0
0.000089,0.999911,1
0.000063,0.999937,1
0.000000,1.000000,1
0.000011,0.999989,1
0.000027,0.999973,1
0.999697,0.000303,0
0.000106,0.999894,1
0.000050,0.999950,1
0.000563,0.999437,1
0.000000,1.000000,1
0.999943,0.000057,0
0.999969,0.000031,0
0.000062,0.999938,1
0.999993,0.000007,0
0.001219,0.998781,1
0.000007,0.999993,1
0.000000,1.000000,1
0.000011,0.999989,1
0.000001,0.999999,1
0.000024,0.999976,1
0.000727,0.999273,1
0.999552,0.000448,0
0.000087,0.999913,1
0.000875,0.999125,1
0.000005,0.999995,1
0.999950,0.000050,0
0.999997,0.000003,0
0.999909,0.000091,0
0.999978,0.000022,0
0.000004,0.999996,1
0.999993,0.000007,0
0.999961,0.000039,0
0.000017,0.999983,1
0.999708,0.000292,0
0.999999,0.000001,0
0.000014,0.999986,1
0.000073,0.999927,1
0.000116,0.999884,1
0.999971,0.000029,0
0.000000,1.000000,1
0.000162,0.999838,1
0.999999,0.000001,0
0.000099,0.999901,1
0.999959,0.000041,0
0.999959,0.000041,0
0.000095,0.999905,1
0.000105,0.999895,1
0.000018,0.999982,1
0.000000,1.000000,1
0.000037,0.999963,1
0.999978,0.000022,0
0.000293,0.999707,1
0.999923,0.000077,0
0.000081,0.999919,1
0.999935,0.000065,0
0.000514,0.999486,1
0.000157,0.999843,1
0.000014,0.999986,1
0.000000,1.000000,1
0.999904,0.000096,0
0.000050,0.999950,1
0.000304,0.999696,1
0.999889,0.000111,0
0.999967,0.000033,0
0.000282,0.999718,1
0.000000,1.000000,1
0.999989,0.000011,0
0.000965,0.999035,1
0.999917,0.000083,0
0.000040,0.999960,1
0.000613,0.999387,1
0.000107,0.999893,1
0.999909,0.000091,0
0.000196,0.999804,1
0.999999,0.000001,0
0.999963,0.000037,0
0.000230,0.999770,1
0.999863,0.000137,0
0.998606,0.001394,0
0.000044,0.999956,1
0.999972,0.000028,0
0.000001,0.999999,1
0.999147,0.000853,0
0.999965,0.000035,0
0.000009,0.999991,1
0.999875,0.000125,0
0.000052,0.999948,1
0.999864,0.000136,0
0.000399,0.999601,1
0.999590,0.000410,0
0.000020,0.999980,1
0.000092,0.999908,1
0.000530,0.999470,1
0.999323,0.000677,0
0.000447,0.999553,1
0.000000,1.000000,1
0.000060,0.999940,1
0.000037,0.999963,1
0.000025,0.999975,1
0.999962,0.000038,0
0.999822,0.000178,0
0.999620,0.000380,0
0.000253,0.999747,1
0.999716,0.000284,0
0.999632,0.000368,0
0.999711,0.000289,0
0.000056,0.999944,1
0.000119,0.999881,1
0.001241,0.998759,1
0.000015,0.999985,1
0.999965,0.000035,0
0.999817,0.000183,0
0.000098,0.999902,1
0.999998,0.000002,0
0.000004,0.999996,1
0.000029,0.999971,1
0.000121,0.999879,1
0.000464,0.999536,1
0.000016,0.999984,1
0.999531,0.000469,0
0.999785,0.000215,0
0.999995,0.000005,0
0.000011,0.999989,1
0.000011,0.999989,1
0.000012,0.999988,1
0.011049,0.988951,1
0.000315,0.999685,1
0.999998,0.000002,0
0.000006,0.999994,1
0.999879,0.000121,0
0.999937,0.000063,0
0.000159,0.999841,1
0.000001,0.999999,1
0.000047,0.999953,1
0.999950,0.000050,0
0.000000,1.000000,1
0.999901,0.000099,0
0.999469,0.000531,0
0.000010,0.999990,1
0.000223,0.999777,1
0.999980,0.000020,0
0.000000,1.000000,1
0.000197,0.999803,1
0.999946,0.000054,0
0.999225,0.000775,0
0.000108,0.999892,1
0.000006,0.999994,1
0.000131,0.999869,1
0.000025,0.999975,1
0.000001,0.999999,1
0.000027,0.999973,1
0.999736,0.000264,0
0.000151,0.999849,1
0.000004,0.999996,1
0.999925,0.000075,0
0.000910,0.999090,1
0.000003,0.999997,1
0.000046,0.999954,1
0.999888,0.000112,0
0.999709,0.000291,0
0.000364,0.999636,1
0.000164,0.999836,1
0.999918,0.000082,0
0.998088,0.001912,0
0.999751,0.000249,0
0.999813,0.000187,0
0.000014,0.999986,1
0.999235,0.000765,0
0.000144,0.999856,1
0.000015,0.999985,1
0.000011,0.999989,1
0.000001,0.999999,1
0.000236,0.999764,1
0.000013,0.999987,1
0.999992,0.000008,0
0.001335,0.998665,1
0.999889,0.000111,0
0.000003,0.999997,1
0.999997,0.000003,0
0.999996,0.000004,0
0.000005,0.999995,1
0.000023,0.999977,1
0.999938,0.000062,0
0.000008,0.999992,1
0.000003,0.999997,1
0.008793,0.991207,1
0.999991,0.000009,0
0.000002,0.999998,1
0.000236,0.999764,1
0.999974,0.000026,0
0.999757,0.000243,0
0.999748,0.000252,0
