score0,score1,class
0.999505,0.000495,0
0.000131,0.999869,1
0.058830,0.941170,1
0.999679,0.000321,0
0.000330,0.999670,1
0.000384,0.999616,1
0.999176,0.000824,0
0.000064,0.999936,1
0.998323,0.001677,0
0.003202,0.996798,1
0.003260,0.996740,1
0.996336,0.003664,0
0.999847,0.000153,0
0.999445,0.000555,0
0.998815,0.001185,0
0.999935,0.000065,0
0.998396,0.001604,0
0.000593,0.999407,1
0.000274,0.999726,1
0.999389,0.000611,0
0.999266,0.000734,0
0.999214,0.000786,0
0.000236,0.999764,1
0.999513,0.000487,0
0.998990,0.001010,0
0.999852,0.000148,0
0.998870,0.001130,0
0.001644,0.998356,1
0.002952,0.997048,1
0.003684,0.996316,1
0.999424,0.000576,0
0.000402,0.999598,1
0.979624,0.020376,0
0.000049,0.999951,1
0.000022,0.999978,1
0.999183,0.000817,0
0.998344,0.001656,0
0.000945,0.999055,1
0.000220,0.999780,1
0.999531,0.000469,0
0.998150,0.001850,0
0.000747,0.999253,1
0.998972,0.001028,0
0.000484,0.999516,1
0.995569,0.004431,0
0.999311,0.000689,0
0.999263,0.000737,0
0.001046,0.998954,1
0.001059,0.998941,1
0.001864,0.998136,1
0.999493,0.000507,0
0.000072,0.999928,1
0.000236,0.999764,1
0.000884,0.999116,1
0.000400,0.999600,1
0.000126,0.999874,1
0.999139,0.000861,0
0.999930,0.000070,0
0.001510,0.998490,1
0.001016,0.998984,1
0.000062,0.999938,1
0.001113,0.998887,1
0.999842,0.000158,0
0.002187,0.997813,1
0.000084,0.999916,1
0.005814,0.994186,1
0.999771,0.000229,0
0.000025,0.999975,1
0.006320,0.993680,1
0.998702,0.001298,0
0.999025,0.000975,0
0.999710,0.000290,0
0.999789,0.000211,0
0.035024,0.964976,1
0.999915,0.000085,0
0.006115,0.993885,1
0.998840,0.001160,0
0.001508,0.998492,1
0.999537,0.000463,0
0.998791,0.001209,0
0.998957,0.001043,0
0.999744,0.000256,0
0.998763,0.001237,0
0.999259,0.000741,0
0.998993,0.001007,0
0.000247,0.999753,1
0.998690,0.001310,0
0.005467,0.994533,1
0.001604,0.998396,1
0.006634,0.993366,1
0.002557,0.997443,1
0.998903,0.001097,0
0.999391,0.000609,0
0.000979,0.999021,1
0.000531,0.999469,1
0.000257,0.999743,1
0.000430,0.999570,1
0.000015,0.999985,1
0.009781,0.990219,1
0.001430,0.998570,1
0.013563,0.986437,1
0.999468,0.000532,0
0.000961,0.999039,1
0.003634,0.996366,1
0.996364,0.003636,0
0.000167,0.999833,1
0.998794,0.001206,0
0.998815,0.001185,0
0.997645,0.002355,0
0.001018,0.998982,1
0.999522,0.000478,0
0.999777,0.000223,0
0.999325,0.000675,0
0.001457,0.998543,1
0.002047,0.997953,1
0.991499,0.008501,0
0.000407,0.999593,1
0.000075,0.999925,1
0.998783,0.001217,0
0.000783,0.999217,1
0.005744,0.994256,1
0.000521,0.999479,1
0.002401,0.997599,1
0.000919,0.999081,1
0.001324,0.998676,1
0.999715,0.000285,0
0.000090,0.999910,1
0.000424,0.999576,1
0.000457,0.999543,1
0.995333,0.004667,0
0.000319,0.999681,1
0.998405,0.001595,0
0.999486,0.000514,0
0.000891,0.999109,1
0.000780,0.999220,1
0.000277,0.999723,1
0.000949,0.999051,1
0.999685,0.000315,0
0.999270,0.000730,0
0.001463,0.998537,1
0.000725,0.999275,1
0.000144,0.999856,1
0.000049,0.999951,1
0.000842,0.999158,1
0.999879,0.000121,0
0.999887,0.000113,0
0.000649,0.999351,1
0.000190,0.999810,1
0.999589,0.000411,0
0.001050,0.998950,1
0.984156,0.015844,0
0.001445,0.998555,1
0.000033,0.999967,1
0.000348,0.999652,1
0.000229,0.999771,1
0.999712,0.000288,0
0.000221,0.999779,1
0.999583,0.000417,0
0.999897,0.000103,0
0.999353,0.000647,0
0.999192,0.000808,0
0.001413,0.998587,1
0.999602,0.000398,0
0.001184,0.998816,1
0.999284,0.000716,0
0.000238,0.999762,1
0.000173,0.999827,1
0.000340,0.999660,1
0.999471,0.000529,0
0.001922,0.998078,1
0.998136,0.001864,0
0.999340,0.000660,0
0.000170,0.999830,1
0.998640,0.001360,0
0.999285,0.000715,0
0.998421,0.001579,0
0.000265,0.999735,1
0.002837,0.997163,1
0.002075,0.997925,1
0.000627,0.999373,1
0.000173,0.999827,1
0.998314,0.001686,0
0.000366,0.999634,1
0.999877,0.000123,0
0.000058,0.999942,1
0.000077,0.999923,1
0.997594,0.002406,0
0.002548,0.997452,1
0.998284,0.001716,0
0.000358,0.999642,1
0.000255,0.999745,1
0.000917,0.999083,1
0.999578,0.000422,0
0.000047,0.999953,1
0.999846,0.000154,0
0.000263,0.999737,1
0.001510,0.998490,1
0.999887,0.000113,0
0.000717,0.999283,1
0.995084,0.004916,0
0.002503,0.997497,1
0.000288,0.999712,1
0.999603,0.000397,0
0.999123,0.000877,0
0.001173,0.998827,1
0.998207,0.001793,0
0.998815,0.001185,0
0.007157,0.992843,1
0.999744,0.000256,0
0.999493,0.000507,0
0.999168,0.000832,0
0.998823,0.001177,0
0.000465,0.999535,1
0.999755,0.000245,0
0.001658,0.998342,1
0.999607,0.000393,0
0.000565,0.999435,1
0.999326,0.000674,0
0.000883,0.999117,1
0.999248,0.000752,0
0.999556,0.000444,0
0.000690,0.999310,1
0.999766,0.000234,0
0.999744,0.000256,0
0.998556,0.001444,0
0.001222,0.998778,1
0.000444,0.999556,1
0.999708,0.000292,0
0.998497,0.001503,0
0.000510,0.999490,1
0.000105,0.999895,1
0.000727,0.999273,1
0.998905,0.001095,0
0.012095,0.987905,1
0.000486,0.999514,1
0.002094,0.997906,1
0.000138,0.999862,1
0.000877,0.999123,1
0.999604,0.000396,0
0.998199,0.001801,0
0.000186,0.999814,1
0.999789,0.000211,0
0.997578,0.002422,0
0.000203,0.999797,1
0.000627,0.999373,1
0.997850,0.002150,0
0.999687,0.000313,0
0.000144,0.999856,1
0.999453,0.000547,0
0.000291,0.999709,1
0.000526,0.999474,1
0.997959,0.002041,0
0.000020,0.999980,1
0.000332,0.999668,1
0.999297,0.000703,0
0.998341,0.001659,0
0.000427,0.999573,1
0.000048,0.999952,1
0.026067,0.973933,1
0.000049,0.999951,1
0.000154,0.999846,1
0.998927,0.001073,0
0.000764,0.999236,1
0.999431,0.000569,0
0.000679,0.999321,1
0.999771,0.000229,0
0.000371,0.999629,1
0.996763,0.003237,0
0.998989,0.001011,0
0.998421,0.001579,0
0.994848,0.005152,0
0.001510,0.998490,1
0.000671,0.999329,1
0.999723,0.000277,0
0.001477,0.998523,1
0.000056,0.999944,1
0.000098,0.999902,1
0.000568,0.999432,1
0.999016,0.000984,0
0.998679,0.001321,0
0.999467,0.000533,0
0.003951,0.996049,1
0.001139,0.998861,1
0.000350,0.999650,1
0.000275,0.999725,1
0.997764,0.002236,0
0.000065,0.999935,1
0.999345,0.000655,0
0.000673,0.999327,1
0.001409,0.998591,1
0.996060,0.003940,0
0.000158,0.999842,1
0.999793,0.000207,0
0.000252,0.999748,1
0.999692,0.000308,0
0.001450,0.998550,1
0.001460,0.998540,1
0.999566,0.000434,0
0.001121,0.998879,1
0.000120,0.999880,1
0.000268,0.999732,1
0.000262,0.999738,1
0.999477,0.000523,0
0.999360,0.000640,0
0.001500,0.998500,1
0.999251,0.000749,0
0.002270,0.997730,1
0.998875,0.001125,0
0.998339,0.001661,0
0.000204,0.999796,1
0.997323,0.002677,0
0.999772,0.000228,0
0.000023,0.999977,1
0.000620,0.999380,1
0.012776,0.987224,1
0.000230,0.999770,1
0.000547,0.999453,1
0.999478,0.000522,0
0.009653,0.990347,1
0.999485,0.000515,0
0.991363,0.008637,0
0.999249,0.000751,0
0.000320,0.999680,1
0.003082,0.996918,1
0.000107,0.999893,1
0.000230,0.999770,1
0.001582,0.998418,1
0.016132,0.983868,1
0.998672,0.001328,0
0.999641,0.000359,0
0.000563,0.999437,1
0.999315,0.000685,0
0.998223,0.001777,0
0.998254,0.001746,0
0.998153,0.001847,0
0.000289,0.999711,1
0.999360,0.000640,0
0.000955,0.999045,1
0.999622,0.000378,0
0.000217,0.999783,1
0.996214,0.003786,0
0.000812,0.999188,1
0.999450,0.000550,0
0.000257,0.999743,1
0.999283,0.000717,0
0.000633,0.999367,1
0.000041,0.999959,1
0.005027,0.994973,1
0.999712,0.000288,0
0.997860,0.002140,0
0.998528,0.001472,0
0.998704,0.001296,0
0.998426,0.001574,0
0.999693,0.000307,0
0.000678,0.999322,1
0.000434,0.999566,1
0.001062,0.998938,1
0.000012,0.999988,1
0.000933,0.999067,1
0.001890,0.998110,1
0.000162,0.999838,1
0.998569,0.001431,0
0.999528,0.000472,0
0.004154,0.995846,1
0.000489,0.999511,1
0.999068,0.000932,0
0.000084,0.999916,1
0.999804,0.000196,0
0.999014,0.000986,0
0.000605,0.999395,1
0.000680,0.999320,1
0.999762,0.000238,0
0.999018,0.000982,0
0.999679,0.000321,0
0.997963,0.002037,0
0.997020,0.002980,0
0.000349,0.999651,1
0.000940,0.999060,1
0.999832,0.000168,0
0.997925,0.002075,0
0.000310,0.999690,1
0.008094,0.991906,1
0.000170,0.999830,1
0.999786,0.000214,0
0.000529,0.999471,1
0.001055,0.998945,1
0.997056,0.002944,0
0.000599,0.999401,1
0.000253,0.999747,1
0.999809,0.000191,0
0.999315,0.000685,0
0.002018,0.997982,1
0.999233,0.000767,0
0.999757,0.000243,0
0.000727,0.999273,1
0.999431,0.000569,0
0.999185,0.000815,0
0.996290,0.003710,0
0.999316,0.000684,0
0.000020,0.999980,1
0.000134,0.999866,1
0.001330,0.998670,1
0.999734,0.000266,0
0.999453,0.000547,0
0.997643,0.002357,0
0.996571,0.003429,0
0.002260,0.997740,1
0.000219,0.999781,1
0.999332,0.000668,0
0.000669,0.999331,1
0.982398,0.017602,0
0.000220,0.999780,1
0.997521,0.002479,0
0.000807,0.999193,1
0.000122,0.999878,1
0.000867,0.999133,1
0.999057,0.000943,0
0.000888,0.999112,1
0.999459,0.000541,0
0.998445,0.001555,0
0.000354,0.999646,1
0.998185,0.001815,0
0.017669,0.982331,1
0.998398,0.001602,0
0.000004,0.999996,1
0.000138,0.999862,1
0.000049,0.999951,1
0.999677,0.000323,0
0.998895,0.001105,0
0.000409,0.999591,1
0.000102,0.999898,1
0.999463,0.000537,0
0.999730,0.000270,0
0.999319,0.000681,0
0.999794,0.000206,0
0.000544,0.999456,1
0.999651,0.000349,0
0.999289,0.000711,0
0.999891,0.000109,0
0.000707,0.999293,1
0.000068,0.999932,1
0.000406,0.999594,1
0.000951,0.999049,1
0.000779,0.999221,1
0.002044,0.997956,1
0.999124,0.000876,0
0.000168,0.999832,1
0.000328,0.999672,1
0.000057,0.999943,1
0.000315,0.999685,1
0.001734,0.998266,1
0.000703,0.999297,1
0.997660,0.002340,0
0.007453,0.992547,1
0.000152,0.999848,1
0.000512,0.999488,1
0.998062,0.001938,0
0.000762,0.999238,1
0.998265,0.001735,0
0.000099,0.999901,1
0.000180,0.999820,1
0.001206,0.998794,1
0.001235,0.998765,1
0.001306,0.998694,1
0.986373,0.013627,0
0.999171,0.000829,0
0.998883,0.001117,0
0.999019,0.000981,0
0.000091,0.999909,1
0.999868,0.000132,0
0.999055,0.000945,0
0.999701,0.000299,0
0.000096,0.999904,1
0.999865,0.000135,0
0.999788,0.000212,0
0.000406,0.999594,1
0.998096,0.001904,0
0.001240,0.998760,1
0.998830,0.001170,0
0.000292,0.999708,1
0.000347,0.999653,1
0.000744,0.999256,1
0.000216,0.999784,1
0.999786,0.000214,0
0.001600,0.998400,1
0.998779,0.001221,0
0.998997,0.001003,0
0.999574,0.000426,0
0.002642,0.997358,1
0.998852,0.001148,0
0.998984,0.001016,0
0.000190,0.999810,1
0.000105,0.999895,1
0.999688,0.000312,0
0.994887,0.005113,0
0.998977,0.001023,0
0.999915,0.000085,0
0.000172,0.999828,1
0.999819,0.000181,0
0.010103,0.989897,1
0.998171,0.001829,0
0.000114,0.999886,1
0.997841,0.002159,0
0.999559,0.000441,0
0.001890,0.998110,1
0.999651,0.000349,0
0.000413,0.999587,1
0.004794,0.995206,1
0.996869,0.003131,0
0.999376,0.000624,0
0.999641,0.000359,0
0.999612,0.000388,0
0.985571,0.014429,0
0.000128,0.999872,1
0.002813,0.997187,1
0.999570,0.000430,0
0.000955,0.999045,1
0.004101,0.995899,1
0.999744,0.000256,0
0.999435,0.000565,0
0.999849,0.000151,0
0.000047,0.999953,1
0.999182,0.000818,0
0.000075,0.999925,1
0.999677,0.000323,0
0.998674,0.001326,0
0.999368,0.000632,0
0.999416,0.000584,0
0.999374,0.000626,0
0.000426,0.999574,1
0.000220,0.999780,1
0.999379,0.000621,0
0.000255,0.999745,1
0.001089,0.998911,1
0.999311,0.000689,0
0.001130,0.998870,1
0.998771,0.001229,0
0.000078,0.999922,1
0.999638,0.000362,0
0.999469,0.000531,0
0.001025,0.998975,1
0.997330,0.002670,0
0.999705,0.000295,0
0.000072,0.999928,1
0.999494,0.000506,0
0.001866,0.998134,1
0.000695,0.999305,1
0.999676,0.000324,0
0.999713,0.000287,0
0.000354,0.999646,1
0.999218,0.000782,0
0.002680,0.997320,1
0.998549,0.001451,0
0.999260,0.000740,0
0.000084,0.999916,1
0.999715,0.000285,0
0.998059,0.001941,0
0.001817,0.998183,1
0.000101,0.999899,1
0.997930,0.002070,0
0.999438,0.000562,0
0.002302,0.997698,1
0.000500,0.999500,1
0.994445,0.005555,0
0.000499,0.999501,1
0.000787,0.999213,1
0.999402,0.000598,0
0.000373,0.999627,1
0.998229,0.001771,0
0.002148,0.997852,1
0.002727,0.997273,1
0.001602,0.998398,1
0.999413,0.000587,0
0.006805,0.993195,1
0.000219,0.999781,1
0.993834,0.006166,0
0.998787,0.001213,0
0.000010,0.999990,1
0.995878,0.004122,0
0.999680,0.000320,0
0.999693,0.000307,0
0.001006,0.998994,1
0.000222,0.999778,1
0.999574,0.000426,0
0.000035,0.999965,1
0.999277,0.000723,0
0.015488,0.984512,1
0.001018,0.998982,1
0.999141,0.000859,0
0.000043,0.999957,1
0.993726,0.006274,0
0.999909,0.000091,0
0.000015,0.999985,1
0.001681,0.998319,1
0.993010,0.006990,0
0.002824,0.997176,1
0.000485,0.999515,1
0.999692,0.000308,0
0.000953,0.999047,1
0.997453,0.002547,0
0.000568,0.999432,1
0.000571,0.999429,1
0.000138,0.999862,1
0.999814,0.000186,0
0.000216,0.999784,1
0.000699,0.999301,1
0.000185,0.999815,1
0.001130,0.998870,1
0.999824,0.000176,0
0.000054,0.999946,1
0.001239,0.998761,1
0.998885,0.001115,0
0.000120,0.999880,1
0.001181,0.998819,1
0.999366,0.000634,0
0.000425,0.999575,1
0.998601,0.001399,0
0.000031,0.999969,1
0.000680,0.999320,1
0.000061,0.999939,1
0.999801,0.000199,0
0.998726,0.001274,0
0.002398,0.997602,1
0.000307,0.999693,1
0.000486,0.999514,1
0.999692,0.000308,0
0.000281,0.999719,1
0.000230,0.999770,1
0.000170,0.999830,1
0.999845,0.000155,0
0.000063,0.999937,1
0.998607,0.001393,0
0.001040,0.998960,1
0.987860,0.012140,0
0.998130,0.001870,0
0.000006,0.999994,1
0.000121,0.999879,1
0.001385,0.998615,1
0.999066,0.000934,0
0.999405,0.000595,0
0.000780,0.999220,1
0.000578,0.999422,1
0.000010,0.999990,1
0.000309,0.999691,1
0.000819,0.999181,1
0.000503,0.999497,1
0.999243,0.000757,0
0.999850,0.000150,0
0.000107,0.999893,1
0.000321,0.999679,1
0.000528,0.999472,1
0.999930,0.000070,0
0.999852,0.000148,0
0.000416,0.999584,1
0.000388,0.999612,1
0.998618,0.001382,0
0.999142,0.000858,0
0.000328,0.999672,1
0.000484,0.999516,1
0.000108,0.999892,1
0.998965,0.001035,0
0.999744,0.000256,0
0.000490,0.999510,1
0.999917,0.000083,0
0.001277,0.998723,1
0.000189,0.999811,1
0.001107,0.998893,1
0.001182,0.998818,1
0.000013,0.999987,1
0.000779,0.999221,1
0.000107,0.999893,1
0.998728,0.001272,0
0.990962,0.009038,0
0.999755,0.000245,0
0.000294,0.999706,1
0.998610,0.001390,0
0.000300,0.999700,1
0.002184,0.997816,1
0.000097,0.999903,1
0.999350,0.000650,0
0.991085,0.008915,0
0.000800,0.999200,1
0.999264,0.000736,0
0.999223,0.000777,0
0.001049,0.998951,1
0.000502,0.999498,1
0.000066,0.999934,1
0.996872,0.003128,0
0.004768,0.995232,1
0.999380,0.000620,0
0.000139,0.999861,1
0.999555,0.000445,0
0.000185,0.999815,1
0.003594,0.996406,1
0.999029,0.000971,0
0.999299,0.000701,0
0.997439,0.002561,0
0.001049,0.998951,1
0.995696,0.004304,0
0.999410,0.000590,0
0.000005,0.999995,1
0.000049,0.999951,1
0.999728,0.000272,0
0.998852,0.001148,0
0.997590,0.002410,0
0.991460,0.008540,0
0.999429,0.000571,0
0.000259,0.999741,1
0.002225,0.997775,1
0.000011,0.999989,1
0.000358,0.999642,1
0.000383,0.999617,1
0.999519,0.000481,0
0.000749,0.999251,1
0.000617,0.999383,1
0.005230,0.994770,1
0.000007,0.999993,1
0.999271,0.000729,0
0.999343,0.000657,0
0.000361,0.999639,1
0.999742,0.000258,0
0.017589,0.982411,1
0.000235,0.999765,1
0.000191,0.999809,1
0.000154,0.999846,1
0.000191,0.999809,1
0.000333,0.999667,1
0.006121,0.993879,1
0.994317,0.005683,0
0.000126,0.999874,1
0.008225,0.991775,1
0.000447,0.999553,1
0.999662,0.000338,0
0.999532,0.000468,0
0.999624,0.000376,0
0.999148,0.000852,0
0.000465,0.999535,1
0.999353,0.000647,0
0.999672,0.000328,0
0.000173,0.999827,1
0.997825,0.002175,0
0.999839,0.000161,0
0.000371,0.999629,1
0.001283,0.998717,1
0.000991,0.999009,1
0.999673,0.000327,0
0.000008,0.999992,1
0.000800,0.999200,1
0.999801,0.000199,0
0.001445,0.998555,1
0.998674,0.001326,0
0.999440,0.000560,0
0.001173,0.998827,1
0.000984,0.999016,1
0.000243,0.999757,1
0.000086,0.999914,1
0.000957,0.999043,1
0.999119,0.000881,0
0.001196,0.998804,1
0.999368,0.000632,0
0.001490,0.998510,1
0.999188,0.000812,0
0.008519,0.991481,1
0.002264,0.997736,1
0.000573,0.999427,1
0.000028,0.999972,1
0.999673,0.000327,0
0.000557,0.999443,1
0.000629,0.999371,1
0.999439,0.000561,0
0.999311,0.000689,0
0.001072,0.998928,1
0.000021,0.999979,1
0.999611,0.000389,0
0.001574,0.998426,1
0.998820,0.001180,0
0.000949,0.999051,1
0.003528,0.996472,1
0.001124,0.998876,1
0.999563,0.000437,0
0.001674,0.998326,1
0.999901,0.000099,0
0.999236,0.000764,0
0.000807,0.999193,1
0.999294,0.000706,0
0.996065,0.003935,0
0.000186,0.999814,1
0.999830,0.000170,0
0.000123,0.999877,1
0.996233,0.003767,0
0.997894,0.002106,0
0.001209,0.998791,1
0.999438,0.000562,0
0.000157,0.999843,1
0.998090,0.001910,0
0.003528,0.996472,1
0.997278,0.002722,0
0.000485,0.999515,1
0.000686,0.999314,1
0.005135,0.994865,1
0.994848,0.005152,0
0.000162,0.999838,1
0.000108,0.999892,1
0.000457,0.999543,1
0.000553,0.999447,1
0.000440,0.999560,1
0.999642,0.000358,0
0.999115,0.000885,0
0.998874,0.001126,0
0.000866,0.999134,1
0.999309,0.000691,0
0.996602,0.003398,0
0.997760,0.002240,0
0.000199,0.999801,1
0.002978,0.997022,1
0.005529,0.994471,1
0.000084,0.999916,1
0.999556,0.000444,0
0.999375,0.000625,0
0.001585,0.998415,1
0.999683,0.000317,0
0.000674,0.999326,1
0.000985,0.999015,1
0.000713,0.999287,1
0.001850,0.998150,1
0.000437,0.999563,1
0.998112,0.001888,0
0.996176,0.003824,0
0.999591,0.000409,0
0.000288,0.999712,1
0.000094,0.999906,1
0.000553,0.999447,1
0.138751,0.861249,1
0.001035,0.998965,1
0.999789,0.000211,0
0.000241,0.999759,1
0.999519,0.000481,0
0.998406,0.001594,0
0.000965,0.999035,1
0.000088,0.999912,1
0.000530,0.999470,1
0.999066,0.000934,0
0.000086,0.999914,1
0.999580,0.000420,0
0.996109,0.003891,0
0.000344,0.999656,1
0.001704,0.998296,1
0.999384,0.000616,0
0.000042,0.999958,1
0.000787,0.999213,1
0.999634,0.000366,0
0.995630,0.004370,0
0.003762,0.996238,1
0.000640,0.999360,1
0.001621,0.998379,1
0.002136,0.997864,1
0.000107,0.999893,1
0.000062,0.999938,1
0.998235,0.001765,0
0.000957,0.999043,1
0.000128,0.999872,1
0.994114,0.005886,0
0.006960,0.993040,1
0.000224,0.999776,1
0.000476,0.999524,1
0.999040,0.000960,0
0.998266,0.001734,0
0.001072,0.998928,1
0.001090,0.998910,1
0.998984,0.001016,0
0.983521,0.016479,0
0.997784,0.002216,0
0.999395,0.000605,0
0.000277,0.999723,1
0.988990,0.011010,0
0.001365,0.998635,1
0.000223,0.999777,1
0.000065,0.999935,1
0.000011,0.999989,1
0.001278,0.998722,1
0.000325,0.999675,1
0.999608,0.000392,0
0.008526,0.991474,1
0.998935,0.001065,0
0.000137,0.999863,1
0.999557,0.000443,0
0.999801,0.000199,0
0.000390,0.999610,1
0.000588,0.999412,1
0.999609,0.000391,0
0.000116,0.999884,1
0.000215,0.999785,1
0.011941,0.988059,1
0.999647,0.000353,0
0.000063,0.999937,1
0.000936,0.999064,1
0.999674,0.000326,0
0.994238,0.005762,0
0.996135,0.003865,0
