score0,score1,score2,score3,score4,score5,class
0.000002,0.000000,0.000001,0.000033,0.000001,0.999963,5
0.000001,0.000000,0.000001,0.000002,0.999992,0.000005,4
0.000001,0.000000,0.000001,0.000047,0.000000,0.999951,5
0.000007,0.000007,0.999981,0.000000,0.000001,0.000003,2
0.000277,0.041518,0.957877,0.000028,0.000113,0.000188,2
0.000034,0.000027,0.000014,0.999699,0.000103,0.000124,3
0.000198,0.000083,0.000130,0.985300,0.013769,0.000520,3
0.000005,0.000005,0.999985,0.000001,0.000001,0.000003,2
0.000001,0.000002,0.000001,0.000235,0.000007,0.999755,5
0.002442,0.000091,0.997254,0.000043,0.000063,0.000106,2
0.000862,0.998753,0.000048,0.000178,0.000048,0.000111,1
0.997319,0.002629,0.000013,0.000005,0.000009,0.000026,0
0.000003,0.000002,0.000001,0.000007,0.999980,0.000006,4
0.000054,0.000013,0.000053,0.045096,0.954648,0.000136,4
0.000012,0.999979,0.000003,0.000000,0.000002,0.000004,1
0.000002,0.000001,0.000001,0.000001,0.999989,0.000007,4
0.000045,0.000057,0.999864,0.000002,0.000018,0.000015,2
0.000016,0.000002,0.000002,0.999673,0.000282,0.000025,3
0.000002,0.000000,0.000001,0.000138,0.000001,0.999857,5
0.000037,0.000019,0.999927,0.000001,0.000007,0.000009,2
0.999864,0.000078,0.000046,0.000001,0.000006,0.000005,0
0.000003,0.000003,0.999991,0.000000,0.000002,0.000002,2
0.000001,0.000002,0.000001,0.000357,0.000001,0.999638,5
0.000010,0.000005,0.000008,0.999928,0.000002,0.000047,3
0.999864,0.000093,0.000035,0.000001,0.000002,0.000006,0
0.000002,0.000001,0.000003,0.000853,0.000000,0.999142,5
0.000008,0.000007,0.999981,0.000000,0.000002,0.000002,2
0.000038,0.000023,0.000029,0.095489,0.904244,0.000177,4
0.000003,0.000000,0.000001,0.000156,0.000000,0.999840,5
0.000001,0.000000,0.000001,0.000063,0.000001,0.999934,5
0.000001,0.000002,0.000005,0.000342,0.000003,0.999646,5
0.000001,0.000000,0.000001,0.000066,0.000001,0.999932,5
0.000092,0.000017,0.000049,0.001918,0.997737,0.000187,4
0.000008,0.999917,0.000023,0.000033,0.000006,0.000012,1
0.000009,0.999945,0.000042,0.000000,0.000001,0.000002,1
0.000000,0.000000,0.000000,0.999997,0.000001,0.000002,3
0.000114,0.999862,0.000007,0.000004,0.000004,0.000010,1
0.000227,0.999718,0.000032,0.000003,0.000005,0.000014,1
0.999965,0.000003,0.000023,0.000001,0.000004,0.000004,0
0.999962,0.000029,0.000003,0.000001,0.000001,0.000004,0
0.000003,0.000001,0.000001,0.000041,0.999950,0.000005,4
0.000104,0.000006,0.000011,0.003180,0.996627,0.000071,4
0.000006,0.999975,0.000005,0.000002,0.000004,0.000008,1
0.000003,0.999955,0.000003,0.000024,0.000008,0.000008,1
0.000006,0.000069,0.999911,0.000006,0.000003,0.000004,2
0.000006,0.000001,0.000003,0.000675,0.999294,0.000020,4
0.000001,0.000000,0.000001,0.000130,0.000001,0.999867,5
0.000049,0.000010,0.000048,0.999342,0.000377,0.000174,3
0.000016,0.000008,0.000010,0.000050,0.999842,0.000074,4
0.999978,0.000007,0.000011,0.000001,0.000001,0.000002,0
0.000036,0.000006,0.999951,0.000000,0.000002,0.000004,2
0.000007,0.999970,0.000008,0.000001,0.000003,0.000010,1
0.999977,0.000009,0.000003,0.000003,0.000003,0.000006,0
0.000014,0.999940,0.000009,0.000002,0.000014,0.000022,1
0.000020,0.999953,0.000004,0.000008,0.000005,0.000010,1
0.000005,0.000005,0.000007,0.999935,0.000003,0.000044,3
0.999376,0.000475,0.000095,0.000009,0.000015,0.000030,0
0.000001,0.000265,0.999719,0.000001,0.000011,0.000004,2
0.000010,0.000003,0.000007,0.000214,0.999729,0.000037,4
0.000001,0.000000,0.000003,0.999991,0.000001,0.000004,3
0.000795,0.991491,0.007591,0.000036,0.000033,0.000055,1
0.000002,0.000000,0.000000,0.000002,0.999993,0.000003,4
0.000093,0.998802,0.000906,0.000013,0.000088,0.000098,1
0.999781,0.000005,0.000205,0.000000,0.000002,0.000006,0
0.998983,0.000700,0.000219,0.000041,0.000015,0.000042,0
0.000001,0.000000,0.000000,0.000014,0.000001,0.999983,5
0.000001,0.000000,0.000000,0.000044,0.000002,0.999953,5
0.000001,0.000000,0.000000,0.000001,0.999996,0.000001,4
0.000001,0.000001,0.000000,0.000214,0.000001,0.999782,5
0.001289,0.001736,0.996787,0.000005,0.000102,0.000081,2
0.000032,0.000009,0.000009,0.001147,0.998750,0.000053,4
0.999983,0.000002,0.000001,0.000002,0.000005,0.000006,0
0.000014,0.000004,0.000011,0.997435,0.002482,0.000054,3
0.000290,0.998389,0.001121,0.000022,0.000086,0.000092,1
0.000009,0.000004,0.000004,0.010302,0.989646,0.000035,4
0.003888,0.000991,0.995025,0.000023,0.000015,0.000057,2
0.000001,0.999968,0.000013,0.000006,0.000003,0.000009,1
0.000001,0.000000,0.000001,0.000081,0.000001,0.999915,5
0.000004,0.000003,0.000003,0.999578,0.000396,0.000016,3
0.000000,0.000000,0.000000,0.000000,0.999999,0.000001,4
0.000185,0.000059,0.999733,0.000004,0.000005,0.000013,2
0.000064,0.000009,0.000032,0.999698,0.000027,0.000170,3
0.657966,0.181037,0.149208,0.000263,0.008126,0.003401,0
0.000000,0.000000,0.000000,0.999995,0.000004,0.000001,3
0.000001,0.000001,0.000002,0.999731,0.000255,0.000009,3
0.000001,0.000000,0.000004,0.000006,0.000005,0.999983,5
0.000001,0.000000,0.000001,0.000153,0.000000,0.999844,5
0.000175,0.000029,0.999695,0.000017,0.000026,0.000059,2
0.999931,0.000021,0.000018,0.000007,0.000009,0.000014,0
0.000195,0.000046,0.000391,0.996598,0.002122,0.000648,3
0.000007,0.000017,0.000031,0.999861,0.000023,0.000062,3
0.000083,0.000033,0.000055,0.000195,0.999381,0.000253,4
0.000027,0.999936,0.000008,0.000011,0.000005,0.000013,1
0.000004,0.999978,0.000012,0.000000,0.000002,0.000004,1
0.000839,0.000060,0.000289,0.050613,0.947184,0.001015,4
0.000003,0.999970,0.000021,0.000001,0.000002,0.000003,1
0.000101,0.000021,0.000049,0.993306,0.006193,0.000329,3
0.000001,0.000000,0.000000,0.000085,0.000004,0.999909,5
0.999945,0.000005,0.000045,0.000001,0.000001,0.000004,0
0.000006,0.999979,0.000005,0.000003,0.000002,0.000004,1
0.001797,0.007620,0.001076,0.005190,0.980438,0.003879,4
0.000002,0.000006,0.000002,0.000015,0.999967,0.000009,4
0.999960,0.000010,0.000016,0.000001,0.000004,0.000008,0
0.000021,0.000016,0.999957,0.000002,0.000002,0.000003,2
0.000015,0.000009,0.000008,0.000045,0.999867,0.000056,4
0.000002,0.000016,0.999978,0.000000,0.000001,0.000003,2
0.000001,0.000001,0.000001,0.000015,0.000004,0.999977,5
0.000043,0.000103,0.999832,0.000000,0.000012,0.000010,2
0.000053,0.000008,0.000025,0.995780,0.004021,0.000113,3
0.000013,0.000003,0.000008,0.999585,0.000347,0.000043,3
0.000001,0.000002,0.999995,0.000001,0.000000,0.000001,2
0.000218,0.001022,0.998683,0.000006,0.000024,0.000047,2
0.000006,0.000003,0.000005,0.999947,0.000010,0.000029,3
0.000070,0.000022,0.000029,0.015992,0.983637,0.000250,4
0.000027,0.000006,0.000018,0.999840,0.000017,0.000091,3
0.000002,0.000000,0.000001,0.000027,0.000002,0.999969,5
0.000032,0.000012,0.000037,0.016449,0.983355,0.000115,4
0.000001,0.000001,0.000003,0.000149,0.000004,0.999841,5
0.000001,0.000001,0.000000,0.000024,0.000005,0.999968,5
0.999769,0.000129,0.000089,0.000000,0.000004,0.000008,0
0.000009,0.999969,0.000014,0.000000,0.000005,0.000003,1
0.000051,0.000009,0.999923,0.000001,0.000011,0.000006,2
0.000001,0.000000,0.000001,0.000049,0.000000,0.999948,5
0.000001,0.000000,0.000001,0.000030,0.000001,0.999966,5
0.000001,0.000000,0.000003,0.000006,0.000006,0.999984,5
0.000001,0.000000,0.000001,0.000173,0.000000,0.999825,5
0.000006,0.000003,0.000004,0.999816,0.000146,0.000025,3
0.000457,0.000143,0.000300,0.000209,0.998205,0.000686,4
0.000004,0.000002,0.000017,0.999950,0.000001,0.000026,3
0.998877,0.000069,0.000979,0.000015,0.000025,0.000035,0
0.000002,0.000000,0.000002,0.000451,0.000000,0.999545,5
0.000002,0.000000,0.000001,0.000064,0.000002,0.999931,5
0.000009,0.999977,0.000004,0.000002,0.000002,0.000006,1
0.000001,0.000001,0.000001,0.000001,0.002000,0.997996,5
0.000022,0.000002,0.000006,0.998507,0.001424,0.000039,3
0.000020,0.000004,0.999969,0.000000,0.000004,0.000003,2
0.000127,0.000104,0.000068,0.077871,0.921468,0.000363,4
0.982762,0.011962,0.004665,0.000070,0.000105,0.000436,0
0.000112,0.999749,0.000099,0.000007,0.000011,0.000022,1
0.000002,0.000000,0.000000,0.000052,0.000005,0.999941,5
0.058894,0.003940,0.936475,0.000117,0.000223,0.000351,2
0.000174,0.999811,0.000005,0.000002,0.000002,0.000006,1
0.000005,0.000003,0.000005,0.999957,0.000002,0.000029,3
0.000007,0.999988,0.000001,0.000000,0.000001,0.000003,1
0.000025,0.999918,0.000046,0.000000,0.000004,0.000006,1
0.000030,0.000040,0.000083,0.999435,0.000159,0.000254,3
0.000021,0.999963,0.000004,0.000001,0.000004,0.000007,1
0.000001,0.000000,0.000001,0.000101,0.000000,0.999896,5
0.000073,0.000023,0.000033,0.000070,0.999665,0.000137,4
0.000004,0.000002,0.000001,0.000011,0.999972,0.000009,4
0.000101,0.000044,0.000053,0.957871,0.041735,0.000196,3
0.999957,0.000007,0.000023,0.000001,0.000004,0.000008,0
0.999814,0.000041,0.000065,0.000002,0.000060,0.000019,0
0.000004,0.000002,0.000003,0.000004,0.999970,0.000016,4
0.000010,0.000004,0.000007,0.999930,0.000009,0.000040,3
0.000212,0.000004,0.999779,0.000002,0.000001,0.000003,2
0.999915,0.000073,0.000001,0.000002,0.000003,0.000005,0
0.000001,0.000000,0.000001,0.000002,0.999991,0.000004,4
0.000004,0.999898,0.000063,0.000002,0.000015,0.000018,1
0.000004,0.000007,0.999984,0.000000,0.000003,0.000002,2
0.000055,0.000006,0.000026,0.999420,0.000370,0.000122,3
0.000016,0.000002,0.000003,0.000788,0.999170,0.000021,4
0.000001,0.000000,0.000001,0.000003,0.000001,0.999994,5
0.999959,0.000007,0.000015,0.000003,0.000006,0.000011,0
0.000002,0.000002,0.000006,0.000028,0.999953,0.000010,4
0.000002,0.000000,0.000001,0.000014,0.000051,0.999932,5
0.000033,0.000039,0.999856,0.000006,0.000016,0.000049,2
0.000130,0.998795,0.000962,0.000010,0.000030,0.000074,1
0.000052,0.000017,0.000111,0.999526,0.000045,0.000248,3
0.000004,0.000003,0.000002,0.000059,0.999912,0.000020,4
0.999492,0.000491,0.000004,0.000001,0.000003,0.000009,0
0.000001,0.000000,0.000001,0.999968,0.000026,0.000004,3
0.000000,0.000001,0.000001,0.000034,0.000004,0.999960,5
0.000001,0.000001,0.000000,0.000018,0.999976,0.000004,4
0.000001,0.000001,0.000001,0.000131,0.000004,0.999861,5
0.999841,0.000007,0.000105,0.000007,0.000017,0.000023,0
0.999957,0.000012,0.000014,0.000000,0.000012,0.000004,0
0.992391,0.005727,0.000610,0.000784,0.000167,0.000320,0
0.000048,0.000051,0.999888,0.000000,0.000007,0.000005,2
0.000002,0.000116,0.000017,0.999757,0.000087,0.000020,3
0.999985,0.000002,0.000005,0.000002,0.000003,0.000004,0
0.999911,0.000023,0.000048,0.000001,0.000007,0.000009,0
0.999991,0.000000,0.000005,0.000000,0.000002,0.000002,0
0.000001,0.000000,0.000001,0.000089,0.000001,0.999908,5
0.000001,0.000001,0.000001,0.000027,0.000005,0.999966,5
0.000029,0.000004,0.000007,0.999897,0.000005,0.000058,3
0.999841,0.000082,0.000019,0.000020,0.000010,0.000028,0
0.000060,0.001917,0.997824,0.000006,0.000122,0.000071,2
0.000001,0.000000,0.000001,0.000011,0.000001,0.999985,5
0.000066,0.000007,0.999905,0.000008,0.000005,0.000009,2
0.999744,0.000062,0.000127,0.000006,0.000028,0.000033,0
0.000283,0.000267,0.000083,0.978648,0.019923,0.000796,3
0.000003,0.000001,0.000004,0.000154,0.999818,0.000019,4
0.999970,0.000012,0.000002,0.000002,0.000004,0.000010,0
0.999983,0.000006,0.000007,0.000002,0.000000,0.000003,0
0.000188,0.000025,0.999758,0.000024,0.000001,0.000004,2
0.006450,0.000496,0.992451,0.000067,0.000301,0.000235,2
0.000002,0.000000,0.000001,0.000014,0.000004,0.999978,5
0.000037,0.999575,0.000286,0.000014,0.000034,0.000054,1
0.000045,0.996728,0.002959,0.000037,0.000066,0.000164,1
0.000082,0.000020,0.000047,0.046498,0.953010,0.000343,4
0.000003,0.000002,0.000002,0.000004,0.999974,0.000014,4
0.000017,0.000871,0.999091,0.000002,0.000006,0.000013,2
0.000000,0.000000,0.000000,0.999998,0.000000,0.000001,3
0.995794,0.000020,0.004148,0.000011,0.000007,0.000020,0
0.000003,0.000000,0.000001,0.999796,0.000190,0.000009,3
0.000673,0.000162,0.999149,0.000001,0.000004,0.000012,2
0.000001,0.000000,0.000001,0.000000,0.999996,0.000002,4
0.999990,0.000002,0.000002,0.000003,0.000002,0.000002,0
0.000057,0.000012,0.000021,0.999742,0.000033,0.000135,3
0.000009,0.000006,0.000004,0.000455,0.999498,0.000029,4
0.000000,0.000001,0.000003,0.999991,0.000001,0.000004,3
0.000001,0.000000,0.000001,0.000028,0.000001,0.999969,5
0.000001,0.000001,0.000001,0.999985,0.000008,0.000004,3
0.000004,0.000002,0.000004,0.000001,0.999971,0.000017,4
0.000001,0.000000,0.000000,0.000080,0.000002,0.999916,5
0.000009,0.000001,0.000006,0.999768,0.000190,0.000026,3
0.997488,0.000017,0.002469,0.000001,0.000010,0.000016,0
0.999762,0.000084,0.000117,0.000002,0.000013,0.000022,0
0.999822,0.000141,0.000009,0.000005,0.000006,0.000017,0
0.000137,0.000547,0.999266,0.000003,0.000024,0.000024,2
0.000004,0.000000,0.000001,0.000061,0.000007,0.999928,5
0.000031,0.254766,0.744740,0.000216,0.000092,0.000156,2
0.000021,0.999954,0.000014,0.000002,0.000002,0.000007,1
0.000041,0.999948,0.000003,0.000000,0.000003,0.000005,1
0.000001,0.000002,0.999991,0.000001,0.000002,0.000003,2
0.999982,0.000003,0.000002,0.000003,0.000003,0.000006,0
0.000001,0.000001,0.000006,0.999692,0.000294,0.000006,3
0.000084,0.999879,0.000018,0.000002,0.000005,0.000013,1
0.017538,0.000565,0.981559,0.000023,0.000157,0.000158,2
0.000266,0.000036,0.000115,0.269235,0.729693,0.000655,4
0.000001,0.000001,0.000001,0.000003,0.000104,0.999890,5
0.000001,0.000000,0.000001,0.000005,0.000003,0.999990,5
0.000041,0.000025,0.000019,0.999120,0.000656,0.000139,3
0.000001,0.000000,0.000001,0.000069,0.000003,0.999925,5
0.000004,0.000009,0.000006,0.000015,0.999943,0.000022,4
0.000000,0.000000,0.000000,0.000000,0.999998,0.000001,4
0.000077,0.999859,0.000046,0.000001,0.000006,0.000011,1
0.000004,0.000001,0.000002,0.000008,0.999976,0.000009,4
0.000043,0.998159,0.001660,0.000015,0.000055,0.000067,1
0.000174,0.000013,0.999802,0.000005,0.000001,0.000005,2
0.000000,0.999997,0.000001,0.000000,0.000001,0.000001,1
0.000002,0.000001,0.000001,0.000001,0.999990,0.000006,4
0.000003,0.000003,0.000005,0.999942,0.000029,0.000018,3
0.000010,0.000005,0.000008,0.000010,0.999934,0.000032,4
0.000001,0.000000,0.000001,0.000062,0.000000,0.999935,5
0.000049,0.000063,0.000018,0.000104,0.999643,0.000124,4
0.000004,0.000004,0.999988,0.000000,0.000001,0.000002,2
0.000004,0.000001,0.000000,0.000012,0.000003,0.999979,5
0.000009,0.000002,0.000004,0.000027,0.999936,0.000021,4
0.000001,0.000000,0.000001,0.000027,0.000001,0.999970,5
0.000001,0.000000,0.000000,0.000006,0.999991,0.000001,4
0.000001,0.000002,0.000002,0.999985,0.000007,0.000004,3
0.000007,0.000023,0.000007,0.000009,0.999929,0.000026,4
0.000031,0.999598,0.000327,0.000003,0.000013,0.000027,1
0.000014,0.999892,0.000059,0.000002,0.000011,0.000021,1
0.000005,0.000004,0.000006,0.000461,0.999495,0.000029,4
0.996394,0.003217,0.000158,0.000028,0.000039,0.000165,0
0.000120,0.998778,0.000373,0.000326,0.000136,0.000267,1
0.000093,0.000009,0.999873,0.000002,0.000008,0.000014,2
0.000002,0.000001,0.000001,0.000324,0.000005,0.999667,5
0.000023,0.999929,0.000018,0.000001,0.000013,0.000016,1
0.000010,0.000003,0.000003,0.000022,0.999945,0.000017,4
0.000034,0.000102,0.000289,0.000112,0.999310,0.000152,4
0.999968,0.000010,0.000008,0.000003,0.000003,0.000009,0
0.000055,0.000022,0.000026,0.056719,0.943018,0.000160,4
0.000015,0.999864,0.000019,0.000041,0.000043,0.000018,1
0.000002,0.000000,0.000003,0.000241,0.000001,0.999753,5
0.000015,0.000009,0.000018,0.999842,0.000013,0.000102,3
0.000001,0.000001,0.000001,0.000045,0.000003,0.999950,5
0.000002,0.000001,0.000001,0.000013,0.000007,0.999977,5
0.013531,0.983444,0.002834,0.000014,0.000059,0.000118,1
0.000033,0.000006,0.000017,0.988532,0.011311,0.000101,3
0.999994,0.000001,0.000001,0.000000,0.000001,0.000002,0
0.000017,0.000010,0.999967,0.000000,0.000003,0.000003,2
0.000012,0.999870,0.000096,0.000004,0.000006,0.000012,1
0.000006,0.000001,0.000002,0.000094,0.999879,0.000018,4
0.000157,0.000058,0.000078,0.973671,0.025514,0.000521,3
0.000028,0.000012,0.000025,0.000735,0.999057,0.000142,4
0.000001,0.000001,0.000001,0.000299,0.000000,0.999697,5
0.997937,0.001026,0.000251,0.000613,0.000040,0.000134,0
0.000785,0.998876,0.000294,0.000005,0.000011,0.000030,1
0.000048,0.000070,0.000187,0.011780,0.987592,0.000322,4
0.000021,0.000006,0.000010,0.999782,0.000083,0.000097,3
0.000002,0.000033,0.999958,0.000000,0.000004,0.000003,2
0.000002,0.000360,0.999618,0.000001,0.000012,0.000007,2
0.000008,0.999973,0.000008,0.000001,0.000005,0.000005,1
0.000006,0.000159,0.999822,0.000001,0.000006,0.000006,2
0.000026,0.000034,0.000039,0.009976,0.989721,0.000204,4
0.000000,0.000000,0.000000,0.000000,0.999998,0.000001,4
0.000260,0.001091,0.001059,0.464265,0.532168,0.001156,4
0.000001,0.000000,0.000001,0.000178,0.000000,0.999819,5
0.000000,0.000001,0.000003,0.000367,0.000001,0.999628,5
0.000387,0.999538,0.000030,0.000002,0.000018,0.000025,1
0.000001,0.000000,0.000001,0.999969,0.000023,0.000005,3
0.000002,0.000001,0.000001,0.999968,0.000022,0.000006,3
0.000067,0.000046,0.999854,0.000004,0.000008,0.000021,2
0.000209,0.000015,0.000062,0.919260,0.080075,0.000378,3
0.000001,0.000005,0.000013,0.999959,0.000011,0.000012,3
0.000008,0.999935,0.000025,0.000001,0.000008,0.000022,1
0.000005,0.999980,0.000009,0.000002,0.000001,0.000003,1
0.000001,0.000001,0.000001,0.000091,0.000018,0.999889,5
0.000016,0.000005,0.000019,0.000195,0.999712,0.000054,4
0.000001,0.000000,0.000001,0.000097,0.000001,0.999899,5
0.000013,0.000019,0.000028,0.989021,0.010789,0.000130,3
0.000005,0.000076,0.999908,0.000001,0.000005,0.000005,2
0.000151,0.000013,0.000150,0.003744,0.995791,0.000151,4
0.000323,0.999642,0.000022,0.000001,0.000005,0.000008,1
0.000002,0.999935,0.000054,0.000002,0.000002,0.000004,1
0.000003,0.000060,0.999929,0.000001,0.000003,0.000005,2
0.998339,0.000100,0.001389,0.000113,0.000011,0.000048,0
0.000002,0.000002,0.000005,0.000141,0.000005,0.999845,5
0.999359,0.000523,0.000052,0.000005,0.000016,0.000046,0
0.999492,0.000382,0.000076,0.000014,0.000009,0.000027,0
0.999795,0.000097,0.000074,0.000002,0.000012,0.000020,0
0.000071,0.000031,0.999872,0.000013,0.000003,0.000009,2
0.000003,0.000001,0.000001,0.999794,0.000191,0.000011,3
0.000031,0.000010,0.000010,0.021046,0.978796,0.000107,4
0.001060,0.002184,0.000246,0.783847,0.211462,0.001202,3
0.000021,0.000036,0.000008,0.000030,0.999817,0.000089,4
0.000002,0.000000,0.000001,0.000083,0.000000,0.999914,5
0.000078,0.999506,0.000198,0.000194,0.000003,0.000021,1
0.000012,0.000003,0.000005,0.998847,0.001093,0.000040,3
0.000005,0.000003,0.000006,0.999348,0.000615,0.000023,3
0.000001,0.000001,0.000001,0.999962,0.000030,0.000005,3
0.000026,0.000024,0.000021,0.999357,0.000441,0.000131,3
0.000000,0.000000,0.000000,0.000000,0.999997,0.000002,4
0.000001,0.000002,0.000001,0.000011,0.999981,0.000005,4
0.999982,0.000005,0.000005,0.000001,0.000002,0.000004,0
0.000064,0.000007,0.000020,0.999796,0.000011,0.000102,3
0.000435,0.000104,0.000259,0.000059,0.998681,0.000461,4
0.999989,0.000003,0.000002,0.000003,0.000001,0.000003,0
0.999965,0.000023,0.000005,0.000000,0.000002,0.000005,0
0.000041,0.999768,0.000050,0.000019,0.000035,0.000087,1
0.000004,0.000003,0.000004,0.000040,0.999930,0.000019,4
0.999990,0.000003,0.000001,0.000000,0.000003,0.000003,0
0.000013,0.000004,0.000009,0.999898,0.000012,0.000065,3
0.999959,0.000019,0.000011,0.000002,0.000003,0.000005,0
0.000004,0.000015,0.999977,0.000000,0.000002,0.000002,2
0.000039,0.000004,0.000015,0.999854,0.000016,0.000073,3
0.999469,0.000329,0.000076,0.000020,0.000042,0.000063,0
0.000010,0.999979,0.000006,0.000001,0.000001,0.000003,1
0.999813,0.000160,0.000005,0.000002,0.000004,0.000016,0
0.000004,0.999768,0.000213,0.000001,0.000004,0.000011,1
