score0,score1,class
0.999308,0.000692,0
0.999612,0.000388,0
0.002203,0.997797,1
0.001397,0.998603,1
0.004337,0.995663,1
0.999580,0.000420,0
0.000033,0.999967,1
0.962122,0.037878,0
0.000009,0.999991,1
0.000033,0.999967,1
0.996879,0.003121,0
0.998782,0.001218,0
0.000652,0.999348,1
0.000293,0.999707,1
0.998905,0.001095,0
0.999351,0.000649,0
0.000728,0.999272,1
0.998473,0.001527,0
0.000085,0.999915,1
0.998324,0.001676,0
0.998290,0.001710,0
0.999606,0.000394,0
0.005825,0.994175,1
0.000865,0.999135,1
0.000279,0.999721,1
0.999324,0.000676,0
0.000076,0.999924,1
0.000037,0.999963,1
0.000730,0.999270,1
0.000561,0.999439,1
0.000037,0.999963,1
0.999233,0.000767,0
0.999964,0.000036,0
0.002883,0.997117,1
0.001187,0.998813,1
0.000003,0.999997,1
0.001878,0.998122,1
0.999965,0.000035,0
0.000170,0.999830,1
0.000004,0.999996,1
0.004126,0.995874,1
0.999671,0.000329,0
0.000003,0.999997,1
0.007767,0.992233,1
0.999263,0.000737,0
0.996879,0.003121,0
0.999957,0.000043,0
0.999870,0.000130,0
0.006850,0.993150,1
0.999958,0.000042,0
0.008028,0.991972,1
0.999376,0.000624,0
0.002338,0.997662,1
0.999901,0.000099,0
0.999265,0.000735,0
0.999639,0.000361,0
0.999840,0.000160,0
0.998944,0.001056,0
0.999270,0.000730,0
0.999038,0.000962,0
0.000148,0.999852,1
0.999175,0.000825,0
0.003601,0.996399,1
0.005119,0.994881,1
0.003698,0.996302,1
0.001683,0.998317,1
0.999313,0.000687,0
0.999917,0.000083,0
0.002323,0.997677,1
0.002378,0.997622,1
0.000203,0.999797,1
0.000315,0.999685,1
0.000005,0.999995,1
0.004603,0.995397,1
0.001559,0.998441,1
0.027451,0.972549,1
0.999158,0.000842,0
0.000643,0.999357,1
0.004294,0.995706,1
0.971286,0.028714,0
0.000304,0.999696,1
0.999782,0.000218,0
0.999223,0.000777,0
0.996471,0.003529,0
0.000654,0.999346,1
0.998214,0.001786,0
0.999981,0.000019,0
0.999798,0.000202,0
0.002575,0.997425,1
0.000998,0.999002,1
0.991080,0.008920,0
0.000323,0.999677,1
0.000052,0.999948,1
0.999273,0.000727,0
0.000580,0.999420,1
0.006306,0.993694,1
0.000050,0.999950,1
0.000481,0.999519,1
0.001316,0.998684,1
0.000765,0.999235,1
0.999769,0.000231,0
0.000079,0.999921,1
0.000069,0.999931,1
0.000369,0.999631,1
0.996858,0.003142,0
0.000026,0.999974,1
0.998214,0.001786,0
0.999155,0.000845,0
0.000134,0.999866,1
0.000730,0.999270,1
0.000289,0.999711,1
0.000600,0.999400,1
0.999544,0.000456,0
0.998845,0.001155,0
0.000018,0.999982,1
0.000793,0.999207,1
0.000064,0.999936,1
0.000003,0.999997,1
0.001333,0.998667,1
0.999915,0.000085,0
0.999938,0.000062,0
0.000431,0.999569,1
0.000018,0.999982,1
0.999712,0.000288,0
0.000320,0.999680,1
0.993309,0.006691,0
0.000231,0.999769,1
0.000005,0.999995,1
0.000278,0.999722,1
0.000586,0.999414,1
0.999547,0.000453,0
0.000130,0.999870,1
0.999631,0.000369,0
0.999957,0.000043,0
0.999150,0.000850,0
0.999531,0.000469,0
0.001473,0.998527,1
0.999808,0.000192,0
0.000247,0.999753,1
0.999548,0.000452,0
0.000110,0.999890,1
0.000065,0.999935,1
0.000124,0.999876,1
0.999815,0.000185,0
0.002575,0.997425,1
0.999497,0.000503,0
0.999382,0.000618,0
0.000103,0.999897,1
0.994917,0.005083,0
0.999744,0.000256,0
0.996631,0.003369,0
0.000069,0.999931,1
0.000545,0.999455,1
0.002007,0.997993,1
0.000750,0.999250,1
0.000440,0.999560,1
0.998951,0.001049,0
0.000342,0.999658,1
0.999905,0.000095,0
0.000012,0.999988,1
0.000010,0.999990,1
0.997655,0.002345,0
0.003260,0.996740,1
0.998238,0.001762,0
0.000488,0.999512,1
0.000025,0.999975,1
0.000278,0.999722,1
0.999706,0.000294,0
0.000123,0.999877,1
0.999504,0.000496,0
0.000319,0.999681,1
0.002798,0.997202,1
0.998979,0.001021,0
0.000323,0.999677,1
0.993570,0.006430,0
0.003381,0.996619,1
0.001231,0.998769,1
0.999776,0.000224,0
0.998672,0.001328,0
0.002323,0.997677,1
0.999468,0.000532,0
0.999570,0.000430,0
0.004680,0.995320,1
0.999938,0.000062,0
0.999591,0.000409,0
0.998937,0.001063,0
0.998930,0.001070,0
0.000413,0.999587,1
0.999580,0.000420,0
0.001903,0.998097,1
0.999700,0.000300,0
0.002217,0.997783,1
0.998778,0.001222,0
0.001311,0.998689,1
0.998923,0.001077,0
0.999361,0.000639,0
0.000647,0.999353,1
0.999936,0.000064,0
0.999180,0.000820,0
0.998566,0.001434,0
0.000828,0.999172,1
0.000912,0.999088,1
0.999816,0.000184,0
0.997870,0.002130,0
0.000943,0.999057,1
0.000229,0.999771,1
0.000237,0.999763,1
0.997330,0.002670,0
0.015821,0.984179,1
0.000138,0.999862,1
0.001056,0.998944,1
0.000392,0.999608,1
0.000650,0.999350,1
0.999917,0.000083,0
0.997175,0.002825,0
0.000136,0.999864,1
0.999995,0.000005,0
0.999548,0.000452,0
0.000195,0.999805,1
0.000600,0.999400,1
0.997212,0.002788,0
0.999902,0.000098,0
0.000270,0.999730,1
0.999618,0.000382,0
0.000365,0.999635,1
0.000143,0.999857,1
0.989515,0.010485,0
0.000003,0.999997,1
0.000767,0.999233,1
0.999470,0.000530,0
0.998979,0.001021,0
0.000041,0.999959,1
0.000003,0.999997,1
0.011771,0.988229,1
0.000002,0.999998,1
0.000085,0.999915,1
0.999670,0.000330,0
0.000527,0.999473,1
0.998654,0.001346,0
0.000742,0.999258,1
0.999138,0.000862,0
0.000291,0.999709,1
0.999054,0.000946,0
0.999701,0.000299,0
0.997050,0.002950,0
0.994728,0.005272,0
0.002636,0.997364,1
0.000086,0.999914,1
0.999907,0.000093,0
0.002636,0.997364,1
0.000018,0.999982,1
0.000027,0.999973,1
0.000311,0.999689,1
0.999729,0.000271,0
0.998261,0.001739,0
0.999082,0.000918,0
0.000496,0.999504,1
0.000874,0.999126,1
0.000262,0.999738,1
0.000073,0.999927,1
0.998148,0.001852,0
0.000120,0.999880,1
0.999810,0.000190,0
0.002082,0.997918,1
0.000176,0.999824,1
0.998627,0.001373,0
0.000059,0.999941,1
0.999531,0.000469,0
0.000076,0.999924,1
0.999728,0.000272,0
0.000561,0.999439,1
0.002225,0.997775,1
0.998753,0.001247,0
0.000305,0.999695,1
0.000122,0.999878,1
0.000076,0.999924,1
0.000320,0.999680,1
0.999606,0.000394,0
0.999856,0.000144,0
0.004365,0.995635,1
0.998944,0.001056,0
0.003081,0.996919,1
0.999038,0.000962,0
0.999519,0.000481,0
0.000793,0.999207,1
0.999504,0.000496,0
0.999512,0.000488,0
0.000005,0.999995,1
0.000055,0.999945,1
0.002707,0.997293,1
0.000362,0.999638,1
0.000461,0.999539,1
0.999875,0.000125,0
0.018453,0.981547,1
0.999426,0.000574,0
0.992235,0.007765,0
0.998702,0.001298,0
0.000102,0.999898,1
0.001533,0.998467,1
0.000003,0.999997,1
0.000058,0.999942,1
0.001392,0.998608,1
0.054786,0.945214,1
0.999479,0.000521,0
0.999907,0.000093,0
0.000313,0.999687,1
0.999414,0.000586,0
0.999002,0.000998,0
0.999141,0.000859,0
0.999426,0.000574,0
0.000359,0.999641,1
0.999636,0.000364,0
0.002315,0.997685,1
0.999180,0.000820,0
0.000220,0.999780,1
0.996720,0.003280,0
0.000485,0.999515,1
0.999118,0.000882,0
0.000133,0.999867,1
0.997321,0.002679,0
0.000737,0.999263,1
0.000060,0.999940,1
0.002662,0.997338,1
0.999764,0.000236,0
0.999454,0.000546,0
0.997813,0.002187,0
0.999172,0.000828,0
0.999759,0.000241,0
0.999921,0.000079,0
0.000053,0.999947,1
0.000352,0.999648,1
0.000772,0.999228,1
0.000001,0.999999,1
0.005653,0.994347,1
0.001994,0.998006,1
0.000009,0.999991,1
0.998178,0.001822,0
0.999942,0.000058,0
0.001649,0.998351,1
0.000101,0.999899,1
0.998053,0.001947,0
0.000079,0.999921,1
0.999817,0.000183,0
0.999591,0.000409,0
0.000177,0.999823,1
0.000205,0.999795,1
0.999865,0.000135,0
0.997156,0.002844,0
0.999118,0.000882,0
0.998905,0.001095,0
0.997374,0.002626,0
0.000580,0.999420,1
0.000937,0.999063,1
0.999897,0.000103,0
0.998702,0.001298,0
0.000545,0.999455,1
0.012907,0.987093,1
0.000057,0.999943,1
0.999914,0.000086,0
0.000298,0.999702,1
0.001533,0.998467,1
0.996774,0.003226,0
0.000276,0.999724,1
0.000154,0.999846,1
0.999899,0.000101,0
0.999418,0.000582,0
0.002970,0.997030,1
0.999745,0.000255,0
0.999793,0.000207,0
0.000325,0.999675,1
0.998916,0.001084,0
0.999519,0.000481,0
0.992804,0.007196,0
0.999363,0.000637,0
0.000017,0.999983,1
0.000042,0.999958,1
0.001175,0.998825,1
0.999953,0.000047,0
0.999587,0.000413,0
0.998290,0.001710,0
0.997849,0.002151,0
0.003495,0.996505,1
0.000070,0.999930,1
0.999807,0.000193,0
0.000561,0.999439,1
0.985141,0.014859,0
0.000075,0.999925,1
0.995578,0.004422,0
0.000998,0.999002,1
0.000109,0.999891,1
0.000762,0.999238,1
0.999902,0.000098,0
0.001415,0.998585,1
0.997527,0.002473,0
0.979185,0.020815,0
0.000237,0.999763,1
0.995875,0.004125,0
0.019317,0.980683,1
0.999807,0.000193,0
0.000001,0.999999,1
0.000009,0.999991,1
0.000002,0.999998,1
0.998856,0.001144,0
0.999029,0.000971,0
0.000042,0.999958,1
0.000323,0.999677,1
0.999843,0.000157,0
0.999781,0.000219,0
0.999567,0.000433,0
0.999952,0.000048,0
0.000453,0.999547,1
0.998724,0.001276,0
0.999194,0.000806,0
0.999965,0.000035,0
0.000667,0.999333,1
0.000153,0.999847,1
0.000364,0.999636,1
0.000139,0.999861,1
0.001365,0.998635,1
0.002549,0.997451,1
0.998711,0.001289,0
0.000433,0.999567,1
0.000667,0.999333,1
0.000087,0.999913,1
0.000062,0.999938,1
0.003887,0.996113,1
0.000949,0.999051,1
0.999326,0.000674,0
0.006627,0.993373,1
0.000203,0.999797,1
0.000804,0.999196,1
0.998849,0.001151,0
0.000108,0.999892,1
0.997510,0.002490,0
0.000012,0.999988,1
0.000241,0.999759,1
0.000486,0.999514,1
0.000166,0.999834,1
0.001928,0.998072,1
0.996920,0.003080,0
0.998267,0.001733,0
0.999684,0.000316,0
0.999738,0.000262,0
0.000336,0.999664,1
0.999974,0.000026,0
0.998007,0.001993,0
0.999747,0.000253,0
0.000240,0.999760,1
0.999975,0.000025,0
0.999899,0.000101,0
0.000239,0.999761,1
0.998249,0.001751,0
0.000765,0.999235,1
0.999344,0.000656,0
0.000224,0.999776,1
0.000212,0.999788,1
0.000711,0.999289,1
0.000181,0.999819,1
0.999918,0.000082,0
0.000842,0.999158,1
0.997240,0.002760,0
0.999191,0.000809,0
0.999428,0.000572,0
0.010016,0.989984,1
0.999124,0.000876,0
0.998072,0.001928,0
0.000059,0.999941,1
0.000191,0.999809,1
0.999710,0.000290,0
0.990184,0.009816,0
0.998707,0.001293,0
0.999777,0.000223,0
0.000228,0.999772,1
0.999971,0.000029,0
0.033645,0.966355,1
0.998518,0.001482,0
0.000153,0.999847,1
0.997231,0.002769,0
0.999223,0.000777,0
0.004058,0.995942,1
0.998468,0.001532,0
0.000212,0.999788,1
0.008298,0.991702,1
0.994216,0.005784,0
0.999709,0.000291,0
0.999584,0.000416,0
0.998698,0.001302,0
0.987433,0.012567,0
0.000170,0.999830,1
0.002323,0.997677,1
0.999630,0.000370,0
0.001967,0.998033,1
0.012245,0.987755,1
0.999781,0.000219,0
0.999607,0.000393,0
0.999846,0.000154,0
0.000007,0.999993,1
0.997357,0.002643,0
0.000059,0.999941,1
0.998346,0.001654,0
0.999660,0.000340,0
0.999465,0.000535,0
0.998745,0.001255,0
0.998806,0.001194,0
0.000347,0.999653,1
0.000181,0.999819,1
0.998707,0.001293,0
0.000027,0.999973,1
0.002110,0.997890,1
0.998238,0.001762,0
0.000420,0.999580,1
0.999238,0.000762,0
0.000014,0.999986,1
0.999584,0.000416,0
0.999785,0.000215,0
0.000397,0.999603,1
0.999158,0.000842,0
0.999837,0.000163,0
0.000076,0.999924,1
0.999614,0.000386,0
0.003530,0.996470,1
0.000633,0.999367,1
0.999294,0.000706,0
0.999776,0.000224,0
0.000214,0.999786,1
0.999194,0.000806,0
0.001781,0.998219,1
0.987140,0.012860,0
0.999897,0.000103,0
0.000004,0.999996,1
0.999776,0.000224,0
0.998378,0.001622,0
0.001420,0.998580,1
0.000315,0.999685,1
0.998757,0.001243,0
0.999285,0.000715,0
0.001488,0.998512,1
0.000060,0.999940,1
0.991398,0.008602,0
0.000126,0.999874,1
0.002034,0.997966,1
0.999643,0.000357,0
0.000029,0.999971,1
0.998478,0.001522,0
0.006941,0.993059,1
0.000635,0.999365,1
0.001644,0.998356,1
0.999623,0.000377,0
0.006964,0.993036,1
0.000250,0.999750,1
0.996665,0.003335,0
0.999650,0.000350,0
0.000001,0.999999,1
0.999241,0.000759,0
0.999507,0.000493,0
0.999776,0.000224,0
0.000995,0.999005,1
0.000026,0.999974,1
0.999973,0.000027,0
0.000050,0.999950,1
0.999772,0.000228,0
0.022517,0.977483,1
0.000072,0.999928,1
0.999766,0.000234,0
0.000005,0.999995,1
0.976897,0.023103,0
0.999985,0.000015,0
0.000001,0.999999,1
0.000804,0.999196,1
0.994460,0.005540,0
0.001666,0.998334,1
0.000397,0.999603,1
0.999829,0.000171,0
0.001580,0.998420,1
0.989341,0.010659,0
0.000486,0.999514,1
0.000799,0.999201,1
0.000112,0.999888,1
0.999946,0.000054,0
0.000097,0.999903,1
0.000048,0.999952,1
0.000839,0.999161,1
0.001711,0.998289,1
0.999194,0.000806,0
0.000024,0.999976,1
0.001163,0.998837,1
0.999484,0.000516,0
0.000278,0.999722,1
0.001088,0.998912,1
0.997724,0.002276,0
0.000158,0.999842,1
0.996089,0.003911,0
0.000112,0.999888,1
0.000576,0.999424,1
0.000004,0.999996,1
0.999992,0.000008,0
0.991226,0.008774,0
0.005451,0.994549,1
0.000509,0.999491,1
0.000298,0.999702,1
0.999637,0.000363,0
0.000334,0.999666,1
0.000051,0.999949,1
0.000060,0.999940,1
0.999890,0.000110,0
0.000015,0.999985,1
0.971006,0.028994,0
0.002308,0.997692,1
0.997960,0.002040,0
0.997980,0.002020,0
0.000001,0.999999,1
0.000193,0.999807,1
0.001473,0.998527,1
0.999854,0.000146,0
0.999890,0.000110,0
0.000073,0.999927,1
0.000461,0.999539,1
0.000000,1.000000,1
0.000412,0.999588,1
0.001179,0.998821,1
0.000871,0.999129,1
0.999382,0.000618,0
0.999878,0.000122,0
0.000120,0.999880,1
0.000341,0.999659,1
0.000345,0.999655,1
0.999964,0.000036,0
0.999974,0.000026,0
0.000094,0.999906,1
0.000118,0.999882,1
0.999144,0.000856,0
0.999536,0.000464,0
0.000113,0.999887,1
0.000209,0.999791,1
0.000189,0.999811,1
0.999888,0.000112,0
0.999764,0.000236,0
0.000464,0.999536,1
0.999880,0.000120,0
0.001711,0.998289,1
0.000098,0.999902,1
0.003662,0.996338,1
0.000812,0.999188,1
0.000022,0.999978,1
0.000780,0.999220,1
0.000001,0.999999,1
0.998400,0.001600,0
0.998020,0.001980,0
0.999465,0.000535,0
0.000043,0.999957,1
0.999550,0.000450,0
0.000205,0.999795,1
0.004573,0.995427,1
0.000075,0.999925,1
0.999241,0.000759,0
0.973691,0.026309,0
0.000894,0.999106,1
0.999282,0.000718,0
0.997348,0.002652,0
0.002346,0.997654,1
0.000767,0.999233,1
0.000008,0.999992,1
0.994728,0.005272,0
0.013784,0.986216,1
0.997769,0.002231,0
0.000543,0.999457,1
0.999310,0.000690,0
0.000118,0.999882,1
0.002217,0.997783,1
0.999545,0.000455,0
0.999766,0.000234,0
0.997805,0.002195,0
0.000647,0.999353,1
0.993591,0.006409,0
0.999662,0.000338,0
0.000003,0.999997,1
0.000002,0.999998,1
0.999798,0.000202,0
0.999032,0.000968,0
0.999016,0.000984,0
0.998698,0.001302,0
0.999233,0.000767,0
0.000851,0.999149,1
0.003282,0.996718,1
0.000013,0.999987,1
0.000398,0.999602,1
0.000315,0.999685,1
0.999450,0.000550,0
0.000086,0.999914,1
0.000928,0.999072,1
0.005579,0.994421,1
0.000000,1.000000,1
0.998951,0.001049,0
0.999873,0.000127,0
0.000735,0.999265,1
0.999871,0.000129,0
0.005469,0.994531,1
0.000134,0.999866,1
0.000077,0.999923,1
0.000061,0.999939,1
0.000081,0.999919,1
0.000213,0.999787,1
0.007294,0.992706,1
0.996291,0.003709,0
0.000275,0.999725,1
0.008055,0.991945,1
0.000332,0.999668,1
0.999889,0.000111,0
0.999889,0.000111,0
0.998663,0.001337,0
0.999926,0.000074,0
0.000139,0.999861,1
0.999340,0.000660,0
0.999840,0.000160,0
0.000747,0.999253,1
0.997724,0.002276,0
0.999997,0.000003,0
0.000181,0.999819,1
0.000959,0.999041,1
0.000412,0.999588,1
0.999473,0.000527,0
0.000000,1.000000,1
0.001884,0.998116,1
0.999994,0.000006,0
0.004005,0.995995,1
0.997670,0.002330,0
0.999322,0.000678,0
0.001548,0.998452,1
0.002558,0.997442,1
0.000186,0.999814,1
0.000011,0.999989,1
0.000423,0.999577,1
0.999914,0.000086,0
0.003735,0.996265,1
0.998741,0.001259,0
0.000180,0.999820,1
0.998849,0.001151,0
0.008691,0.991309,1
0.002232,0.997768,1
0.000563,0.999437,1
0.000005,0.999995,1
0.999799,0.000201,0
0.001077,0.998923,1
0.001018,0.998982,1
0.999282,0.000718,0
0.999629,0.000371,0
0.001179,0.998821,1
0.000007,0.999993,1
0.999877,0.000123,0
0.001121,0.998879,1
0.999390,0.000610,0
0.000242,0.999758,1
0.004251,0.995749,1
0.000252,0.999748,1
0.999016,0.000984,0
0.000557,0.999443,1
0.999972,0.000028,0
0.999322,0.000678,0
0.001171,0.998829,1
0.997670,0.002330,0
0.996412,0.003588,0
0.000185,0.999815,1
0.999487,0.000513,0
0.000033,0.999967,1
0.995474,0.004526,0
0.998244,0.001756,0
0.000353,0.999647,1
0.999386,0.000614,0
0.000126,0.999874,1
0.998766,0.001234,0
0.003282,0.996718,1
0.996720,0.003280,0
0.000537,0.999463,1
0.001804,0.998196,1
0.010876,0.989124,1
0.994178,0.005822,0
0.000431,0.999569,1
0.000007,0.999993,1
0.001167,0.998833,1
0.001167,0.998833,1
0.000140,0.999860,1
0.999747,0.000253,0
0.999248,0.000752,0
0.994178,0.005822,0
0.000525,0.999475,1
0.998707,0.001293,0
0.997417,0.002583,0
0.997417,0.002583,0
0.000177,0.999823,1
0.004031,0.995969,1
0.006182,0.993818,1
0.000110,0.999890,1
0.999889,0.000111,0
0.997701,0.002299,0
0.001974,0.998026,1
0.999748,0.000252,0
0.000058,0.999942,1
0.000499,0.999501,1
0.000862,0.999138,1
0.005598,0.994402,1
0.000572,0.999428,1
0.999070,0.000930,0
0.998278,0.001722,0
0.999837,0.000163,0
0.000221,0.999779,1
0.000069,0.999931,1
0.000158,0.999842,1
0.112198,0.887802,1
0.000332,0.999668,1
0.999995,0.000005,0
0.000100,0.999900,1
0.999012,0.000988,0
0.998384,0.001616,0
0.001859,0.998141,1
0.000008,0.999992,1
0.000130,0.999870,1
0.999661,0.000339,0
0.000012,0.999988,1
0.999694,0.000306,0
0.997212,0.002788,0
0.000040,0.999960,1
0.001872,0.998128,1
0.999635,0.000365,0
0.000001,0.999999,1
0.001922,0.998078,1
0.998845,0.001155,0
0.984645,0.015355,0
0.002315,0.997685,1
0.000018,0.999982,1
0.003260,0.996740,1
0.000227,0.999773,1
0.000019,0.999981,1
0.000010,0.999990,1
0.997783,0.002217,0
0.002292,0.997708,1
0.000052,0.999948,1
0.998590,0.001410,0
0.003381,0.996619,1
0.000557,0.999443,1
0.000183,0.999817,1
0.998667,0.001333,0
0.997374,0.002626,0
0.002089,0.997911,1
0.000439,0.999561,1
0.999542,0.000458,0
0.975663,0.024337,0
0.996050,0.003950,0
0.999285,0.000715,0
0.000035,0.999965,1
0.992106,0.007894,0
0.002516,0.997484,1
0.000109,0.999891,1
0.000082,0.999918,1
0.000001,0.999999,1
0.001628,0.998372,1
0.000414,0.999586,1
0.999924,0.000076,0
0.017341,0.982659,1
0.999169,0.000831,0
0.000042,0.999958,1
0.999859,0.000141,0
0.999993,0.000007,0
0.000025,0.999975,1
0.000525,0.999475,1
0.999480,0.000520,0
0.000015,0.999985,1
0.000446,0.999554,1
0.021027,0.978973,1
0.999479,0.000521,0
0.000014,0.999986,1
0.000706,0.999294,1
0.999624,0.000376,0
0.995665,0.004335,0
0.995321,0.004679,0
