inoScore0;inoScore1;inoLabel
0.000481903553009033203125;0.999518096446990966796875;1
0.000044703483581542968750;0.999955296516418457031250;1
0.000037074089050292968750;0.999962925910949707031250;1
0.000053167343139648437500;0.999946832656860351562500;1
0.000091373920440673828125;0.999908626079559326171875;1
0.000438332557678222656250;0.999561667442321777343750;1
0.000027835369110107421875;0.999972164630889892578125;1
0.002992331981658935546875;0.997007668018341064453125;1
0.004542529582977294921875;0.995457470417022705078125;1
0.062300920486450195312500;0.937699079513549804687500;1
0.000049114227294921875000;0.999950885772705078125000;1
0.003720045089721679687500;0.996279954910278320312500;1
0.000296890735626220703125;0.999703109264373779296875;1
0.205720245838165283203125;0.794279754161834716796875;1
0.001705527305603027343750;0.998294472694396972656250;1
0.001867115497589111328125;0.998132884502410888671875;1
0.010242402553558349609375;0.989757597446441650390625;1
0.022798061370849609375000;0.977201938629150390625000;1
0.000105917453765869140625;0.999894082546234130859375;1
0.001123845577239990234375;0.998876154422760009765625;1
0.002850115299224853515625;0.997149884700775146484375;1
0.000977337360382080078125;0.999022662639617919921875;1
0.001177966594696044921875;0.998822033405303955078125;1
0.001401722431182861328125;0.998598277568817138671875;1
0.092495083808898925781250;0.907504916191101074218750;1
0.002685189247131347656250;0.997314810752868652343750;1
0.002773284912109375000000;0.997226715087890625000000;1
0.070023596286773681640625;0.929976403713226318359375;1
0.002936899662017822265625;0.997063100337982177734375;1
0.002345323562622070312500;0.997654676437377929687500;1
0.118006885051727294921875;0.881993114948272705078125;1
0.000054180622100830078125;0.999945819377899169921875;1
0.004788160324096679687500;0.995211839675903320312500;1
0.000014245510101318359375;0.999985754489898681640625;1
0.000019729137420654296875;0.999980270862579345703125;1
0.000152230262756347656250;0.999847769737243652343750;1
0.208681166172027587890625;0.791318833827972412109375;1
0.000082314014434814453125;0.999917685985565185546875;1
0.004256963729858398437500;0.995743036270141601562500;1
0.002418935298919677734375;0.997581064701080322265625;1
0.000081837177276611328125;0.999918162822723388671875;1
0.018706142902374267578125;0.981293857097625732421875;1
0.000778794288635253906250;0.999221205711364746093750;1
0.040149390697479248046875;0.959850609302520751953125;1
0.000032782554626464843750;0.999967217445373535156250;1
0.011195242404937744140625;0.988804757595062255859375;1
0.001333236694335937500000;0.998666763305664062500000;1
0.000051617622375488281250;0.999948382377624511718750;1
0.000060081481933593750000;0.999939918518066406250000;1
0.000045418739318847656250;0.999954581260681152343750;1
0.008745133876800537109375;0.991254866123199462890625;1
0.014161109924316406250000;0.985838890075683593750000;1
0.011294484138488769531250;0.988705515861511230468750;1
0.000671505928039550781250;0.999328494071960449218750;1
0.001298546791076660156250;0.998701453208923339843750;1
0.000034272670745849609375;0.999965727329254150390625;1
0.000115096569061279296875;0.999884903430938720703125;1
0.006717741489410400390625;0.993282258510589599609375;1
0.107341647148132324218750;0.892658352851867675781250;1
0.002942502498626708984375;0.997057497501373291015625;1
0.001705229282379150390625;0.998294770717620849609375;1
0.000028014183044433593750;0.999971985816955566406250;1
0.000248312950134277343750;0.999751687049865722656250;1
0.000080645084381103515625;0.999919354915618896484375;1
0.000136733055114746093750;0.999863266944885253906250;1
0.022948443889617919921875;0.977051556110382080078125;1
0.001566171646118164062500;0.998433828353881835937500;1
0.045979022979736328125000;0.954020977020263671875000;1
0.000408768653869628906250;0.999591231346130371093750;1
0.000508487224578857421875;0.999491512775421142578125;1
0.001091301441192626953125;0.998908698558807373046875;1
0.000109136104583740234375;0.999890863895416259765625;1
0.000021517276763916015625;0.999978482723236083984375;1
0.000830650329589843750000;0.999169349670410156250000;1
0.007835566997528076171875;0.992164433002471923828125;1
0.005988657474517822265625;0.994011342525482177734375;1
0.000615358352661132812500;0.999384641647338867187500;1
0.000404477119445800781250;0.999595522880554199218750;1
0.000098645687103271484375;0.999901354312896728515625;1
0.000123143196105957031250;0.999876856803894042968750;1
0.000064194202423095703125;0.999935805797576904296875;1
0.001493871212005615234375;0.998506128787994384765625;1
0.000193774700164794921875;0.999806225299835205078125;1
0.026095092296600341796875;0.973904907703399658203125;1
0.017332553863525390625000;0.982667446136474609375000;1
0.000050723552703857421875;0.999949276447296142578125;1
0.000082910060882568359375;0.999917089939117431640625;1
0.000308811664581298828125;0.999691188335418701171875;1
0.000054836273193359375000;0.999945163726806640625000;1
0.000178456306457519531250;0.999821543693542480468750;1
0.000020146369934082031250;0.999979853630065917968750;1
0.002992391586303710937500;0.997007608413696289062500;1
0.000090301036834716796875;0.999909698963165283203125;1
0.004379689693450927734375;0.995620310306549072265625;1
0.020295381546020507812500;0.979704618453979492187500;1
0.000219762325286865234375;0.999780237674713134765625;1
0.000096857547760009765625;0.999903142452239990234375;1
0.001480758190155029296875;0.998519241809844970703125;1
0.204548180103302001953125;0.795451819896697998046875;1
0.000086665153503417968750;0.999913334846496582031250;1
0.000010848045349121093750;0.999989151954650878906250;1
0.000092267990112304687500;0.999907732009887695312500;1
0.000226795673370361328125;0.999773204326629638671875;1
0.023063600063323974609375;0.976936399936676025390625;1
0.000059902667999267578125;0.999940097332000732421875;1
0.000661671161651611328125;0.999338328838348388671875;1
0.002371490001678466796875;0.997628509998321533203125;1
0.000081598758697509765625;0.999918401241302490234375;1
0.000077486038208007812500;0.999922513961791992187500;1
0.000054776668548583984375;0.999945223331451416015625;1
0.000211656093597412109375;0.999788343906402587890625;1
0.000052332878112792968750;0.999947667121887207031250;1
0.000071465969085693359375;0.999928534030914306640625;1
0.191771388053894042968750;0.808228611946105957031250;1
0.005795657634735107421875;0.994204342365264892578125;1
0.000095129013061523437500;0.999904870986938476562500;1
0.000050783157348632812500;0.999949216842651367187500;1
0.003319680690765380859375;0.996680319309234619140625;1
0.005006372928619384765625;0.994993627071380615234375;1
0.000740885734558105468750;0.999259114265441894531250;1
0.023463368415832519531250;0.976536631584167480468750;1
0.000075697898864746093750;0.999924302101135253906250;1
0.000040888786315917968750;0.999959111213684082031250;1
0.000083148479461669921875;0.999916851520538330078125;1
0.003826320171356201171875;0.996173679828643798828125;1
0.000116467475891113281250;0.999883532524108886718750;1
0.000221610069274902343750;0.999778389930725097656250;1
0.000053226947784423828125;0.999946773052215576171875;1
0.010314762592315673828125;0.989685237407684326171875;1
0.033866763114929199218750;0.966133236885070800781250;1
0.001124382019042968750000;0.998875617980957031250000;1
0.010167777538299560546875;0.989832222461700439453125;1
0.000578224658966064453125;0.999421775341033935546875;1
0.000093102455139160156250;0.999906897544860839843750;1
0.000069320201873779296875;0.999930679798126220703125;1
0.000225961208343505859375;0.999774038791656494140625;1
0.178665697574615478515625;0.821334302425384521484375;1
0.024680852890014648437500;0.975319147109985351562500;1
0.000014007091522216796875;0.999985992908477783203125;1
0.040868461132049560546875;0.959131538867950439453125;1
0.000101268291473388671875;0.999898731708526611328125;1
0.000292003154754638671875;0.999707996845245361328125;1
0.004458546638488769531250;0.995541453361511230468750;1
0.000389575958251953125000;0.999610424041748046875000;1
0.000006556510925292968750;0.999993443489074707031250;1
0.000044584274291992187500;0.999955415725708007812500;1
0.000145912170410156250000;0.999854087829589843750000;1
0.000206649303436279296875;0.999793350696563720703125;1
0.001289725303649902343750;0.998710274696350097656250;1
0.003880739212036132812500;0.996119260787963867187500;1
0.000031054019927978515625;0.999968945980072021484375;1
0.000130176544189453125000;0.999869823455810546875000;1
0.003640115261077880859375;0.996359884738922119140625;1
0.000104129314422607421875;0.999895870685577392578125;1
0.000075280666351318359375;0.999924719333648681640625;1
0.000337779521942138671875;0.999662220478057861328125;1
0.000150501728057861328125;0.999849498271942138671875;1
0.009753763675689697265625;0.990246236324310302734375;1
0.000092267990112304687500;0.999907732009887695312500;1
0.012604355812072753906250;0.987395644187927246093750;1
0.000029087066650390625000;0.999970912933349609375000;1
0.000992894172668457031250;0.999007105827331542968750;1
0.000452578067779541015625;0.999547421932220458984375;1
0.002030432224273681640625;0.997969567775726318359375;1
0.000026464462280273437500;0.999973535537719726562500;1
0.001859545707702636718750;0.998140454292297363281250;1
0.137506306171417236328125;0.862493693828582763671875;1
0.000059306621551513671875;0.999940693378448486328125;1
0.008381068706512451171875;0.991618931293487548828125;1
0.000046730041503906250000;0.999953269958496093750000;1
0.002935230731964111328125;0.997064769268035888671875;1
0.082350492477416992187500;0.917649507522583007812500;1
0.000385522842407226562500;0.999614477157592773437500;1
0.000300288200378417968750;0.999699711799621582031250;1
0.000505328178405761718750;0.999494671821594238281250;1
0.088641703128814697265625;0.911358296871185302734375;1
0.000039100646972656250000;0.999960899353027343750000;1
0.000655174255371093750000;0.999344825744628906250000;1
0.737139463424682617187500;0.262860536575317382812500;0
0.534826099872589111328125;0.465173900127410888671875;0
0.540102422237396240234375;0.459897577762603759765625;0
0.297535598278045654296875;0.702464401721954345703125;1
0.490645289421081542968750;0.509354710578918457031250;1
0.479968726634979248046875;0.520031273365020751953125;1
0.407697498798370361328125;0.592302501201629638671875;1
0.355028212070465087890625;0.644971787929534912109375;1
0.272922575473785400390625;0.727077424526214599609375;1
0.162534654140472412109375;0.837465345859527587890625;1
0.529618978500366210937500;0.470381021499633789062500;0
0.279521346092224121093750;0.720478653907775878906250;1
0.081255435943603515625000;0.918744564056396484375000;1
0.046679794788360595703125;0.953320205211639404296875;1
0.069765210151672363281250;0.930234789848327636718750;1
0.323949873447418212890625;0.676050126552581787109375;1
0.118424296379089355468750;0.881575703620910644531250;1
0.740620613098144531250000;0.259379416704177856445312;0
0.060928106307983398437500;0.939071893692016601562500;1
0.387715101242065429687500;0.612284898757934570312500;1
0.322990715503692626953125;0.677009284496307373046875;1
0.351563870906829833984375;0.648436129093170166015625;1
0.387091875076293945312500;0.612908124923706054687500;1
0.420341789722442626953125;0.579658210277557373046875;1
0.025959908962249755859375;0.974040091037750244140625;1
0.057993113994598388671875;0.942006886005401611328125;1
0.218254745006561279296875;0.781745254993438720703125;1
0.122727155685424804687500;0.877272844314575195312500;1
0.243229269981384277343750;0.756770730018615722656250;1
0.066801786422729492187500;0.933198213577270507812500;1
0.073788046836853027343750;0.926211953163146972656250;1
0.263975203037261962890625;0.736024796962738037109375;1
0.180539786815643310546875;0.819460213184356689453125;1
0.349892973899841308593750;0.650107026100158691406250;1
0.212815225124359130859375;0.787184774875640869140625;1
0.014334142208099365234375;0.985665857791900634765625;1
0.412912666797637939453125;0.587087333202362060546875;1
0.409901201725006103515625;0.590098798274993896484375;1
0.240360379219055175781250;0.759639620780944824218750;1
0.070323705673217773437500;0.929676294326782226562500;1
0.078184366226196289062500;0.921815633773803710937500;1
0.377658009529113769531250;0.622341990470886230468750;1
0.058252096176147460937500;0.941747903823852539062500;1
0.506748199462890625000000;0.493251770734786987304687;0
0.005486130714416503906250;0.994513869285583496093750;1
0.171524345874786376953125;0.828475654125213623046875;1
0.698579132556915283203125;0.301420867443084716796875;0
0.212712347507476806640625;0.787287652492523193359375;1
0.181364297866821289062500;0.818635702133178710937500;1
0.399411082267761230468750;0.600588917732238769531250;1
0.188727915287017822265625;0.811272084712982177734375;1
0.787468791007995605468750;0.212531179189682006835937;0
0.310502588748931884765625;0.689497411251068115234375;1
0.238697886466979980468750;0.761302113533020019531250;1
0.028129160404205322265625;0.971870839595794677734375;1
0.359019160270690917968750;0.640980839729309082031250;1
0.585131406784057617187500;0.414868623018264770507812;0
0.321947753429412841796875;0.678052246570587158203125;1
0.014977753162384033203125;0.985022246837615966796875;1
0.790274262428283691406250;0.209725767374038696289062;0
0.161374211311340332031250;0.838625788688659667968750;1
0.146053373813629150390625;0.853946626186370849609375;1
0.602050483226776123046875;0.397949516773223876953125;0
0.149993956089019775390625;0.850006043910980224609375;1
0.294432878494262695312500;0.705567121505737304687500;1
0.787468791007995605468750;0.212531179189682006835937;0
0.385269403457641601562500;0.614730596542358398437500;1
0.482507109642028808593750;0.517492890357971191406250;1
0.461642920970916748046875;0.538357079029083251953125;1
0.452031254768371582031250;0.547968745231628417968750;1
0.215448081493377685546875;0.784551918506622314453125;1
0.109853088855743408203125;0.890146911144256591796875;1
0.009426832199096679687500;0.990573167800903320312500;1
0.087690353393554687500000;0.912309646606445312500000;1
0.468385457992553710937500;0.531614542007446289062500;1
0.197046160697937011718750;0.802953839302062988281250;1
0.062348961830139160156250;0.937651038169860839843750;1
0.248259902000427246093750;0.751740097999572753906250;1
0.505888938903808593750000;0.494111090898513793945312;0
0.109479248523712158203125;0.890520751476287841796875;1
0.441768050193786621093750;0.558231949806213378906250;1
0.294191181659698486328125;0.705808818340301513671875;1
0.189171552658081054687500;0.810828447341918945312500;1
0.040975213050842285156250;0.959024786949157714843750;1
0.438727021217346191406250;0.561272978782653808593750;1
0.699167490005493164062500;0.300832539796829223632812;0
0.100906074047088623046875;0.899093925952911376953125;1
0.722818970680236816406250;0.277181059122085571289062;0
0.445784926414489746093750;0.554215073585510253906250;1
0.009476661682128906250000;0.990523338317871093750000;1
0.068651020526885986328125;0.931348979473114013671875;1
0.381370067596435546875000;0.618629932403564453125000;1
0.026983439922332763671875;0.973016560077667236328125;1
0.017512083053588867187500;0.982487916946411132812500;1
0.070512890815734863281250;0.929487109184265136718750;1
0.245848476886749267578125;0.754151523113250732421875;1
0.297067701816558837890625;0.702932298183441162109375;1
0.412427902221679687500000;0.587572097778320312500000;1
0.317548453807830810546875;0.682451546192169189453125;1
0.145521163940429687500000;0.854478836059570312500000;1
0.369339466094970703125000;0.630660533905029296875000;1
0.373378217220306396484375;0.626621782779693603515625;1
0.342470943927764892578125;0.657529056072235107421875;1
0.278886377811431884765625;0.721113622188568115234375;1
0.227907001972198486328125;0.772092998027801513671875;1
0.217379391193389892578125;0.782620608806610107421875;1
0.324876248836517333984375;0.675123751163482666015625;1
0.029277682304382324218750;0.970722317695617675781250;1
0.283484041690826416015625;0.716515958309173583984375;1
0.029349267482757568359375;0.970650732517242431640625;1
0.447873890399932861328125;0.552126109600067138671875;1
0.426863193511962890625000;0.573136806488037109375000;1
0.446852624416351318359375;0.553147375583648681640625;1
0.172000467777252197265625;0.827999532222747802734375;1
0.093760251998901367187500;0.906239748001098632812500;1
0.801609396934509277343750;0.198390617966651916503906;0
0.125936269760131835937500;0.874063730239868164062500;1
0.646973013877868652343750;0.353026986122131347656250;0
0.239243626594543457031250;0.760756373405456542968750;1
0.057486414909362792968750;0.942513585090637207031250;1
0.152372360229492187500000;0.847627639770507812500000;1
0.211215972900390625000000;0.788784027099609375000000;1
0.451762318611145019531250;0.548237681388854980468750;1
0.633602380752563476562500;0.366397649049758911132812;0
0.036407113075256347656250;0.963592886924743652343750;1
0.360755324363708496093750;0.639244675636291503906250;1
0.059949338436126708984375;0.940050661563873291015625;1
0.115346014499664306640625;0.884653985500335693359375;1
0.143515765666961669921875;0.856484234333038330078125;1
0.272765338420867919921875;0.727234661579132080078125;1
0.092327296733856201171875;0.907672703266143798828125;1
0.174764573574066162109375;0.825235426425933837890625;1
0.215059161186218261718750;0.784940838813781738281250;1
0.027912795543670654296875;0.972087204456329345703125;1
0.276325881481170654296875;0.723674118518829345703125;1
0.147604107856750488281250;0.852395892143249511718750;1
0.135613858699798583984375;0.864386141300201416015625;1
0.296971261501312255859375;0.703028738498687744140625;1
0.093540251255035400390625;0.906459748744964599609375;1
0.309121072292327880859375;0.690878927707672119140625;1
0.030514061450958251953125;0.969485938549041748046875;1
0.026289641857147216796875;0.973710358142852783203125;1
0.249374568462371826171875;0.750625431537628173828125;1
0.478724896907806396484375;0.521275103092193603515625;1
0.260065734386444091796875;0.739934265613555908203125;1
0.581131458282470703125000;0.418868511915206909179687;0
0.032418727874755859375000;0.967581272125244140625000;1
0.381233572959899902343750;0.618766427040100097656250;1
0.233697116374969482421875;0.766302883625030517578125;1
0.716575145721435546875000;0.283424824476242065429687;0
0.255960643291473388671875;0.744039356708526611328125;1
0.017477393150329589843750;0.982522606849670410156250;1
0.006967186927795410156250;0.993032813072204589843750;1
0.546186208724975585937500;0.453813821077346801757812;0
0.081364631652832031250000;0.918635368347167968750000;1
0.053174078464508056640625;0.946825921535491943359375;1
0.830216526985168457031250;0.169783473014831542968750;0
0.422788023948669433593750;0.577211976051330566406250;1
0.054121196269989013671875;0.945878803730010986328125;1
0.232199609279632568359375;0.767800390720367431640625;1
0.807660043239593505859375;0.192339956760406494140625;0
0.270230412483215332031250;0.729769587516784667968750;1
0.031256020069122314453125;0.968743979930877685546875;1
0.031611859798431396484375;0.968388140201568603515625;1
0.155486345291137695312500;0.844513654708862304687500;1
0.693007111549377441406250;0.306992918252944946289062;0
0.042702317237854003906250;0.957297682762145996093750;1
0.541602373123168945312500;0.458397597074508666992187;0
0.367146134376525878906250;0.632853865623474121093750;1
0.799833714962005615234375;0.200166270136833190917968;0
0.034109115600585937500000;0.965890884399414062500000;1
0.273542821407318115234375;0.726457178592681884765625;1
0.272572755813598632812500;0.727427244186401367187500;1
0.435537874698638916015625;0.564462125301361083984375;1
0.065787613391876220703125;0.934212386608123779296875;1
0.315877079963684082031250;0.684122920036315917968750;1
0.204975903034210205078125;0.795024096965789794921875;1
0.802628517150878906250000;0.197371497750282287597656;0
0.169270932674407958984375;0.830729067325592041015625;1
0.066297948360443115234375;0.933702051639556884765625;1
0.345249652862548828125000;0.654750347137451171875000;1
0.029110729694366455078125;0.970889270305633544921875;1
0.006004691123962402343750;0.993995308876037597656250;1
0.207015573978424072265625;0.792984426021575927734375;1
0.281541526317596435546875;0.718458473682403564453125;1
0.518238067626953125000000;0.481761962175369262695312;0
0.317479491233825683593750;0.682520508766174316406250;1
0.795911252498626708984375;0.204088762402534484863281;0
0.036652624607086181640625;0.963347375392913818359375;1
0.130377948284149169921875;0.869622051715850830078125;1
0.359964251518249511718750;0.640035748481750488281250;1
0.132728159427642822265625;0.867271840572357177734375;1
0.428830921649932861328125;0.571169078350067138671875;1
0.802116036415100097656250;0.197883978486061096191406;0
0.345970392227172851562500;0.654029607772827148437500;1
0.236796736717224121093750;0.763203263282775878906250;1
0.151424467563629150390625;0.848575532436370849609375;1
0.450990974903106689453125;0.549009025096893310546875;1
0.774079501628875732421875;0.225920498371124267578125;0
0.201976180076599121093750;0.798023819923400878906250;1
0.118170261383056640625000;0.881829738616943359375000;1
0.315659463405609130859375;0.684340536594390869140625;1
0.073074758052825927734375;0.926925241947174072265625;1
0.167427420616149902343750;0.832572579383850097656250;1
0.176973342895507812500000;0.823026657104492187500000;1
0.055563926696777343750000;0.944436073303222656250000;1
0.057464599609375000000000;0.942535400390625000000000;1
0.174933612346649169921875;0.825066387653350830078125;1
0.078233659267425537109375;0.921766340732574462890625;1
0.002517461776733398437500;0.997482538223266601562500;1
0.049438357353210449218750;0.950561642646789550781250;1
0.105645000934600830078125;0.894354999065399169921875;1
0.069891333580017089843750;0.930108666419982910156250;1
0.379387617111206054687500;0.620612382888793945312500;1
0.242282092571258544921875;0.757717907428741455078125;1
0.137500047683715820312500;0.862499952316284179687500;1
0.440968573093414306640625;0.559031426906585693359375;1
0.212538123130798339843750;0.787461876869201660156250;1
0.266443371772766113281250;0.733556628227233886718750;1
0.228071749210357666015625;0.771928250789642333984375;1
0.092095732688903808593750;0.907904267311096191406250;1
0.452708601951599121093750;0.547291398048400878906250;1
0.164370179176330566406250;0.835629820823669433593750;1
0.578532159328460693359375;0.421467840671539306640625;0
0.813263475894927978515625;0.186736539006233215332031;0
0.336661338806152343750000;0.663338661193847656250000;1
0.563715934753417968750000;0.436284095048904418945312;0
0.371294081211090087890625;0.628705918788909912109375;1
0.362450838088989257812500;0.637549161911010742187500;1
0.302958309650421142578125;0.697041690349578857421875;1
0.124376833438873291015625;0.875623166561126708984375;1
0.060076057910919189453125;0.939923942089080810546875;1
0.005932807922363281250000;0.994067192077636718750000;1
0.507111072540283203125000;0.492888957262039184570312;0
0.053952097892761230468750;0.946047902107238769531250;1
0.133838117122650146484375;0.866161882877349853515625;1
0.132746994495391845703125;0.867253005504608154296875;1
0.265219449996948242187500;0.734780550003051757812500;1
0.114438354969024658203125;0.885561645030975341796875;1
0.228264510631561279296875;0.771735489368438720703125;1
0.232249736785888671875000;0.767750263214111328125000;1
0.394618690013885498046875;0.605381309986114501953125;1
0.238954961299896240234375;0.761045038700103759765625;1
0.135675668716430664062500;0.864324331283569335937500;1
0.295898973941802978515625;0.704101026058197021484375;1
0.346382021903991699218750;0.653617978096008300781250;1
0.517224133014678955078125;0.482775866985321044921875;0
0.040309309959411621093750;0.959690690040588378906250;1
0.635443449020385742187500;0.364556521177291870117187;0
0.233438074588775634765625;0.766561925411224365234375;1
