baseScore_0;inoScore0_double;inoScore0_float;baseScore_1;inoScore1_double;inoScore1_float;baseLabel;inoLabel_double;inoLabel_float
5.161762237548828e-05;5.16125905549e-05;5.16176223754e-05;0.9999483823776244;0.9999483874094448;0.9999483823776244;1;1;1
6.008148193359375e-05;6.01078838611e-05;6.00814819335e-05;0.9999399185180664;0.9999398921161388;0.9999399185180664;1;1;1
4.5418739318847656e-05;4.54253925923e-05;4.54187393188e-05;0.9999545812606812;0.9999545746074076;0.9999545812606812;1;1;1
0.0087451934814453;0.008745125708623;0.0087451338768005;0.9912548065185548;0.9912548742913768;0.9912548661231994;1;1;1
0.0141610503196716;0.0141610575551723;0.0141611099243164;0.9858389496803284;0.9858389424448276;0.9858388900756836;1;1;1
0.0112944245338439;0.0112944761906261;0.0112944841384887;0.988705575466156;0.9887055238093738;0.9887055158615112;1;1;1
0.0006715059280395;0.0006715258104432;0.0006715059280395;0.9993284940719604;0.9993284741895568;0.9993284940719604;1;1;1
0.0012985467910766;0.0012985735134084;0.0012985467910766;0.9987014532089232;0.9987014264865915;0.9987014532089232;1;1;1
3.4332275390625e-05;3.42975921102e-05;3.42726707458e-05;0.9999656677246094;0.9999657024078898;0.999965727329254;1;1;1
0.0001150369644165;0.0001150757833807;0.0001150965690612;0.9998849630355836;0.9998849242166192;0.9998849034309388;1;1;1
0.0067178010940551;0.0067177451895057;0.0067177414894104;0.9932821989059448;0.9932822548104941;0.9932822585105896;1;1;1
0.1073416471481323;0.107341480291584;0.1073416471481323;0.8926583528518677;0.8926585197084159;0.8926583528518676;1;1;1
0.0029424428939819;0.0029424919466096;0.0029425024986267;0.997057557106018;0.9970575080533904;0.9970574975013732;1;1;1
0.0017052292823791;0.0017052524182333;0.0017052292823791;0.9982947707176208;0.9982947475817664;0.9982947707176208;1;1;1
2.8014183044433597e-05;2.79868004023e-05;2.80141830444e-05;0.9999719858169556;0.9999720131995976;0.9999719858169556;1;1;1
0.0002482533454895;0.0002482918944248;0.0002483129501342;0.9997517466545104;0.999751708105575;0.9997516870498656;1;1;1
8.058547973632812e-05;8.06208327959e-05;8.06450843811e-05;0.9999194145202636;0.999919379167204;0.9999193549156188;1;1;1
0.0001367330551147;0.0001367138485618;0.0001367330551147;0.9998632669448853;0.9998632861514382;0.9998632669448853;1;1;1
0.0229484438896179;0.0229484272062093;0.0229484438896179;0.977051556110382;0.9770515727937906;0.977051556110382;1;1;1
0.0015662312507629;0.0015661948817571;0.0015661716461181;0.9984337687492372;0.9984338051182428;0.9984338283538818;1;1;1
0.0459790229797363;0.0459790175593477;0.0459790229797363;0.9540209770202636;0.9540209824406523;0.9540209770202636;1;1;1
0.0004088282585144;0.000408782502601;0.0004087686538696;0.9995911717414856;0.9995912174973988;0.9995912313461304;1;1;1
0.0005085468292236;0.0005084817082009;0.0005084872245788;0.9994914531707764;0.999491518291799;0.9994915127754213;1;1;1
0.0010912418365478;0.0010912948303882;0.0010913014411926;0.998908758163452;0.9989087051696116;0.9989086985588072;1;1;1
0.0001091957092285;0.0001091651590503;0.0001091361045837;0.9998908042907716;0.9998908348409496;0.9998908638954161;1;1;1
2.1457672119140625e-05;2.15131697438e-05;2.15172767639e-05;0.9999785423278807;0.9999784868302563;0.999978482723236;1;1;1
0.0008306503295898;0.0008306552048028;0.0008306503295898;0.9991693496704102;0.9991693447951971;0.99916934967041;1;1;1
0.0078356266021728;0.0078355511317856;0.007835566997528;0.9921643733978271;0.9921644488682142;0.992164433002472;1;1;1
0.0059886574745178;0.0059886501936764;0.0059886574745178;0.9940113425254822;0.9940113498063236;0.994011342525482;1;1;1
0.0006153583526611;0.0006153388950784;0.0006153583526611;0.9993846416473388;0.9993846611049214;0.9993846416473388;1;1;1
0.000404417514801;0.0004044606877199;0.0004044771194458;0.999595582485199;0.99959553931228;0.999595522880554;1;1;1
9.870529174804688e-05;9.86719296232e-05;9.86456871032e-05;0.999901294708252;0.9999013280703768;0.9999013543128968;1;1;1
0.0001231431961059;0.0001231304484222;0.0001231431961059;0.999876856803894;0.9998768695515776;0.999876856803894;1;1;1
6.413459777832031e-05;6.41665780339e-05;6.4194202423e-05;0.9999358654022216;0.999935833421966;0.9999358057975768;1;1;1
0.0014938712120056;0.0014938409991002;0.0014938712120056;0.9985061287879944;0.9985061590008998;0.9985061287879944;1;1;1
0.0001937747001647;0.0001937832809267;0.0001937747001647;0.9998062252998352;0.9998062167190732;0.9998062252998352;1;1;1
0.0260950922966003;0.0260950671361876;0.0260950922966003;0.9739049077033995;0.9739049328638122;0.9739049077033995;1;1;1
0.0173326134681701;0.0173325684324117;0.0173325538635253;0.9826673865318298;0.9826674315675882;0.9826674461364746;1;1;1
5.078315734863281e-05;5.07444806971e-05;5.07235527038e-05;0.9999492168426514;0.9999492555193028;0.999949276447296;1;1;1
8.296966552734375e-05;8.29350612687e-05;8.29100608825e-05;0.9999170303344728;0.9999170649387312;0.9999170899391174;1;1;1
0.0003087520599365;0.0003088346265656;0.0003088116645812;0.9996912479400636;0.9996911653734344;0.9996911883354188;1;1;1
5.4836273193359375e-05;5.48098661822e-05;5.48362731933e-05;0.9999451637268066;0.9999451901338176;0.9999451637268066;1;1;1
0.0001783967018127;0.0001784585070976;0.0001784563064575;0.9998216032981871;0.9998215414929024;0.9998215436935424;1;1;1
2.014636993408203e-05;2.01332298344e-05;2.0146369934e-05;0.999979853630066;0.9999798667701656;0.999979853630066;1;1;1
0.0029924511909484;0.0029924150491057;0.0029923915863037;0.9970075488090516;0.9970075849508943;0.9970076084136962;1;1;1
9.03606414794922e-05;9.03067985725e-05;9.03010368347e-05;0.9999096393585204;0.9999096932014272;0.9999096989631652;1;1;1
0.0043796896934509;0.0043797116355386;0.0043796896934509;0.9956203103065492;0.9956202883644614;0.995620310306549;1;1;1
0.0202953815460205;0.0202953693428963;0.0202953815460205;0.9797046184539796;0.9797046306571036;0.9797046184539794;1;1;1
0.0002197623252868;0.0002197376035615;0.0002197623252868;0.9997802376747132;0.9997802623964384;0.9997802376747132;1;1;1
9.679794311523438e-05;9.68472819372e-05;9.685754776e-05;0.9999032020568848;0.9999031527180626;0.99990314245224;1;1;1
0.001480758190155;0.0014807473823787;0.001480758190155;0.998519241809845;0.9985192526176212;0.9985192418098447;1;1;1
0.2045481204986572;0.2045481634685741;0.204548180103302;0.7954518795013428;0.7954518365314258;0.7954518198966979;1;1;1
8.666515350341797e-05;8.66673741745e-05;8.66651535034e-05;0.9999133348464966;0.9999133326258254;0.9999133348464964;1;1;1
1.0848045349121094e-05;1.0827352644e-05;1.08480453491e-05;0.9999891519546508;0.999989172647356;0.9999891519546508;1;1;1
9.226799011230467e-05;9.22533386864e-05;9.22679901123e-05;0.9999077320098876;0.9999077466613135;0.9999077320098876;1;1;1
0.0002267956733703;0.0002268134532013;0.0002267956733703;0.9997732043266296;0.9997731865467986;0.9997732043266296;1;1;1
0.0230636000633239;0.02306355609279;0.0230636000633239;0.976936399936676;0.97693644390721;0.976936399936676;1;1;1
5.984306335449219e-05;5.98862154593e-05;5.99026679992e-05;0.9999401569366456;0.9999401137845406;0.9999400973320008;1;1;1
0.0006616711616516;0.0006616629396954;0.0006616711616516;0.9993383288383484;0.9993383370603044;0.9993383288383484;1;1;1
0.0023714900016784;0.0023715105163257;0.0023714900016784;0.9976285099983216;0.997628489483674;0.9976285099983216;1;1;1
8.165836334228516e-05;8.1601085306e-05;8.15987586975e-05;0.9999183416366576;0.9999183989146938;0.9999184012413024;1;1;1
7.748603820800781e-05;7.74676635739e-05;7.7486038208e-05;0.999922513961792;0.999922532336426;0.999922513961792;1;1;1
5.4836273193359375e-05;5.48019450796e-05;5.47766685485e-05;0.9999451637268066;0.9999451980549204;0.9999452233314514;1;1;1
0.0002116560935974;0.0002116417945631;0.0002116560935974;0.9997883439064026;0.9997883582054368;0.9997883439064024;1;1;1
5.233287811279297e-05;5.23272106072e-05;5.23328781127e-05;0.9999476671218872;0.9999476727893928;0.9999476671218872;1;1;1
7.152557373046875e-05;7.14937946157e-05;7.14659690856e-05;0.9999284744262696;0.999928506205384;0.9999285340309144;1;1;1
0.191771388053894;0.1917713538952002;0.191771388053894;0.808228611946106;0.8082286461047997;0.8082286119461058;1;1;1
0.0057956576347351;0.0057956266861641;0.0057956576347351;0.9942043423652648;0.9942043733138358;0.9942043423652648;1;1;1
9.512901306152344e-05;9.51018342368e-05;9.51290130615e-05;0.9999048709869384;0.9999048981657632;0.9999048709869384;1;1;1
5.078315734863281e-05;5.0759676381e-05;5.07831573486e-05;0.9999492168426514;0.9999492403236188;0.9999492168426511;1;1;1
0.0033196210861206;0.0033196742418485;0.0033196806907653;0.9966803789138794;0.9966803257581512;0.9966803193092346;1;1;1
0.0050063729286193;0.0050063421255827;0.0050063729286193;0.9949936270713806;0.9949936578744172;0.9949936270713806;1;1;1
0.0007409453392028;0.0007408882544391;0.0007408857345581;0.9992590546607972;0.9992591117455608;0.9992591142654418;1;1;1
0.0234633684158325;0.0234633876906356;0.0234633684158325;0.9765366315841676;0.9765366123093644;0.9765366315841674;1;1;1
7.56978988647461e-05;7.57081837737e-05;7.56978988647e-05;0.9999243021011353;0.999924291816226;0.9999243021011353;1;1;1
4.088878631591797e-05;4.09044110081e-05;4.08887863159e-05;0.999959111213684;0.9999590955889917;0.999959111213684;1;1;1
8.320808410644531e-05;8.31447651616e-05;8.31484794616e-05;0.9999167919158936;0.9999168552348384;0.9999168515205384;1;1;1
0.0038263201713562;0.003826288241795;0.0038263201713562;0.9961736798286438;0.9961737117582048;0.9961736798286436;1;1;1
0.0001164674758911;0.0001164882514737;0.0001164674758911;0.9998835325241088;0.9998835117485264;0.9998835325241088;1;1;1
0.0002216696739196;0.0002216308893101;0.0002216100692749;0.9997783303260804;0.9997783691106898;0.999778389930725;1;1;1
5.328655242919922e-05;5.32417254469e-05;5.32269477844e-05;0.9999467134475708;0.9999467582745531;0.9999467730522156;1;1;1
0.0103147029876708;0.010314708554638;0.0103147625923156;0.9896852970123292;0.989685291445362;0.9896852374076844;1;1;1
0.0338668227195739;0.0338667004644767;0.0338667631149291;0.966133177280426;0.9661332995355232;0.9661332368850708;1;1;1
0.0011244416236877;0.0011243792068686;0.0011243820190429;0.9988755583763124;0.9988756207931312;0.998875617980957;1;1;1
0.0101678371429443;0.0101677918875553;0.0101677775382995;0.9898321628570556;0.9898322081124445;0.9898322224617004;1;1;1
0.0005781650543212;0.0005782315749011;0.000578224658966;0.9994218349456788;0.9994217684250988;0.999421775341034;1;1;1
9.310245513916016e-05;9.30789439064e-05;9.31024551391e-05;0.9999068975448608;0.9999069210560936;0.9999068975448608;1;1;1
6.92605972290039e-05;6.93058100317e-05;6.93202018737e-05;0.999930739402771;0.9999306941899682;0.9999306797981262;1;1;1
0.0002259612083435;0.0002259556057652;0.0002259612083435;0.9997740387916564;0.9997740443942348;0.9997740387916564;1;1;1
0.1786656379699707;0.1786657048287324;0.1786656975746154;0.8213343620300293;0.8213342951712675;0.8213343024253845;1;1;1
0.0246808528900146;0.0246808090320318;0.0246808528900146;0.9753191471099854;0.975319190967968;0.9753191471099852;1;1;1
1.3947486877441406e-05;1.39974807842e-05;1.40070915222e-05;0.9999860525131226;0.9999860025192157;0.9999859929084776;1;1;1
0.0408684015274047;0.0408684634120846;0.0408684611320495;0.9591315984725952;0.9591315365879154;0.9591315388679504;1;1;1
0.0001012086868286;0.0001012424767242;0.0001012682914733;0.9998987913131714;0.9998987575232756;0.9998987317085266;1;1;1
0.0002920031547546;0.0002920302968625;0.0002920031547546;0.9997079968452454;0.9997079697031374;0.9997079968452453;1;1;1
0.0044584870338439;0.0044585530126383;0.0044585466384887;0.995541512966156;0.9955414469873616;0.9955414533615112;1;1;1
0.0003895163536071;0.0003895499504396;0.0003895759582519;0.9996104836463928;0.9996104500495604;0.999610424041748;1;1;1
6.556510925292969e-06;6.576280931e-06;6.5565109252e-06;0.9999934434890748;0.9999934237190689;0.9999934434890748;1;1;1
4.458427429199219e-05;4.45568304325e-05;4.45842742919e-05;0.999955415725708;0.9999554431695674;0.999955415725708;1;1;1
0.0001459121704101;0.0001459404373577;0.0001459121704101;0.9998540878295898;0.9998540595626424;0.9998540878295898;1;1;1
0.0002066493034362;0.0002066777075606;0.0002066493034362;0.9997933506965636;0.9997933222924392;0.9997933506965636;1;1;1
0.0012897253036499;0.0012897253401941;0.0012897253036499;0.99871027469635;0.9987102746598058;0.99871027469635;1;1;1
0.0038807392120361;0.0038807204676774;0.0038807392120361;0.996119260787964;0.9961192795323226;0.9961192607879638;1;1;1
3.1113624572753906e-05;3.10563341563e-05;3.10540199279e-05;0.9999688863754272;0.9999689436658435;0.999968945980072;1;1;1
0.0001301765441894;0.0001301701765327;0.0001301765441894;0.9998698234558104;0.9998698298234672;0.9998698234558104;1;1;1
0.0036401152610778;0.0036401105273897;0.0036401152610778;0.996359884738922;0.9963598894726102;0.996359884738922;1;1;1
0.0001041889190673;0.0001041462821248;0.0001041293144226;0.9998958110809326;0.9998958537178751;0.9998958706855772;1;1;1
7.534027099609375e-05;7.5289558717e-05;7.52806663513e-05;0.999924659729004;0.9999247104412828;0.9999247193336486;1;1;1
0.0003378391265869;0.0003377875522434;0.0003377795219421;0.9996621608734132;0.9996622124477564;0.9996622204780578;1;1;1
